dataset,rep,method_i,method_j,ari
email_eu,16,Random Sampling (p=0.8),SIGN Bidirectional,0.664948252029499
email_eu,16,CountSketch,SIGN Bidirectional,0.646101530003206
email_eu,17,Non-random,Random Projection,0.8001967916456
email_eu,17,Non-random,Random Sampling (p=0.7),0.772485283273931
email_eu,17,Non-random,Random Sampling (p=0.8),0.787795854509328
email_eu,17,Non-random,CountSketch,0.823827262976854
email_eu,17,Non-random,SIGN Bidirectional,0.783570077268598
email_eu,17,Random Projection,Random Sampling (p=0.7),0.759450553845494
email_eu,17,Random Projection,Random Sampling (p=0.8),0.783879685669614
email_eu,17,Random Projection,CountSketch,0.884340091349565
email_eu,17,Random Projection,SIGN Bidirectional,0.848368703133267
email_eu,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.775164236718246
email_eu,17,Random Sampling (p=0.7),CountSketch,0.773172894630323
email_eu,17,Random Sampling (p=0.7),SIGN Bidirectional,0.760106253055526
email_eu,17,Random Sampling (p=0.8),CountSketch,0.799520512946037
email_eu,17,Random Sampling (p=0.8),SIGN Bidirectional,0.814956962603261
email_eu,17,CountSketch,SIGN Bidirectional,0.845136282511656
email_eu,18,Non-random,Random Projection,0.773281268707704
email_eu,18,Non-random,Random Sampling (p=0.7),0.708532729223575
email_eu,18,Non-random,Random Sampling (p=0.8),0.814102835136162
email_eu,18,Non-random,CountSketch,0.74976592657571
email_eu,18,Non-random,SIGN Bidirectional,0.776650812237842
email_eu,18,Random Projection,Random Sampling (p=0.7),0.750737951651704
email_eu,18,Random Projection,Random Sampling (p=0.8),0.799454451173639
email_eu,18,Random Projection,CountSketch,0.747148258608771
email_eu,18,Random Projection,SIGN Bidirectional,0.783463808535825
email_eu,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.747816921863748
email_eu,18,Random Sampling (p=0.7),CountSketch,0.718514242132661
email_eu,18,Random Sampling (p=0.7),SIGN Bidirectional,0.713872371843893
email_eu,18,Random Sampling (p=0.8),CountSketch,0.749175882801264
email_eu,18,Random Sampling (p=0.8),SIGN Bidirectional,0.8001129440804
email_eu,18,CountSketch,SIGN Bidirectional,0.776750136728486
email_eu,19,Non-random,Random Projection,0.751210483273024
email_eu,19,Non-random,Random Sampling (p=0.7),0.710296295481441
email_eu,19,Non-random,Random Sampling (p=0.8),0.749112935989081
email_eu,19,Non-random,CountSketch,0.758327954829382
email_eu,19,Non-random,SIGN Bidirectional,0.722805263099589
email_eu,19,Random Projection,Random Sampling (p=0.7),0.803440356567004
email_eu,19,Random Projection,Random Sampling (p=0.8),0.773837081760766
email_eu,19,Random Projection,CountSketch,0.857246259587336
email_eu,19,Random Projection,SIGN Bidirectional,0.80540366142896
email_eu,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.773012968993179
email_eu,19,Random Sampling (p=0.7),CountSketch,0.795149400660153
email_eu,19,Random Sampling (p=0.7),SIGN Bidirectional,0.732551289021891
email_eu,19,Random Sampling (p=0.8),CountSketch,0.806255932964261
email_eu,19,Random Sampling (p=0.8),SIGN Bidirectional,0.76482349603508
email_eu,19,CountSketch,SIGN Bidirectional,0.81693563967489
email_eu,20,Non-random,Random Projection,0.77195908167423
email_eu,20,Non-random,Random Sampling (p=0.7),0.799365929459807
email_eu,20,Non-random,Random Sampling (p=0.8),0.829558620294995
email_eu,20,Non-random,CountSketch,0.851444128474484
email_eu,20,Non-random,SIGN Bidirectional,0.821729174665269
email_eu,20,Random Projection,Random Sampling (p=0.7),0.694008472829469
email_eu,20,Random Projection,Random Sampling (p=0.8),0.69096137436938
email_eu,20,Random Projection,CountSketch,0.740534048628843
email_eu,20,Random Projection,SIGN Bidirectional,0.71076550050778
email_eu,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.773637546685277
email_eu,20,Random Sampling (p=0.7),CountSketch,0.805918547626524
email_eu,20,Random Sampling (p=0.7),SIGN Bidirectional,0.83689608121744
email_eu,20,Random Sampling (p=0.8),CountSketch,0.802940570356013
email_eu,20,Random Sampling (p=0.8),SIGN Bidirectional,0.808363357479077
email_eu,20,CountSketch,SIGN Bidirectional,0.866375916665992
