dataset,rep,method_i,method_j,ari
statisticians_citation,19,Non-random,SIGN Bidirectional,0.550636533674683
statisticians_citation,19,Random Projection,Random Sampling (p=0.7),0.895657594573595
statisticians_citation,19,Random Projection,Random Sampling (p=0.8),0.891633358672222
statisticians_citation,19,Random Projection,CountSketch,0.964088339018951
statisticians_citation,19,Random Projection,SIGN Bidirectional,0.542309000742969
statisticians_citation,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.868177628638868
statisticians_citation,19,Random Sampling (p=0.7),CountSketch,0.908039974887777
statisticians_citation,19,Random Sampling (p=0.7),SIGN Bidirectional,0.534374038741368
statisticians_citation,19,Random Sampling (p=0.8),CountSketch,0.904062767432502
statisticians_citation,19,Random Sampling (p=0.8),SIGN Bidirectional,0.549197010226316
statisticians_citation,19,CountSketch,SIGN Bidirectional,0.564629672066646
statisticians_citation,20,Non-random,Random Projection,0.973349354082297
statisticians_citation,20,Non-random,Random Sampling (p=0.7),0.897506763285064
statisticians_citation,20,Non-random,Random Sampling (p=0.8),0.89892390004825
statisticians_citation,20,Non-random,CountSketch,0.977181464559662
statisticians_citation,20,Non-random,SIGN Bidirectional,0.767231818577218
statisticians_citation,20,Random Projection,Random Sampling (p=0.7),0.877166345226233
statisticians_citation,20,Random Projection,Random Sampling (p=0.8),0.88482945294354
statisticians_citation,20,Random Projection,CountSketch,0.969913806328024
statisticians_citation,20,Random Projection,SIGN Bidirectional,0.77520300701064
statisticians_citation,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.905864284552044
statisticians_citation,20,Random Sampling (p=0.7),CountSketch,0.888604838454498
statisticians_citation,20,Random Sampling (p=0.7),SIGN Bidirectional,0.73591976987319
statisticians_citation,20,Random Sampling (p=0.8),CountSketch,0.896215838042708
statisticians_citation,20,Random Sampling (p=0.8),SIGN Bidirectional,0.779905898634661
statisticians_citation,20,CountSketch,SIGN Bidirectional,0.759500083959516
