model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,600,19,SIGN Bidirectional,8.1566228131986,0.25,0.434518426541586,0.00324608333333333
4,600,20,Random Projection,8.82306020361934,0.055,0.517863443973752,0.00244904166666667
4,600,20,Random Sampling,9.66706023911178,0.115,0.518604430008794,0.00513066666666667
4,600,20,Non-random,10.1140139102659,0.045,0.516637393899896,0.00304445833333333
4,600,20,CountSketch,8.74674093424898,0.05,0.51800533617702,0.00247241666666667
4,600,20,SIGN Bidirectional,8.36511691863287,0.06,0.517409307083598,0.00272083333333333
4,800,1,Random Projection,9.80938384300829,0.198501872659176,0.479715888461564,0.003140875
4,800,1,Random Sampling,11.2180806330235,0.318366140069274,0.480587212145329,0.00724979166666667
4,800,1,Non-random,11.8943823605748,0.202261271155417,0.478448340167108,0.00430916666666667
4,800,1,CountSketch,10.3128639543913,0.198501872659176,0.479712909971756,0.00363875
4,800,1,SIGN Bidirectional,9.44430049459905,0.265931683140435,0.479396348555343,0.00403654166666667
4,800,2,Random Projection,10.0841541783524,0.341161893497789,0.47760374077085,0.00435041666666667
4,800,2,Random Sampling,12.0991326899605,0.476204556334657,0.47910511172442,0.008388125
4,800,2,Non-random,12.481160312707,0.333727577370392,0.478350300696613,0.00433504166666667
4,800,2,CountSketch,10.4028428160319,0.378671397595111,0.478679487084555,0.0048565
4,800,2,SIGN Bidirectional,9.75459021420121,0.457365323420912,0.475704835761965,0.00512025
4,800,3,Random Projection,10.18453299167,0.018754752048661,0.490185486782976,0.00306504166666667
4,800,3,Random Sampling,10.9330569690948,0.0788347272676072,0.487343948954595,0.006805375
4,800,3,Non-random,11.3738018583984,0.018754752048661,0.489195580134566,0.00342766666666667
4,800,3,CountSketch,9.51892976058453,0.018754752048661,0.490170983660155,0.00271141666666667
4,800,3,SIGN Bidirectional,9.41802622369802,0.018754752048661,0.490213806956623,0.004055375
4,800,4,Random Projection,9.00688891947109,0.0525330179381037,0.477704868275503,0.00306275
