rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
1.0,8,120260514,5000,3,3,6308,42692,0.00170768,0.09240041699990797,0.015023208999991766,106,0.0212,3.7848,14.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Gaussian random projection,gaussian_random_projection,0.647,0.0025239282697134824,0.002505927632178361,0.017946875000006912,0.1572824170000331,0.00024791700002424477,0.17381029199998466,0.33134595799992894,0.99652792799651,0.879308128322145,0.43876425199994173,3.5962719999997717,0.3505137910000258,25.7898588180542,786.23828125,786.23828125,0.0,0.009659208000016406,0.02347399999996469,0.10726745900001333,0.006778499999995802,0.009846124999967287,0.0002154580000706119,,,,,,,,,,,,,,,,,
1.0,8,120260514,5000,3,3,6308,42692,0.00170768,0.09240041699990797,0.015023208999991766,106,0.0212,3.7848,14.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Random sampling,random_sampling,0.6596,5.5282538786970914e-05,0.0020609382229646324,0.018042958000023646,0.1542104999999765,0.00011683299999276642,0.07104787499997656,0.2253801660000363,1.1495958812310663,1.0567421314155068,0.33279883399984556,2.516270000000077,0.24456729199994243,2.595150947570801,786.23828125,786.23828125,0.0,,,,,,,0.0025375840000378957,0.15165200000001278,23793.0,16615.0,0.7,29813.0,,,,,,,,,,,
1.0,8,120260514,5000,3,3,6308,42692,0.00170768,0.09240041699990797,0.015023208999991766,106,0.0212,3.7848,14.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,CountSketch random projection,countsketch_random_projection,0.6456,0.00502011665816549,0.006464556334009004,0.017426625000098284,0.1596577080000543,0.0002225000000635191,0.17220883400000275,0.33209366599999157,0.9959503759528215,0.8733589974390572,0.4395126680000203,3.643681999999899,0.3506712079999943,19.650484085083008,786.23828125,786.23828125,0.0,,,,,,,,,,,,,0.0006114999999908832,163.0,17.0,43.0,0.0,0.0007816670000693193,0.028825917000062873,0.11526212499995836,0.0063445829999864145,0.0076032919999988735,0.00018783400003030692
1.0,9,120260515,5000,3,3,6478,43729,0.00174916,0.09646212500001639,0.015331917000025896,105,0.021,3.8868,13.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Non-random,non_random,0.6606,5.416273478189061e-05,0.0009834503827464117,0.01687362499990286,0.14120475000004262,0.00011600000004818867,0.1303496670000186,0.2716768749999119,0.9999999999999987,0.8530276562345097,0.3834644590001517,2.959515999999894,0.2898128329999281,2.2450952529907227,786.23828125,786.23828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.0,9,120260515,5000,3,3,6478,43729,0.00174916,0.09646212500001639,0.015331917000025896,105,0.021,3.8868,13.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Gaussian random projection,gaussian_random_projection,0.6338,0.0034397410772682374,0.003962063098423041,0.017140208000000712,0.15809200000001056,0.00023004199999832053,0.20471012500001962,0.36303654199991797,0.9959732389848406,0.8359305519360425,0.4748262090000708,3.9805609999993976,0.38129108300006465,25.80172634124756,786.23828125,786.23828125,0.0,0.009301000000050408,0.024766042000010202,0.10731854200002999,0.007099999999923057,0.009329499999921609,0.00023995900005502335,,,,,,,,,,,,,,,,,
1.0,9,120260515,5000,3,3,6478,43729,0.00174916,0.09646212500001639,0.015331917000025896,105,0.021,3.8868,13.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Random sampling,random_sampling,0.65,0.000908446982957984,0.0044038736158574406,0.01988945900006911,0.13347962499994992,0.00011366700005055463,0.08834999999999127,0.2219482909999897,1.1811422999541639,1.112577071666817,0.333737334000034,2.532498000000487,0.2429977090000648,2.614468574523926,786.23828125,786.23828125,0.0,,,,,,,0.0025273749999996653,0.13093145799996364,24312.0,16938.0,0.7,30464.0,,,,,,,,,,,
1.0,9,120260515,5000,3,3,6478,43729,0.00174916,0.09646212500001639,0.015331917000025896,105,0.021,3.8868,13.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,CountSketch random projection,countsketch_random_projection,0.6548,0.00029852981498536296,0.0006125766003748479,0.017277583000009145,0.1524336669999684,0.0002374169999939113,0.18174504099999922,0.33442087499997797,0.9958917923600414,0.8336239706614753,0.4462101670000038,3.675618000000213,0.3528955420000557,19.662351608276367,786.23828125,786.23828125,0.0,,,,,,,,,,,,,0.0006150420000494705,163.0,19.0,51.0,0.0,0.0008065000000669897,0.02133116599998175,0.1129815829999643,0.006682749999981752,0.00969962499993926,0.00026983399993696366
1.0,10,120260516,5000,3,3,6304,42664,0.00170656,0.09657533400002194,0.015165165999974306,112,0.0224,3.7824,17.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Non-random,non_random,0.661,3.484967844437981e-05,0.0012934778754540778,0.017028874999937216,0.14675745899990034,0.00012570800004141347,0.06762008299995159,0.2145101670000713,0.9999999999999999,0.8934577604102397,0.3262437499998896,2.420524000000114,0.23268145899999126,2.232907295227051,786.23828125,786.23828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
1.0,10,120260516,5000,3,3,6304,42664,0.00170656,0.09657533400002194,0.015165165999974306,112,0.0224,3.7824,17.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Gaussian random projection,gaussian_random_projection,0.6496,0.00029965245726891487,0.0006384067677459636,0.017106083000044237,0.16577758300002188,0.0002477909999925032,0.25125708299992766,0.4172875409999506,0.9962061196151467,0.8788751526369252,0.5290229569999383,4.469089999999596,0.43555637499991917,25.789538383483887,786.23828125,786.23828125,0.0,0.00967266700001801,0.032848082999976214,0.10943604199997026,0.00623037499997281,0.007335624999996071,0.0002024579999897469,,,,,,,,,,,,,,,,,
1.0,10,120260516,5000,3,3,6304,42664,0.00170656,0.09657533400002194,0.015165165999974306,112,0.0224,3.7824,17.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,Random sampling,random_sampling,0.6582,5.2170312000488295e-05,0.0010212263002768096,0.01682612499996594,0.1300914579999244,0.0001560000000608852,0.1411153330000161,0.271367707999957,1.195836430665343,1.1435465910498104,0.3831032909999976,3.0188280000002123,0.2893702920000578,2.5941553115844727,786.23828125,786.23828125,0.0,,,,,,,0.0025040829999625203,0.12756258300009904,23776.0,16590.0,0.7,29754.0,,,,,,,,,,,
1.0,10,120260516,5000,3,3,6304,42664,0.00170656,0.09657533400002194,0.015165165999974306,112,0.0224,3.7824,17.0,6288.9660736000005,1.2577932147200002,3.7733796441600003,0.11097779555911182,1.44e-06,1.6e-07,sparse,CountSketch random projection,countsketch_random_projection,0.631,0.0049847268764608215,0.005722261278678306,0.017165541000053963,0.15865520900001684,0.00021966700001030404,0.23412229200005186,0.3930014159999473,0.9957943063751352,0.8800072542188311,0.5047376680000752,4.150585999999748,0.4112876670000105,19.650163650512695,786.23828125,786.23828125,0.0,,,,,,,,,,,,,0.0005879579999827911,163.0,17.0,45.0,0.0,0.0007924999999886495,0.022548708999920564,0.12016125000002376,0.006449958999951377,0.007891291999953864,0.00018450000004577305
2.0,1,220260507,5000,3,3,12385,79147,0.00316588,0.18946570800005702,0.026956916000017372,1,0.0002,7.431,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1018,0.7178532670602344,0.6366806377320955,0.017305665999970188,0.0752693750000617,0.0001224579999643538,0.08034812500000044,0.15574662500000613,1.0000000000000002,0.743861695463533,0.3721625820001009,1.7368059999998877,0.17448012499994547,2.758808135986328,786.23828125,786.23828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,1,220260507,5000,3,3,12385,79147,0.00316588,0.18946570800005702,0.026956916000017372,1,0.0002,7.431,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1376,0.6299550169818419,0.5498006253030229,0.017082916999925146,0.1755623750000268,0.00023566699996990792,0.08547454200004267,0.2612771670000029,0.9997230795454972,0.7327277984863028,0.4776952080001138,2.8553949999995893,0.2798009580000098,26.207053184509277,786.23828125,786.23828125,0.0,0.009133165999969606,0.04265250000003107,0.10502912500010098,0.008316999999919972,0.010146959000053357,0.00023658300005990895,,,,,,,,,,,,,,,,,
2.0,1,220260507,5000,3,3,12385,79147,0.00316588,0.18946570800005702,0.026956916000017372,1,0.0002,7.431,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.2994,0.3137557291998085,0.2699045267958079,0.020735916000035104,0.20551087499995901,0.0001139169999078149,0.13198399999998855,0.3376136670000278,1.0829248318237386,0.8823320869689368,0.5540314159999298,3.7602179999994405,0.359749165999915,3.660795211791992,786.23828125,786.23828125,0.0,,,,,,,0.003747624999959953,0.20174216700002034,42073.0,29614.0,0.7,55659.0,,,,,,,,,,,
2.0,1,220260507,5000,3,3,12385,79147,0.00316588,0.18946570800005702,0.026956916000017372,1,0.0002,7.431,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.147,0.6078365944225188,0.5300114162533375,0.017063541999959853,0.1610451669999975,0.00034641699994608643,0.09224608399995304,0.253644042000019,0.9997598937130769,0.7287073672732619,0.470060291999971,2.841421000000082,0.27206245799993667,20.067678451538086,786.23828125,786.23828125,0.0,,,,,,,,,,,,,0.0006105410000145639,163.0,15.0,44.0,0.0,0.0011004169999750957,0.036539124999990236,0.10559604200000194,0.007922000000007756,0.00900041699992471,0.00021029100003033818
2.0,2,220260508,5000,3,3,12686,80926,0.00323704,0.18873162500005947,0.027865457999951104,4,0.0008,7.6116,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.098,0.7274908981855556,0.6465238950173342,0.017125416999988374,0.07516900000007354,0.0001255839999885211,0.08014058300000215,0.15544137499989574,1.0,0.7406933508054797,0.3720322500000748,1.7701799999995274,0.17393191700000443,2.81988525390625,786.23828125,786.23828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,2,220260508,5000,3,3,12686,80926,0.00323704,0.18873162500005947,0.027865457999951104,4,0.0008,7.6116,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1342,0.6377626737691671,0.5567966788641788,0.01675195799998619,0.17347929199991086,0.00037708299998939765,0.08599366600003577,0.2598579170000903,0.9997508163828586,0.7267588481135338,0.4764471239999466,2.901614000000336,0.27806841699998586,26.227412223815918,786.23828125,786.23828125,0.0,0.009110666999958994,0.04271174999996674,0.10368820799999412,0.008794125000008535,0.008892749999972693,0.0002238330000636779,,,,,,,,,,,,,,,,,
2.0,2,220260508,5000,3,3,12686,80926,0.00323704,0.18873162500005947,0.027865457999951104,4,0.0008,7.6116,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.257,0.3788987245746875,0.3226776710597015,0.017135333000055653,0.18033329200000026,0.00011520800001108,0.12836225000000923,0.308815500000037,1.0737559049885295,0.8710901955442389,0.5254078330000311,3.3833620000004885,0.3273650840000073,3.7246150970458984,786.23828125,786.23828125,0.0,,,,,,,0.0037944580000157657,0.1765178340000375,42961.0,29982.0,0.7,56524.0,,,,,,,,,,,
2.0,2,220260508,5000,3,3,12686,80926,0.00323704,0.18873162500005947,0.027865457999951104,4,0.0008,7.6116,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1416,0.6201966143415183,0.5398865274418091,0.01932420900004672,0.16378850000000966,0.00024225000004207686,0.08727104100000815,0.2513067500000261,0.999804900876196,0.7257443949113709,0.46789887400007046,2.8494419999997262,0.2721252500000446,20.088037490844727,786.23828125,786.23828125,0.0,,,,,,,,,,,,,0.0006431250000105138,163.0,18.0,46.0,0.0,0.0010907500000030268,0.036843875000045045,0.10758041700000831,0.008132791999969413,0.00923133300000245,0.00021904100003666827
2.0,3,220260509,5000,3,3,12797,81615,0.0032646,0.19687858299994332,0.027978665999967234,7,0.0014,7.6782,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.11,0.6971282831610562,0.6153642748832675,0.01708379199999399,0.07501179200005481,0.00012704199991731002,0.0891532499999812,0.16429870899992238,0.9999999999999996,0.7378033580706388,0.3891493329998639,1.8525229999995645,0.18283195799995156,2.8435401916503906,786.23828125,786.23828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,3,220260509,5000,3,3,12797,81615,0.0032646,0.19687858299994332,0.027978665999967234,7,0.0014,7.6782,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1688,0.5575993446862019,0.4806973087956509,0.016900082999995902,0.17366387499998837,0.0002267920000349477,0.0913642500000833,0.2652596249999988,0.999782224334018,0.7201694738846086,0.49011216600001717,2.9339129999998477,0.28356587500002206,26.235297203063965,786.23828125,786.25,0.01171875,0.009226750000038919,0.04232462499999201,0.1048270420000108,0.008425250000072992,0.008616749999987405,0.0001991659999021067,,,,,,,,,,,,,,,,,
2.0,3,220260509,5000,3,3,12797,81615,0.0032646,0.19687858299994332,0.027978665999967234,7,0.0014,7.6782,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.5642,0.021237850259412307,0.03597344400766073,0.01734075000001667,0.16009541699997953,0.00011479199997666001,0.15147537500001818,0.31169037500001195,1.0753572062711318,0.8764114433918787,0.5365428329998849,3.43794699999944,0.33122470900002554,3.7635889053344727,786.25,786.25,0.0,,,,,,,0.0045229590000417375,0.15554954200001703,43304.0,30374.0,0.7,57242.0,,,,,,,,,,,
2.0,3,220260509,5000,3,3,12797,81615,0.0032646,0.19687858299994332,0.027978665999967234,7,0.0014,7.6782,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1698,0.555607952557678,0.479526788268984,0.018458833999943636,0.16136925000000701,0.0003462090000994067,0.08930579200000466,0.2510269999999082,0.9997260764711856,0.7192707266823327,0.47587850000002163,2.8306430000002365,0.2709248749999915,20.095922470092773,786.25,786.25,0.0,,,,,,,,,,,,,0.0006428329999152993,163.0,16.0,42.0,0.0,0.001227041999982248,0.03763266599992221,0.1050662080000393,0.008537124999975276,0.007998291000035351,0.00019654200002605648
2.0,4,220260510,5000,3,3,12666,80835,0.0032334,0.18677354199996898,0.027999582999996164,1,0.0002,7.5996,21.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1084,0.7011391107343228,0.6193680851537413,0.017060500000070533,0.07673566699997991,0.00012766700001520803,0.08438533300000017,0.161255542000049,1.0000000000000009,0.7391484982323113,0.37602179199996044,1.8182829999996102,0.17978033299993967,2.816761016845703,786.25,786.25,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,4,220260510,5000,3,3,12666,80835,0.0032334,0.18677354199996898,0.027999582999996164,1,0.0002,7.5996,21.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1528,0.5942446781270868,0.5153735895701925,0.017186665999929573,0.1743925409999747,0.0002498749998949279,0.08537958299996262,0.2600274580000814,0.9996979409856945,0.7230182444291616,0.4747951239997974,2.8753749999996217,0.27860208300000977,26.226370811462402,786.25,786.25,0.0,0.009177290999900833,0.042521708000094804,0.10393345799991494,0.0084266659999912,0.01005820800003221,0.00023329199996169336,,,,,,,,,,,,,,,,,
2.0,4,220260510,5000,3,3,12666,80835,0.0032334,0.18677354199996898,0.027999582999996164,1,0.0002,7.5996,21.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.467,0.13901039548421723,0.13921248010472526,0.01723200000003544,0.1797644579999087,0.0001147080000691858,0.15768200000002253,0.3375658749999957,1.079841782520087,0.8791927775087993,0.5523342909999656,3.685236999999688,0.35616637500004344,3.7356624603271484,786.25,786.25,0.0,,,,,,,0.0037690830000656206,0.17597408299991457,42917.0,30182.0,0.7,56882.0,,,,,,,,,,,
2.0,4,220260510,5000,3,3,12666,80835,0.0032334,0.18677354199996898,0.027999582999996164,1,0.0002,7.5996,21.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1526,0.5946215873201274,0.5153379259619085,0.017471040999907927,0.15949733299999025,0.00021895800000493182,0.08537187499996435,0.2450924170000235,0.9997178592651577,0.7225917249756488,0.4598612909999247,2.6978310000004058,0.26392475000000104,20.08699607849121,786.25,786.25,0.0,,,,,,,,,,,,,0.0005945420000443846,163.0,18.0,48.0,0.0,0.0010984999998981948,0.037272583999993,0.10333320899997034,0.008523707999984254,0.008450000000038926,0.00018579200002477592
2.0,5,220260511,5000,3,3,12571,80272,0.00321088,0.18543858299995009,0.028226750000044376,2,0.0004,7.5426,22.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1042,0.7117116739099262,0.6303170930567413,0.017513125000050422,0.07410495799990713,0.00011466700004802988,0.08419125000000349,0.15841733400009161,0.9999999999999993,0.7410274530588001,0.3720762079999531,1.721306999999797,0.17732470900000408,2.7974319458007812,786.25,786.25,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,5,220260511,5000,3,3,12571,80272,0.00321088,0.18543858299995009,0.028226750000044376,2,0.0004,7.5426,22.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1454,0.6112053952649584,0.5309238308981933,0.016891875000055734,0.17406729200001791,0.00024833299994497793,0.09188254200000756,0.2662033750000319,0.9997429227538834,0.726353229641081,0.4798634999999649,2.8860389999999825,0.28449475000002167,26.21992778778076,786.25,786.25,0.0,0.00921054099990215,0.042069457999900806,0.10428962499997851,0.008526957999947626,0.0096194169999535,0.00030379099996480363,,,,,,,,,,,,,,,,,
