n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
400,0.1,4,Random Projection,7.755547716720158,0.2,0.007372066053945248,0.028225000016391277,0.00234519992955029,0.016165100038051605,4.840013571083546e-05,0.0003806001041084528,0.000107599887996912,9.910017251968384e-05,0.0002212999388575554,6.569991819560528e-05,6.8999361246824265e-06,0.027292100014165044,0.028225000016391277,0.02822170010767877,3.2999087125062943e-06,0.04673529998399317,,,,,,,,,
400,0.1,4,Random Sampling,10.182982926129604,0.225,0.005699719827708893,0.03352429997175932,0.00234519992955029,0.016020199982449412,,,,,,,,,0.03352429997175932,0.033521200297400355,3.0996743589639664e-06,0.05188969988375902,0.0004029001574963331,0.0014044002164155245,0.0030757999047636986,0.00023780018091201782,0.0005514000076800585,0.027848899830132723,,,
400,0.1,4,Non-random,10.38460572288062,0.11,0.001191849288735114,0.10098170000128448,0.00234519992955029,0.016298400005325675,,,,,,,,,0.10098170000128448,0.1009776999708265,4.00003045797348e-06,0.11962529993616045,,,,,,,0.07406769995577633,0.026712700026109815,0.00019729998894035816
400,0.1,5,Random Projection,7.1098876732529845,0.32,0.011548399064111106,0.03006200003437698,0.0023395998869091272,0.015540899941697717,4.6900007873773575e-05,0.0004610000178217888,0.00011669984087347984,0.0011266001965850592,0.0003271999303251505,8.9599983766675e-05,9.200070053339005e-06,0.027880700072273612,0.03006200003437698,0.030057900119572878,4.09991480410099e-06,0.04794249986298382,,,,,,,,,
400,0.1,5,Random Sampling,9.935788651477582,0.225,0.007207586217074874,0.03425169992260635,0.0023395998869091272,0.015243300003930926,,,,,,,,,0.03425169992260635,0.034248300129547715,3.3997930586338043e-06,0.0518345998134464,0.000412799883633852,0.001384100178256631,0.0035713999532163143,0.00026950007304549217,0.0006345000583678484,0.027975999983027577,,,
400,0.1,5,Non-random,10.437498077019015,0.07,0.0035947712418300665,0.12088239984586835,0.0023395998869091272,0.016256399918347597,,,,,,,,,0.12088239984586835,0.12088020006194711,2.1997839212417603e-06,0.13947839965112507,,,,,,,0.0952717000618577,0.025384499924257398,0.00022400007583200932
400,0.1,6,Random Projection,7.38385859621932,0.15000000000000002,0.007542138145939417,0.029052500147372484,0.0022378000430762768,0.01586510008201003,0.00015529990196228027,0.00045250006951391697,0.00011010002344846725,0.00011280016042292118,0.00022120005451142788,7.049995474517345e-05,8.100178092718124e-06,0.027918099891394377,0.029052500147372484,0.029048600234091282,3.899913281202316e-06,0.04715540027245879,,,,,,,,,
400,0.1,6,Random Sampling,10.151244288813913,0.215,0.004947108855053589,0.034515999956056476,0.0022378000430762768,0.015910299960523844,,,,,,,,,0.034515999956056476,0.034512399695813656,3.600260242819786e-06,0.052664099959656596,0.0004908000119030476,0.0015490998048335314,0.003975499887019396,0.00025669997557997704,0.000606900081038475,0.02763339993543923,,,
400,0.1,6,Non-random,10.442707811433511,0.065,0.001419773763817661,0.1763509998563677,0.0022378000430762768,0.01780839986167848,,,,,,,,,0.1763509998563677,0.17634760006330907,3.3997930586338043e-06,0.19639719976112247,,,,,,,0.14331159996800125,0.03275829995982349,0.0002777001354843378
400,0.1,7,Random Projection,7.191807914974809,0.16,0.006675217716462414,0.028302200138568878,0.002619700040668249,0.01569429994560778,6.430014036595821e-05,0.000492400024086237,0.00011409982107579708,0.00013100006617605686,0.00025589996948838234,6.589991971850395e-05,7.0999376475811005e-06,0.027166299987584352,0.028302200138568878,0.02829699986614287,5.200272426009178e-06,0.04661620012484491,,,,,,,,,
400,0.1,7,Random Sampling,9.908113181010009,0.20500000000000002,0.0019207372538853906,0.03337980015203357,0.002619700040668249,0.015783300157636404,,,,,,,,,0.03337980015203357,0.03337599989026785,3.80026176571846e-06,0.05178280035033822,0.0005784002132713795,0.0013991000596433878,0.0037930000107735395,0.00025739986449480057,0.0006740998942404985,0.026673999847844243,,,
400,0.1,7,Non-random,10.602676888185837,0.1,0.0012348006409652196,0.11042909999378026,0.002619700040668249,0.016446300083771348,,,,,,,,,0.11042909999378026,0.11042729998007417,1.800013706088066e-06,0.12949510011821985,,,,,,,0.08489599986933172,0.02532080002129078,0.00021050008945167065
400,0.1,8,Random Projection,7.5157046500795746,0.32499999999999996,0.010631576577495583,0.02846439997665584,0.002550099976360798,0.01597719988785684,4.700012505054474e-05,0.0005419999361038208,9.690015576779842e-05,0.00018339999951422215,0.00024470011703670025,7.109995931386948e-05,7.4999406933784485e-06,0.02726770006120205,0.02846439997665584,0.028460300294682384,4.0996819734573364e-06,0.04699169984087348,,,,,,,,,
400,0.1,8,Random Sampling,9.696151194157345,0.185,0.0029133692617657747,0.0335309999063611,0.002550099976360798,0.01605170010589063,,,,,,,,,0.0335309999063611,0.033527299761772156,3.700144588947296e-06,0.05213279998861253,0.0004743000026792288,0.0013272000942379236,0.0034821999724954367,0.0002592999953776598,0.0006078998558223248,0.027376399841159582,,,
400,0.1,8,Non-random,10.625988047027437,0.115,0.0016234317746123411,0.12045329995453358,0.002550099976360798,0.016309899976477027,,,,,,,,,0.12045329995453358,0.12045160005800426,1.6998965293169022e-06,0.1393132999073714,,,,,,,0.09412629995495081,0.026118400041013956,0.00020690006203949451
400,0.1,9,Random Projection,7.831610065921516,0.39,0.011002734452137508,0.028929999796673656,0.0020767999812960625,0.015849499963223934,4.060007631778717e-05,0.00053060008212924,0.00011059991084039211,0.00011059991084039211,0.00022019981406629086,6.92000612616539e-05,7.899943739175797e-06,0.02783660008572042,0.028929999796673656,0.028926299884915352,3.6999117583036423e-06,0.04685629974119365,,,,,,,,,
400,0.1,9,Random Sampling,10.062466990313872,0.31,0.011147878079353052,0.03537739999592304,0.0020767999812960625,0.015591099858283997,,,,,,,,,0.03537739999592304,0.03537399973720312,3.400258719921112e-06,0.0530452998355031,0.0005004999693483114,0.001450799871236086,0.003959099994972348,0.00022209994494915009,0.000609799986705184,0.02863169996999204,,,
400,0.1,9,Non-random,10.455426572211032,0.12,0.0027500000000000024,0.10380730009637773,0.0020767999812960625,0.016467800131067634,,,,,,,,,0.10380730009637773,0.10380409983918071,3.200257197022438e-06,0.12235190020874143,,,,,,,0.07647509989328682,0.027091699885204434,0.0002373000606894493
400,0.1,10,Random Projection,7.829647478005167,0.215,0.009933296643824516,0.02863220009021461,0.002328600035980344,0.016071300022304058,4.720012657344341e-05,0.0004298000130802393,0.00010449998080730438,0.00011689984239637852,0.00023870007134974003,6.849993951618671e-05,8.00006091594696e-06,0.027615099912509322,0.02863220009021461,0.02862869994714856,3.500143066048622e-06,0.04703210014849901,,,,,,,,,
400,0.1,10,Random Sampling,10.553491517655607,0.35,0.010398110788534656,0.03636169992387295,0.002328600035980344,0.015968899941071868,,,,,,,,,0.03636169992387295,0.03635849989950657,3.200024366378784e-06,0.05465919990092516,0.00047619990073144436,0.0013181997928768396,0.0035449001006782055,0.0002498999238014221,0.0006471001543104649,0.030122200027108192,,,
400,0.1,10,Non-random,10.342404437596466,0.115,0.0033706229221771994,0.11726319999434054,0.002328600035980344,0.015903899911791086,,,,,,,,,0.11726319999434054,0.11726030008867383,2.8999056667089462e-06,0.13549569994211197,,,,,,,0.08957580011337996,0.027457499876618385,0.00022700009867548943
400,0.1,11,Random Projection,7.429741443266635,0.245,0.006266017387085633,0.027456599986180663,0.0024395999498665333,0.01611840003170073,4.830001853406429e-05,0.0004320999141782522,0.00010810000821948051,0.00011279992759227753,0.00022699986584484577,6.510014645755291e-05,6.400048732757568e-06,0.026453099912032485,0.027456599986180663,0.027452899841591716,3.700144588947296e-06,0.04601459996774793,,,,,,,,,
400,0.1,11,Random Sampling,10.266256217569282,0.225,0.002740255575780323,0.0352590000256896,0.0024395999498665333,0.016567999962717295,,,,,,,,,0.0352590000256896,0.03525539976544678,3.600260242819786e-06,0.05426659993827343,0.0004111998714506626,0.0014341999776661396,0.004057900048792362,0.00025459984317421913,0.0006063999608159065,0.028491100063547492,,,
400,0.1,11,Non-random,10.561573707312963,0.1,0.002509371095376925,0.17873420007526875,0.0024395999498665333,0.016576100140810013,,,,,,,,,0.17873420007526875,0.17873199982568622,2.200249582529068e-06,0.1977499001659453,,,,,,,0.14873160002753139,0.02977699995972216,0.00022339983843266964
400,0.1,12,Random Projection,7.38464532073211,0.28500000000000003,0.008108586169156488,0.028080099960789084,0.002137499861419201,0.016241800040006638,4.819990135729313e-05,0.0004634999204427004,0.00010819989256560802,0.00012030010111629963,0.0002218999434262514,7.399986498057842e-05,7.500173524022102e-06,0.027032299898564816,0.028080099960789084,0.02807589969597757,4.200264811515808e-06,0.04645939986221492,,,,,,,,,
400,0.1,12,Random Sampling,10.782558815343714,0.25,0.0028721758049796847,0.035198000026866794,0.002137499861419201,0.015989999985322356,,,,,,,,,0.035198000026866794,0.03519439999945462,3.600027412176132e-06,0.05332549987360835,0.00043560005724430084,0.0015938000287860632,0.0031322999857366085,0.0002443999983370304,0.0006291000172495842,0.02915919991210103,,,
400,0.1,12,Non-random,10.519052872248054,0.11,0.0017327724358974297,0.10938120004720986,0.002137499861419201,0.01649739989079535,,,,,,,,,0.10938120004720986,0.10937789967283607,3.300374373793602e-06,0.1280160997994244,,,,,,,0.08242629980668426,0.026718700071796775,0.00023289979435503483
400,0.1,13,Random Projection,8.374266528542163,0.105,0.002583191426564324,0.027559699956327677,0.002115699928253889,0.016170999966561794,4.860013723373413e-05,0.00044320011511445045,0.00010910001583397388,0.00011830008588731289,0.00022489996626973152,6.400002166628838e-05,6.100162863731384e-06,0.026542000006884336,0.027559699956327677,0.02755620051175356,3.4994445741176605e-06,0.04584639985114336,,,,,,,,,
400,0.1,13,Random Sampling,10.275390112357377,0.2,0.0024360370835888323,0.03309160005301237,0.002115699928253889,0.016385999973863363,,,,,,,,,0.03309160005301237,0.033088000025600195,3.600027412176132e-06,0.05159329995512962,0.0004021001514047384,0.0013330001384019852,0.003070099977776408,0.00020709983073174953,0.0005210000090301037,0.02755469991825521,,,
400,0.1,13,Non-random,10.368914981928603,0.09,0.0017642682537995502,0.1162449000403285,0.002115699928253889,0.01686370000243187,,,,,,,,,0.1162449000403285,0.11624250025488436,2.3997854441404343e-06,0.13522429997101426,,,,,,,0.08857550006359816,0.027460400015115738,0.00020660017617046833
400,0.1,14,Random Projection,8.246249173974027,0.245,0.010141006745591707,0.030064100166782737,0.0022419001907110214,0.016739699989557266,6.640003994107246e-05,0.0005230999086052179,0.00011290004476904869,0.0001126001589000225,0.0002465001307427883,6.38000201433897e-05,6.299931555986404e-06,0.028927400009706616,0.030064100166782737,0.030059000244364142,5.09992241859436e-06,0.049045700347051024,,,,,,,,,
400,0.1,14,Random Sampling,10.94642677858436,0.28,0.003381595792028416,0.035727899987250566,0.0022419001907110214,0.015912699978798628,,,,,,,,,0.035727899987250566,0.035724900430068374,2.9995571821928024e-06,0.053882500156760216,0.0005175999831408262,0.0015939001459628344,0.003991600126028061,0.00025429995730519295,0.0006197001785039902,0.02874780003912747,,,
400,0.1,14,Non-random,10.619676904585775,0.12,0.0016401168818927364,0.10616560000926256,0.0022419001907110214,0.01677170000039041,,,,,,,,,0.10616560000926256,0.10616380022838712,1.7997808754444122e-06,0.125179200200364,,,,,,,0.07836270006373525,0.027593000093474984,0.00020810007117688656
400,0.1,15,Random Projection,7.8188055780824595,0.25,0.00929350959332087,0.029567500110715628,0.0021804000716656446,0.015878100180998445,4.810001701116562e-05,0.0005146998446434736,0.00012910016812384129,0.00016099982894957066,0.0002633000258356333,8.689984679222107e-05,1.0400079190731049e-05,0.028349400032311678,0.029567500110715628,0.029562899842858315,4.600267857313156e-06,0.04762600036337972,,,,,,,,,
400,0.1,15,Random Sampling,10.476856403266746,0.235,0.0011595019498340242,0.03442299994640052,0.0021804000716656446,0.01610230002552271,,,,,,,,,0.03442299994640052,0.03441960038617253,3.3995602279901505e-06,0.05270570004358888,0.00045819999650120735,0.0013443001080304384,0.002500200178474188,0.0002196000423282385,0.0005524000152945518,0.02934490004554391,,,
400,0.1,15,Non-random,10.421569461700386,0.1,0.003738946559015771,0.1171866999939084,0.0021804000716656446,0.01651240000501275,,,,,,,,,0.1171866999939084,0.11718440009281039,2.299901098012924e-06,0.1358795000705868,,,,,,,0.09006550000049174,0.02689129998907447,0.00022760010324418545
400,0.1,16,Random Projection,7.554318838677139,0.315,0.011793206924714514,0.02844389993697405,0.0022009999956935644,0.015938099939376116,4.819990135729313e-05,0.0004208001773804426,0.00010599987581372261,0.0001097000204026699,0.00021700002253055573,6.240000948309898e-05,6.500165909528732e-06,0.027469600085169077,0.02844389993697405,0.02844020025804639,3.6996789276599884e-06,0.04658299987204373,,,,,,,,,
400,0.1,16,Random Sampling,10.289379290547966,0.325,0.005642352271236828,0.03518659994006157,0.0022009999956935644,0.01712299999780953,,,,,,,,,0.03518659994006157,0.035183400148525834,3.1997915357351303e-06,0.05451059993356466,0.0003909999504685402,0.0013139999937266111,0.0029099001549184322,0.00021190010011196136,0.00048489985056221485,0.029871700098738074,,,
400,0.1,16,Non-random,10.511654350272664,0.125,0.005617573729251368,0.15431790007278323,0.0022009999956935644,0.01749289990402758,,,,,,,,,0.15431790007278323,0.15431479993276298,3.100140020251274e-06,0.17401179997250438,,,,,,,0.11969540012069046,0.034373699920251966,0.00024569989182054996
400,0.1,17,Random Projection,9.13186316230993,0.29500000000000004,0.00824540708344184,0.030016500037163496,0.0021649000700563192,0.016049699857831,4.009995609521866e-05,0.0004662000574171543,0.00011410005390644073,0.00012199999764561653,0.00024099997244775295,7.41998665034771e-05,9.500188753008842e-06,0.028945199912413955,0.030016500037163496,0.030012300005182624,4.200031980872154e-06,0.04823109996505082,,,,,,,,,
400,0.1,17,Random Sampling,9.859581030522971,0.22499999999999998,0.006162500474256066,0.03440400003455579,0.0021649000700563192,0.015194099862128496,,,,,,,,,0.03440400003455579,0.03440030012279749,3.6999117583036423e-06,0.05176299996674061,0.0005527001339942217,0.0015080999583005905,0.0038604000583291054,0.0002474000211805105,0.0006202999502420425,0.02761140000075102,,,
400,0.1,17,Non-random,10.645307377137666,0.1,0.004542936288088634,0.11214870004914701,0.0021649000700563192,0.016197199933230877,,,,,,,,,0.11214870004914701,0.11214699991978705,1.700129359960556e-06,0.1305108000524342,,,,,,,0.08605540008284152,0.02589789987541735,0.00019369996152818203
400,0.1,18,Random Projection,8.308616170994672,0.15500000000000003,0.00354060562774898,0.028276299824938178,0.0019922000356018543,0.01812849985435605,4.0499959141016006e-05,0.00045650009997189045,0.00010770000517368317,0.00011470005847513676,0.00023950007744133472,7.16999638825655e-05,8.299946784973145e-06,0.027233799919486046,0.028276299824938178,0.028272700030356646,3.5997945815324783e-06,0.04839699971489608,,,,,,,,,
400,0.1,18,Random Sampling,10.44162736515414,0.22,0.0027301405247618787,0.035048099933192134,0.0019922000356018543,0.0159128000959754,,,,,,,,,0.035048099933192134,0.03504269989207387,5.400041118264198e-06,0.05295310006476939,0.0008129000198096037,0.001832999987527728,0.003380900016054511,0.00030319998040795326,0.0006929999217391014,0.028019699966534972,,,
400,0.1,18,Non-random,10.57435000017135,0.060000000000000005,0.0027956330986634026,0.11669809999875724,0.0019922000356018543,0.016028099926188588,,,,,,,,,0.11669809999875724,0.11669509974308312,3.000255674123764e-06,0.13471839996054769,,,,,,,0.09097359981387854,0.02550549991428852,0.00021600001491606236
400,0.1,19,Random Projection,8.299805182143793,0.255,0.008278917115469048,0.028351299930363894,0.0019457999151200056,0.016105500049889088,4.060007631778717e-05,0.0004496998153626919,0.00010580010712146759,0.00020240014418959618,0.00028309994377195835,8.680019527673721e-05,9.600073099136353e-06,0.027169300010427833,0.028351299930363894,0.028347300365567207,3.9995647966861725e-06,0.04640259989537299,,,,,,,,,
400,0.1,19,Random Sampling,10.208889060446236,0.215,0.011639117316941075,0.034387300023809075,0.0019457999151200056,0.015433199936524034,,,,,,,,,0.034387300023809075,0.034383200109004974,4.09991480410099e-06,0.051766299875453115,0.0004376000724732876,0.0014445001725107431,0.0029423998203128576,0.00022380007430911064,0.0005431000608950853,0.02879179990850389,,,
400,0.1,19,Non-random,10.429309578428198,0.15500000000000003,0.005069280982309701,0.10835439991205931,0.0019457999151200056,0.01660709991119802,,,,,,,,,0.10835439991205931,0.10835180012509227,2.5997869670391083e-06,0.12690729973837733,,,,,,,0.08147370000369847,0.026631100103259087,0.0002470000181347132
400,0.1,20,Random Projection,7.313961205540185,0.16,0.005152249485173448,0.02791370009072125,0.002555999904870987,0.016194199910387397,4.739989526569843e-05,0.0005848000291734934,0.00011419993825256824,0.00011209980584681034,0.0003744000568985939,0.00017659994773566723,7.4999406933784485e-06,0.026492799865081906,0.02791370009072125,0.027909799478948116,3.900611773133278e-06,0.04666389990597963,,,,,,,,,
400,0.1,20,Random Sampling,10.453680743550333,0.21500000000000002,0.002567742628424949,0.032406500075012445,0.002555999904870987,0.015574299963191152,,,,,,,,,0.032406500075012445,0.03240330005064607,3.200024366378784e-06,0.050536799943074584,0.000435299938544631,0.0014316998422145844,0.002576200058683753,0.00020290003158152103,0.0004928000271320343,0.027264400152489543,,,
400,0.1,20,Non-random,10.424449327354754,0.11000000000000001,0.0022956743543415814,0.1042717001400888,0.002555999904870987,0.016023000003769994,,,,,,,,,0.1042717001400888,0.1042697997763753,1.900363713502884e-06,0.12285070004872978,,,,,,,0.07807869999669492,0.025999699952080846,0.00019139982759952545
600,0.08164965809277261,1,Random Projection,7.76672526309397,0.16999999999999998,0.006239127081044252,0.08341700001619756,0.006371299969032407,0.03322879993356764,7.309997454285622e-05,0.0008284000214189291,0.00015239999629557133,0.04885350004769862,0.00040749995969235897,0.00010349997319281101,1.1299969628453255e-05,0.032981500029563904,0.08341700001619756,0.0834111999720335,5.800044164061546e-06,0.12301709991879761,,,,,,,,,
600,0.08164965809277261,1,Random Sampling,10.469193043098949,0.14333333333333334,0.0018503698160075022,0.05348839983344078,0.006371299969032407,0.03308799979276955,,,,,,,,,0.05348839983344078,0.053481899900361896,6.4999330788850784e-06,0.09294769959524274,0.0015569999814033508,0.004708100110292435,0.005669899983331561,0.0005252000410109758,0.0015320999082177877,0.039489599876105785,,,
600,0.08164965809277261,1,Non-random,11.855276551381802,0.043333333333333335,0.0006350997545644249,0.11464400007389486,0.006371299969032407,0.03417449980042875,,,,,,,,,0.11464400007389486,0.1146422999445349,1.700129359960556e-06,0.155189799843356,,,,,,,0.08472259994596243,0.029473799979314208,0.0004459000192582607
600,0.08164965809277261,2,Random Projection,8.620794483134569,0.3066666666666667,0.011373998765604507,0.062286100117489696,0.006364599801599979,0.0321682000067085,8.139992132782936e-05,0.0008877001237124205,0.00013260007835924625,0.027354500023648143,0.0003323000855743885,0.00011189980432391167,1.0899966582655907e-05,0.03336610016413033,0.062286100117489696,0.062277400167658925,8.699949830770493e-06,0.10081889992579818,,,,,,,,,
600,0.08164965809277261,2,Random Sampling,10.84313444519549,0.18333333333333335,0.002846860794801273,0.04295499995350838,0.006364599801599979,0.032450899947434664,,,,,,,,,0.04295499995350838,0.0429515999276191,3.400025889277458e-06,0.08177049970254302,0.0013627000153064728,0.004277900094166398,0.004400799982249737,0.00045769987627863884,0.0012012999504804611,0.03125120000913739,,,
600,0.08164965809277261,2,Non-random,11.727039829372973,0.08333333333333334,0.0010121977483657785,0.10711309988982975,0.006364599801599979,0.034427300095558167,,,,,,,,,0.10711309988982975,0.10711129987612367,1.800013706088066e-06,0.1479049997869879,,,,,,,0.07718989998102188,0.029493799898773432,0.0004275999963283539
600,0.08164965809277261,3,Random Projection,7.714885800891043,0.16999999999999998,0.006202296658041492,0.0756454998627305,0.005599400028586388,0.03142059990204871,7.6299998909235e-05,0.0008096001110970974,0.0001192998606711626,0.042863299837335944,0.00037480005994439125,0.00011729984544217587,1.1399853974580765e-05,0.03126579988747835,0.0756454998627305,0.07563779945485294,7.70040787756443e-06,0.1126654997933656,,,,,,,,,
600,0.08164965809277261,3,Random Sampling,10.558306737684578,0.12,0.001405775042379931,0.04302240000106394,0.005599400028586388,0.03197170002385974,,,,,,,,,0.04302240000106394,0.043018399737775326,4.000263288617134e-06,0.08059350005351007,0.0016145999543368816,0.0042444998398423195,0.0045022000558674335,0.000416899798437953,0.001092399936169386,0.031147800153121352,,,
600,0.08164965809277261,3,Non-random,11.84897309174091,0.03666666666666667,0.0008986142026797123,0.12224940001033247,0.005599400028586388,0.034304399974644184,,,,,,,,,0.12224940001033247,0.12224759999662638,1.800013706088066e-06,0.16215320001356304,,,,,,,0.09315149998292327,0.0286379000172019,0.00045819999650120735
600,0.08164965809277261,4,Random Projection,7.748974766988559,0.17666666666666667,0.007190208378543318,0.07937930012121797,0.006558499997481704,0.032259600004181266,8.150003850460052e-05,0.0008682000916451216,0.00014400016516447067,0.04549139994196594,0.0003303999546915293,0.00012809992767870426,1.2200092896819115e-05,0.03231339994817972,0.07937930012121797,0.0793692001607269,1.009996049106121e-05,0.11819740012288094,,,,,,,,,
600,0.08164965809277261,4,Random Sampling,10.797176890437333,0.16666666666666669,0.0018027783371732803,0.044041499961167574,0.006558499997481704,0.03273239987902343,,,,,,,,,0.044041499961167574,0.04403780004940927,3.6999117583036423e-06,0.08333239983767271,0.0019227999728173018,0.004103500163182616,0.004507099976763129,0.0005537001416087151,0.0011973998043686152,0.03175329999066889,,,
600,0.08164965809277261,4,Non-random,11.827110977059641,0.09666666666666666,0.0026884125720901264,0.22595930006355047,0.006558499997481704,0.03417849983088672,,,,,,,,,0.22595930006355047,0.2259575999341905,1.700129359960556e-06,0.2666962998919189,,,,,,,0.19561769999563694,0.029888699995353818,0.00045119994319975376
600,0.08164965809277261,5,Random Projection,8.344606639550669,0.17666666666666667,0.011244055052875276,0.06941609992645681,0.005265700165182352,0.03255110001191497,7.309997454285622e-05,0.0007990000303834677,0.00014210003428161144,0.036197799956426024,0.0003877999261021614,0.00012289988808333874,1.1499971151351929e-05,0.03167379996739328,0.06941609992645681,0.06940799974836409,8.100178092718124e-06,0.10723290010355413,,,,,,,,,
600,0.08164965809277261,5,Random Sampling,10.567575283881665,0.1433333333333333,0.005609184249957752,0.042647300055250525,0.005265700165182352,0.03310579992830753,,,,,,,,,0.042647300055250525,0.04264329979196191,4.000263288617134e-06,0.08101880014874041,0.0013735999818891287,0.004392900038510561,0.004104999825358391,0.0004857999738305807,0.0014923999551683664,0.03079360001720488,,,
600,0.08164965809277261,5,Non-random,11.613244026349747,0.06333333333333334,0.00551091922021163,0.1129772998392582,0.005265700165182352,0.03439609985798597,,,,,,,,,0.1129772998392582,0.1129758998285979,1.400010660290718e-06,0.15263909986242652,,,,,,,0.0831822999753058,0.02941989991813898,0.0003736999351531267
600,0.08164965809277261,6,Random Projection,10.808884520021769,0.6866666666666666,0.01430027147893044,0.035083399852737784,0.006389599991962314,0.031910300021991134,7.209996692836285e-05,0.0009703999385237694,0.00015359977260231972,0.00032960018143057823,0.00035310001112520695,6.619980558753014e-05,8.00006091594696e-06,0.033124699955806136,0.035083399852737784,0.03507769969291985,5.700159817934036e-06,0.07338329986669123,,,,,,,,,
600,0.08164965809277261,6,Random Sampling,10.88553386412353,0.18666666666666665,0.0015259071602460872,0.0446168000344187,0.006389599991962314,0.03185500018298626,,,,,,,,,0.0446168000344187,0.044611900113523006,4.899920895695686e-06,0.08286140020936728,0.0013872000854462385,0.0041612000204622746,0.005383499898016453,0.0005089000333100557,0.0014206001069396734,0.03175049996934831,,,
600,0.08164965809277261,6,Non-random,11.679142188889562,0.04666666666666667,0.0024941025372170467,0.11070459987968206,0.006389599991962314,0.033658700063824654,,,,,,,,,0.11070459987968206,0.1107025002129376,2.0996667444705963e-06,0.15075289993546903,,,,,,,0.08075059996917844,0.029504300095140934,0.0004476001486182213
600,0.08164965809277261,7,Random Projection,8.190966624287912,0.21666666666666667,0.01010826078482538,0.08284970000386238,0.006150699919089675,0.034255600068718195,8.230004459619522e-05,0.0007887999527156353,0.00014379993081092834,0.05006349994800985,0.0003434000536799431,0.0001050001010298729,9.09995287656784e-06,0.03130759997293353,0.08284970000386238,0.08284349995665252,6.200047209858894e-06,0.12325599999167025,,,,,,,,,
600,0.08164965809277261,7,Random Sampling,10.620260604709488,0.15,0.004257043037046146,0.04655579989776015,0.006150699919089675,0.034989200066775084,,,,,,,,,0.04655579989776015,0.046549499966204166,6.299931555986404e-06,0.08769569988362491,0.0014465998392552137,0.003844300052151084,0.005623000208288431,0.0004613997880369425,0.0016994001343846321,0.03347479994408786,,,
600,0.08164965809277261,7,Non-random,11.560688088956026,0.060000000000000005,0.0017537163654052779,0.3353158999234438,0.006150699919089675,0.03482619998976588,,,,,,,,,0.3353158999234438,0.3353136999066919,2.200016751885414e-06,0.37629279983229935,,,,,,,0.30559380003251135,0.029261199990287423,0.0004586998838931322
600,0.08164965809277261,8,Random Projection,7.919862602996469,0.16999999999999998,0.00704647860880972,0.06713219988159835,0.006329300114884973,0.03414810006506741,8.010002784430981e-05,0.0007431001868098974,0.00014070002362132072,0.032093599904328585,0.00034920009784400463,0.00012289988808333874,1.1400086805224419e-05,0.03358349995687604,0.06713219988159835,0.06712450017221272,7.699709385633469e-06,0.10760960006155074,,,,,,,,,
600,0.08164965809277261,8,Random Sampling,11.081873882177698,0.18333333333333335,0.005319265009503388,0.0497165999840945,0.006329300114884973,0.031016499968245625,,,,,,,,,0.0497165999840945,0.049710300052538514,6.299931555986404e-06,0.0870624000672251,0.002035799901932478,0.004393200157210231,0.004992499947547913,0.0005660001188516617,0.0016870000399649143,0.03603579988703132,,,
600,0.08164965809277261,8,Non-random,11.773911070685429,0.04666666666666667,0.0008563860044733321,0.1056308001279831,0.006329300114884973,0.034477700013667345,,,,,,,,,0.1056308001279831,0.1056292001157999,1.600012183189392e-06,0.1464378002565354,,,,,,,0.07702239998616278,0.028154300060123205,0.00045250006951391697
600,0.08164965809277261,9,Random Projection,7.9528502488553405,0.15666666666666668,0.004789733310650392,0.07788780005648732,0.005639800103381276,0.031182700069621205,7.060007192194462e-05,0.00080289994366467,0.00012030010111629963,0.04657700005918741,0.00032810005359351635,9.429990313947201e-05,8.19982960820198e-06,0.029879699926823378,0.07788780005648732,0.0778810998890549,6.700167432427406e-06,0.1147103002294898,,,,,,,,,
600,0.08164965809277261,9,Random Sampling,10.599856781299149,0.14333333333333334,0.0007796468665902806,0.04166570003144443,0.005639800103381276,0.033437500009313226,,,,,,,,,0.04166570003144443,0.04166199988685548,3.700144588947296e-06,0.08074300014413893,0.0015381998382508755,0.00405670003965497,0.0045195999555289745,0.0004613001365214586,0.001290799817070365,0.02979540009982884,,,
600,0.08164965809277261,9,Non-random,11.595501342543,0.043333333333333335,0.0016380008819592146,0.10521040018647909,0.005639800103381276,0.03488239995203912,,,,,,,,,0.10521040018647909,0.10520870028994977,1.6998965293169022e-06,0.1457326002418995,,,,,,,0.07607120019383729,0.028701300034299493,0.00043620006181299686
600,0.08164965809277261,10,Random Projection,7.7483805990874925,0.12,0.0069125358918888935,0.05871379980817437,0.0066559999249875546,0.031204599887132645,7.209996692836285e-05,0.0011946000158786774,0.00013209995813667774,0.026323199970647693,0.0008538998663425446,0.00010109995491802692,1.0800082236528397e-05,0.0300201999489218,0.05871379980817437,0.05870799976401031,5.800044164061546e-06,0.09657439962029457,,,,,,,,,
