alpha_n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
0.15,4,Random Projection,0.0313109999999881,0.014843374999998105,0.1770129170000132,0.00018820799999730298,0.0033242089999987456,0.002108625000005304,0.0009697079999853031,0.0010074170000109461,0.0003386660000046504,3.583299999831979e-05,0.023326040999990028,0.0313109999999881,0.0312987069999906,1.2292999997498555e-05,0.2231672919999994,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,4,Random Sampling,0.08295574999999644,0.014843374999998105,0.21479770799999187,,,,,,,,,0.08295574999999644,0.08294295800001805,1.2791999978389867e-05,0.3125968329999864,0.005202124999982516,0.009215332999986003,0.032691625000012436,0.0007776670000225749,0.0030272500000023683,0.03202895800001215,,,,,,,,,,,,,,,,,,,,
0.15,4,Non-random,0.4552808749999997,0.014843374999998105,0.23130224999999882,,,,,,,,,0.4552808749999997,0.4552753330000314,5.541999968272648e-06,0.7014264999999966,,,,,,,0.4301148750000152,0.024498708000010083,0.0006617500000061227,,,,,,,,,,,,,,,,,
0.15,4,CountSketch,0.035465584000007766,0.014843374999998105,0.17719279100001017,,,,,,,,,0.035465584000007766,0.03825145799996221,0.0,0.22750175000001605,,,,,,,,,,8.124999999381544e-05,0.002816374999980553,0.002816374999980553,0.0027179159999946023,0.0014120409999804906,0.000797542000015028,0.0008823750000033215,0.0001357090000055905,2.020799999513656e-05,0.02657166700001312,,,,,,,
0.15,4,SIGN Bidirectional,0.04465974999999389,0.014843374999998105,0.17662166700000625,,,,,,,,,0.04465974999999389,0.04464978999999403,9.959999999864522e-06,0.23612479199999825,,,,,,,,,,,,,,,,,,,,0.0001857919999963542,0.010252291000000469,0.004588707999999997,0.0009979579999992438,0.00028662500000109503,2.0833000007769442e-05,0.0283175829999891
0.15,5,Random Projection,0.02992120799999043,0.014806792000001678,0.17503349999998363,0.00018695800000045892,0.003143083999987084,0.0017358340000157568,0.0008660830000053465,0.0008919160000004922,0.00020050000000537693,3.474999999752981e-05,0.02285262500001295,0.02992120799999043,0.029911750000024995,9.457999965434283e-06,0.21976149999997574,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,5,Random Sampling,0.08131754199999364,0.014806792000001678,0.20758883400000627,,,,,,,,,0.08131754199999364,0.08130933299997878,8.209000014858248e-06,0.3037131680000016,0.00570654200001286,0.00919912500000919,0.030828291000005947,0.0006643339999925502,0.0027921659999776693,0.03211887499998056,,,,,,,,,,,,,,,,,,,,
0.15,5,Non-random,0.4561982090000072,0.014806792000001678,0.23221733399998357,,,,,,,,,0.4561982090000072,0.4561946250000233,3.583999983902686e-06,0.7032223349999924,,,,,,,0.43195583400000714,0.023872208000000228,0.0003665830000159076,,,,,,,,,,,,,,,,,
0.15,5,CountSketch,0.034769708999988325,0.014806792000001678,0.22480716600000505,,,,,,,,,0.034769708999988325,0.037067833999998356,0.0,0.27438366699999506,,,,,,,,,,7.52910000016982e-05,0.002328874999989239,0.002328874999989239,0.002595791999993935,0.0016454590000023472,0.0008578339999871787,0.0008424580000223614,0.0002198329999885118,4.004200002327707e-05,0.02613337500000057,,,,,,,
0.15,5,SIGN Bidirectional,0.047315875000009555,0.014806792000001678,0.1738789160000067,,,,,,,,,0.047315875000009555,0.047305291999947485,1.0583000062069914e-05,0.23600158300001794,,,,,,,,,,,,,,,,,,,,0.00018141699999318917,0.008248666999975285,0.0045294159999969,0.000976750000006632,0.000169083999992381,3.2957999991367615e-05,0.03316699999999173
0.15,6,Random Projection,0.030465958999997156,0.014836957999989409,0.17228600000001393,0.00018587499999966894,0.003502040999990186,0.0019167920000029426,0.0008652079999933449,0.0009493340000119588,0.00029474999999479223,1.9417000004295915e-05,0.02272295800000279,0.030465958999997156,0.03045637499999998,9.583999997175852e-06,0.2175889170000005,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,6,Random Sampling,0.07761720800002081,0.014836957999989409,0.2076604169999996,,,,,,,,,0.07761720800002081,0.0776102920000028,6.916000018009072e-06,0.3001145830000098,0.00521429099998727,0.009226291999993919,0.03089691700000685,0.0006598340000039116,0.0028108330000122805,0.02880212499999857,,,,,,,,,,,,,,,,,,,,
0.15,6,Non-random,0.47219466699999657,0.014836957999989409,0.19056633299999248,,,,,,,,,0.47219466699999657,0.4721891680000283,5.498999968267526e-06,0.6775979579999785,,,,,,,0.44493679200002134,0.02657054200000175,0.0006818340000052103,,,,,,,,,,,,,,,,,
0.15,6,CountSketch,0.033157499999987294,0.014836957999989409,0.1780660839999939,,,,,,,,,0.033157499999987294,0.035539207999988776,0.0,0.2260605419999706,,,,,,,,,,8.133299999713017e-05,0.002418916999999965,0.002418916999999965,0.002791250000001355,0.0017173329999877751,0.0008035830000210353,0.0009007079999889811,0.00022758400001521295,3.716699998790318e-05,0.024142415999989453,,,,,,,
0.15,6,SIGN Bidirectional,0.04777166600001692,0.014836957999989409,0.17485304199999518,,,,,,,,,0.04777166600001692,0.047760374999967325,1.1291000049595823e-05,0.23746166600000151,,,,,,,,,,,,,,,,,,,,0.00018366699998750846,0.01056345799997871,0.00460454100002039,0.0009929169999907117,0.00034820899998067034,2.0165999984556038e-05,0.03104741700002478
0.15,7,Random Projection,0.029969958000009456,0.014687417000004643,0.17246891599998548,0.00018266600000060862,0.0034096250000175132,0.0017626660000189531,0.0007613330000140195,0.0010560419999876558,0.0002862919999984115,1.98330000102942e-05,0.022484666999986302,0.029969958000009456,0.02996312400003376,6.833999975697225e-06,0.21712629099999958,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,7,Random Sampling,0.0777887499999963,0.014687417000004643,0.20688795899999946,,,,,,,,,0.0777887499999963,0.0777814579999756,7.292000020697742e-06,0.2993641260000004,0.005237625000006574,0.009170250000011038,0.02973220799998444,0.0006126250000022537,0.002797207999975626,0.03023154199999567,,,,,,,,,,,,,,,,,,,,
0.15,7,Non-random,0.45594604100000424,0.014687417000004643,0.2382975829999907,,,,,,,,,0.45594604100000424,0.4559424989999741,3.542000030165582e-06,0.7089310409999996,,,,,,,0.43085566599998515,0.024722165999975232,0.00036466700001369645,,,,,,,,,,,,,,,,,
0.15,7,CountSketch,0.03451695900000118,0.014687417000004643,0.1749750419999998,,,,,,,,,0.03451695900000118,0.037177082999960476,0.0,0.22417941800000563,,,,,,,,,,0.00012020899998788082,0.0027088329999855887,0.0027088329999855887,0.0033061250000230302,0.0017240409999885742,0.0008034169999859841,0.001218875000006392,0.00016124999999078682,2.200000000129876e-05,0.02440350000000535,,,,,,,
0.15,7,SIGN Bidirectional,0.039611666999974204,0.014687417000004643,0.17692783299997927,,,,,,,,,0.039611666999974204,0.0396033760000023,8.290999971904967e-06,0.23122691699995812,,,,,,,,,,,,,,,,,,,,0.00017820799999412884,0.010184792000018206,0.004803999999978714,0.0009754170000064732,0.0002797500000042419,1.9458999986454728e-05,0.02316175000001408
0.15,8,Random Projection,0.03035466700001166,0.014864625000001297,0.1747217090000106,0.000180583999991768,0.0033322499999997035,0.001749708000005512,0.0008691669999905116,0.0010450000000048476,0.00027229099998749007,1.912500002276829e-05,0.02288037499999973,0.03035466700001166,0.030348500000002332,6.167000009327239e-06,0.21994100100002356,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,8,Random Sampling,0.07885062500000117,0.014864625000001297,0.20672300000001087,,,,,,,,,0.07885062500000117,0.07884499999994432,5.625000056852514e-06,0.30043825000001334,0.0052195829999845955,0.009220499999997855,0.029632957999979226,0.0005990420000046015,0.0028022919999841633,0.03137062499999388,,,,,,,,,,,,,,,,,,,,
0.15,8,Non-random,0.4824245000000076,0.014864625000001297,0.23326912499999253,,,,,,,,,0.4824245000000076,0.4824209579999774,3.542000030165582e-06,0.7305582500000014,,,,,,,0.4577625000000012,0.024265124999999443,0.00039333299997679205,,,,,,,,,,,,,,,,,
0.15,8,CountSketch,0.03553112500000566,0.014864625000001297,0.22336724999999547,,,,,,,,,0.03553112500000566,0.0378447509999944,0.0,0.2737630000000024,,,,,,,,,,7.862499998623207e-05,0.002351874999988013,0.002351874999988013,0.002860458000014887,0.0018729589999963991,0.0011959169999897767,0.0013155000000040218,0.00023162499999784814,3.850000001648368e-05,0.02554741700001273,,,,,,,
0.15,8,SIGN Bidirectional,0.049841166999982534,0.014864625000001297,0.17539187500000253,,,,,,,,,0.049841166999982534,0.049829124000012825,1.2042999969708035e-05,0.24009766699998636,,,,,,,,,,,,,,,,,,,,0.00018187500000976797,0.008971457999990662,0.0055112080000014885,0.0012507910000181255,0.00020137499998895692,3.4166999995477454e-05,0.03367825000000835
0.15,9,Random Projection,0.028228957999999693,0.01487345799998252,0.17375220899998567,0.0001907090000088374,0.0032879169999944224,0.0017281670000102167,0.0008872079999946436,0.0009156250000046384,0.000350375000010672,2.058300000840063e-05,0.020837958000015533,0.028228957999999693,0.028218542000047364,1.0415999952329003e-05,0.21685462499996788,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,9,Random Sampling,0.08048008299999765,0.01487345799998252,0.20868962499997679,,,,,,,,,0.08048008299999765,0.08047220900004959,7.873999948060373e-06,0.30404316599995695,0.0052505840000094395,0.009272583000011991,0.03203229199999669,0.0006214170000191643,0.00279562500000452,0.030499708000007786,,,,,,,,,,,,,,,,,,,,
0.15,9,Non-random,0.46059012499998175,0.01487345799998252,0.22416741600000023,,,,,,,,,0.46059012499998175,0.4605860409999991,4.083999982640307e-06,0.6996309989999645,,,,,,,0.43403037499999186,0.026189083000019764,0.0003665829999874859,,,,,,,,,,,,,,,,,
0.15,9,CountSketch,0.035034832999997434,0.01487345799998252,0.16993395800000144,,,,,,,,,0.035034832999997434,0.03737179199993079,0.0,0.2198422489999814,,,,,,,,,,8.087499998055137e-05,0.0023669169999891437,0.0023669169999891437,0.0026762089999863292,0.0013561659999936637,0.000912542000008898,0.0008482079999794223,0.00011670799997887116,1.9625000021505912e-05,0.026627625000003263,,,,,,,
0.15,9,SIGN Bidirectional,0.03994583400000806,0.01487345799998252,0.1731460000000027,,,,,,,,,0.03994583400000806,0.03993774999997868,8.084000029384697e-06,0.22796529199999327,,,,,,,,,,,,,,,,,,,,0.0001853329999903508,0.009579874999985805,0.00484004200001209,0.0009362919999773567,0.0002804169999990336,1.912500002276829e-05,0.024096665999991274
0.15,10,Random Projection,0.028977749999995694,0.0147373340000172,0.17004770799999847,0.00018154100001765983,0.0032719589999885557,0.0019630419999998594,0.0008863340000004882,0.0011372499999993124,0.0003005829999835896,1.8667000006189483e-05,0.021209957999985818,0.028977749999995694,0.028969333999981473,8.416000014221936e-06,0.21376279200001136,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,10,Random Sampling,0.07928729200000362,0.0147373340000172,0.20575204100001088,,,,,,,,,0.07928729200000362,0.07928012599998624,7.166000017377883e-06,0.2997766670000317,0.00520679199999563,0.00921016700002042,0.031437541999991936,0.0007656249999854481,0.0028340830000104233,0.029825916999982383,,,,,,,,,,,,,,,,,,,,
0.15,10,Non-random,0.44844312499998296,0.0147373340000172,0.22637970799999607,,,,,,,,,0.44844312499998296,0.4484395420000169,3.582999966056377e-06,0.6895601669999962,,,,,,,0.42302620800001023,0.02501962499999877,0.00039370900000790243,,,,,,,,,,,,,,,,,
0.15,10,CountSketch,0.03469145900001536,0.0147373340000172,0.21513087499999983,,,,,,,,,0.03469145900001536,0.037501751000036165,0.0,0.2645596680000324,,,,,,,,,,7.645900001307382e-05,0.0028367080000180067,0.0028367080000180067,0.0027062919999991664,0.001444041999974388,0.0007660840000198732,0.0008022920000030354,0.00010654100000806466,1.912499999434658e-05,0.025907499999988204,,,,,,,
0.15,10,SIGN Bidirectional,0.046075000000001864,0.0147373340000172,0.17443433299999356,,,,,,,,,0.046075000000001864,0.046066666999962536,8.333000039328908e-06,0.23524666700001262,,,,,,,,,,,,,,,,,,,,0.00018449999998892963,0.009356707999984337,0.004448249999995824,0.0008337499999981901,0.00016466700000705714,2.020799999513656e-05,0.03105858399999306
0.15,11,Random Projection,0.032880583000007846,0.014759041999980127,0.1699723750000146,0.00018358400001261543,0.003556500000001961,0.0019139169999959904,0.000831458000021712,0.0008943750000014461,0.00029837499999985084,2.0000000006348273e-05,0.025174250000020493,0.032880583000007846,0.03287245900006042,8.123999947429184e-06,0.21761200000000258,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,11,Random Sampling,0.08396029100001101,0.014759041999980127,0.21097154099999216,,,,,,,,,0.08396029100001101,0.08394874899997262,1.1542000038389233e-05,0.3096908739999833,0.00522624999999266,0.009314499999987902,0.033043875000004164,0.0006756659999780368,0.0029517910000151915,0.03273666699999467,,,,,,,,,,,,,,,,,,,,
0.15,11,Non-random,0.45923562499999093,0.014759041999980127,0.1920057080000106,,,,,,,,,0.45923562499999093,0.4592314589999944,4.165999996530445e-06,0.6660003749999817,,,,,,,0.43302112500001044,0.025815499999993108,0.0003948339999908512,,,,,,,,,,,,,,,,,
0.15,11,CountSketch,0.035353666999981215,0.014759041999980127,0.1730400829999894,,,,,,,,,0.035353666999981215,0.03768491800005336,0.0,0.22315279199995075,,,,,,,,,,7.737500001780973e-05,0.002369334000007939,0.002369334000007939,0.002713333000002649,0.0018542919999902097,0.0010017500000003565,0.0011358749999885731,0.0003670419999934893,2.0125000020243533e-05,0.02577645800002415,,,,,,,
0.15,11,SIGN Bidirectional,0.04647554199999604,0.014759041999980127,0.17057554199999458,,,,,,,,,0.04647554199999604,0.04646662599998308,8.916000012959557e-06,0.23181012599997075,,,,,,,,,,,,,,,,,,,,0.00018695800000045892,0.01003358399998433,0.004647417000001042,0.0009610420000001341,0.0002567909999982021,1.93750000221371e-05,0.030361458999976776
0.15,12,Random Projection,0.02984662500000468,0.01477483299998994,0.17036187499999755,0.00017691600001512597,0.003245750000019143,0.0017382919999988644,0.000738833999974986,0.0010935829999993985,0.0002949169999908463,1.8834000002243556e-05,0.022531291999996483,0.02984662500000468,0.02983841799999709,8.20700000758734e-06,0.21498333299999217,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,12,Random Sampling,0.07834300000001804,0.01477483299998994,0.20720420799997896,,,,,,,,,0.07834300000001804,0.07833616499999607,6.835000021965243e-06,0.30032204099998694,0.005210207999994054,0.009174333000004253,0.03083699999999112,0.0006256659999905878,0.002788750000007667,0.029700208000008388,,,,,,,,,,,,,,,,,,,,
0.15,12,Non-random,0.4859464589999902,0.01477483299998994,0.22875083299999233,,,,,,,,,0.4859464589999902,0.4859416660000022,4.792999988012525e-06,0.7294721249999725,,,,,,,0.4607268329999954,0.024559250000010024,0.0006555829999967955,,,,,,,,,,,,,,,,,
0.15,12,CountSketch,0.03623487499999101,0.01477483299998994,0.17115683399998716,,,,,,,,,0.03623487499999101,0.038646501999977545,0.0,0.2221665419999681,,,,,,,,,,0.0001194999999825086,0.002459916999981715,0.002459916999981715,0.002546334000015804,0.001430416999994577,0.0007934170000112317,0.0010837089999995442,0.00013624999999706233,2.0250000005717084e-05,0.02759679100000767,,,,,,,
0.15,12,SIGN Bidirectional,0.040807165999979134,0.01477483299998994,0.17073195800000462,,,,,,,,,0.040807165999979134,0.04079866699999002,8.498999989114964e-06,0.2263139569999737,,,,,,,,,,,,,,,,,,,,0.00018254199997613796,0.01009195799997542,0.004921791000015219,0.0009672500000021955,0.0002559170000040467,1.9792000017559985e-05,0.02435941699999944
0.15,13,Random Projection,0.031292250000007016,0.014759458000014547,0.17055504100000007,0.00018545899999367066,0.003387500000002319,0.0018467920000091453,0.000994582999993554,0.0009393329999909383,0.000335665999983803,3.4292000009372714e-05,0.023550290999992285,0.031292250000007016,0.03127391599997509,1.8334000031927644e-05,0.21660674900002164,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,13,Random Sampling,0.07698545900001363,0.014759458000014547,0.21792145899999582,,,,,,,,,0.07698545900001363,0.07697729100001993,8.167999993702324e-06,0.309666376000024,0.005200375000015356,0.009145915999994259,0.030643749999995862,0.0006340000000193413,0.0028034160000061092,0.028549833999989005,,,,,,,,,,,,,,,,,,,,
0.15,13,Non-random,0.44972300000000587,0.014759458000014547,0.2291175830000043,,,,,,,,,0.44972300000000587,0.4497189170000411,4.0829999647939985e-06,0.6936000410000247,,,,,,,0.4228133340000113,0.02654158300001086,0.00036400000001890476,,,,,,,,,,,,,,,,,
0.15,13,CountSketch,0.03965270800000553,0.014759458000014547,0.1776025000000061,,,,,,,,,0.03965270800000553,0.04245429299996317,0.0,0.23201466600002618,,,,,,,,,,7.933299997375798e-05,0.002838125000010905,0.002838125000010905,0.0037998340000058306,0.0020475830000066253,0.0010919590000071366,0.0010990000000106193,0.00017591699997865362,2.0958999982667592e-05,0.02846345799997607,,,,,,,
0.15,13,SIGN Bidirectional,0.0431126670000026,0.014759458000014547,0.18830700000000888,,,,,,,,,0.0431126670000026,0.043101999999976215,1.0667000026387541e-05,0.24617912500002603,,,,,,,,,,,,,,,,,,,,0.0001900829999783582,0.010180499999989934,0.004916833000010001,0.000965041999990035,0.00032883299999753035,2.3999999996249244e-05,0.026496709000014107
0.15,14,Random Projection,0.031062791000010748,0.014909166999984791,0.17676295799998343,0.00018412500000408727,0.003487165999985109,0.0014765829999987545,0.0009332920000133527,0.0009789169999976366,0.00020499999999401552,2.1083999996562852e-05,0.023767125000006217,0.031062791000010748,0.031053291999995736,9.499000015011916e-06,0.22273491599997897,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,14,Random Sampling,0.08373008399999549,0.014909166999984791,0.20989337500000715,,,,,,,,,0.08373008399999549,0.08371616500002688,1.3918999968609569e-05,0.30853262599998743,0.005255791000024601,0.009277582999999368,0.03221625000000472,0.0006639580000182832,0.003181874999995671,0.033120707999984234,,,,,,,,,,,,,,,,,,,,
0.15,14,Non-random,0.44956708300000514,0.014909166999984791,0.2283086669999932,,,,,,,,,0.44956708300000514,0.44956349799997497,3.585000030170704e-06,0.6927849169999831,,,,,,,0.4245977909999965,0.02460029099998451,0.0003654159999939566,,,,,,,,,,,,,,,,,
0.15,14,CountSketch,0.033853290999985575,0.014909166999984791,0.1707015419999891,,,,,,,,,0.033853290999985575,0.036158624999956146,0.0,0.21946399999995947,,,,,,,,,,7.737499998938802e-05,0.00233933299998057,0.00233933299998057,0.002650915999993231,0.001374874999982012,0.0010336670000015147,0.0011906670000030317,0.0002896670000041013,2.0875000018349965e-05,0.024841917000003377,,,,,,,
0.15,14,SIGN Bidirectional,0.042121917000002895,0.014909166999984791,0.17493158299998868,,,,,,,,,0.042121917000002895,0.042112456000012344,9.4609999905515e-06,0.23196266699997636,,,,,,,,,,,,,,,,,,,,0.00018312500000661203,0.009520583000011129,0.004625540999995792,0.001107957999977316,0.00029820800000379677,3.325000000131695e-05,0.02634379100001638
0.15,15,Random Projection,0.03141612499999269,0.014703791000016508,0.16996962499999313,0.0001853340000081971,0.0034412079999981415,0.001784624999999096,0.0009150409999847398,0.000979083000004266,0.0002768749999972897,3.3583000004000496e-05,0.023791999999986047,0.03141612499999269,0.03140774899998178,8.376000010912321e-06,0.21608954100000233,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,15,Random Sampling,0.08011375000000953,0.014703791000016508,0.2118333330000155,,,,,,,,,0.08011375000000953,0.0801061660000073,7.584000002225366e-06,0.30665087400004154,0.005935208000011016,0.00918383300000869,0.030379667000005384,0.0006802499999878364,0.002833791000000474,0.031093416999993906,,,,,,,,,,,,,,,,,,,,
0.15,15,Non-random,0.46568329100000483,0.014703791000016508,0.22899770899999794,,,,,,,,,0.46568329100000483,0.4656795840000143,3.706999990527038e-06,0.7093847910000193,,,,,,,0.4388001670000108,0.026484875000022612,0.0003945419999809019,,,,,,,,,,,,,,,,,
0.15,15,CountSketch,0.03468275000000176,0.014703791000016508,0.21439129200001616,,,,,,,,,0.03468275000000176,0.037583250999944084,0.0,0.26377783300003443,,,,,,,,,,0.0001210829999820362,0.00295283399998425,0.00295283399998425,0.0028588329999763573,0.0013794170000096528,0.0007632079999950747,0.0008410420000188878,0.0001846250000028249,3.5625000009531504e-05,0.02549374999998122,,,,,,,
0.15,15,SIGN Bidirectional,0.04507491600000435,0.014703791000016508,0.17211754199999518,,,,,,,,,0.04507491600000435,0.04506629199997292,8.624000031431933e-06,0.23189624900001604,,,,,,,,,,,,,,,,,,,,0.00018699999998261774,0.008226417000003039,0.004447375000012244,0.0009116249999863157,0.00015750000000025466,2.0041999988507087e-05,0.03111633299999994
0.15,16,Random Projection,0.030553333000000293,0.014565582999978233,0.17580350000000067,0.00017762499999207648,0.0033671669999932874,0.00198895799999832,0.0009795830000030037,0.001035916999995834,0.00034683399999835274,3.445800001600219e-05,0.022613874999990458,0.030553333000000293,0.030544416999987334,8.916000012959557e-06,0.2209224159999792,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,16,Random Sampling,0.07967237500000124,0.014565582999978233,0.21327937500001326,,,,,,,,,0.07967237500000124,0.07966391699997644,8.458000024802459e-06,0.30751733299999273,0.005706374999988384,0.009189667000015334,0.03022158299998523,0.0007644169999991846,0.0027735409999820604,0.031008334000006244,,,,,,,,,,,,,,,,,,,,
0.15,16,Non-random,0.4615798330000018,0.014565582999978233,0.2324446249999994,,,,,,,,,0.4615798330000018,0.46157437499999787,5.458000003955021e-06,0.7085900409999795,,,,,,,0.43435850000000187,0.026538499999986698,0.000677375000009306,,,,,,,,,,,,,,,,,
0.15,16,CountSketch,0.041830208000021685,0.014565582999978233,0.17467270900002063,,,,,,,,,0.041830208000021685,0.04550162399996793,0.0,0.23106850000002055,,,,,,,,,,0.00012658299999657174,0.003752125000005435,0.003752125000005435,0.00749745799998891,0.0019407909999813455,0.002297666999993453,0.0015374169999802234,0.0002229580000232545,3.5499999995636244e-05,0.024338999999997668,,,,,,,
0.15,16,SIGN Bidirectional,0.03999658300000419,0.014565582999978233,0.1733683329999849,,,,,,,,,0.03999658300000419,0.03998749999996676,9.08300003743534e-06,0.2279304989999673,,,,,,,,,,,,,,,,,,,,0.00026708299998290386,0.009521833000007973,0.0047018749999949705,0.0009302089999891905,0.00027512500000170803,2.0374999991190634e-05,0.02427099999999882
0.15,17,Random Projection,0.029760708999987173,0.015159584000002724,0.17202974999997878,0.00017958300000486815,0.0033061249999946085,0.0019661249999956,0.0008269589999940763,0.000945290999993631,0.0002975829999911639,2.129099999592654e-05,0.022209541999984594,0.029760708999987173,0.02975249899995447,8.210000032704556e-06,0.21695004299996867,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,17,Random Sampling,0.07690429199999471,0.015159584000002724,0.20693900000000554,,,,,,,,,0.07690429199999471,0.07689712600000576,7.165999988956173e-06,0.29900287600000297,0.005179334000018798,0.009112583000018049,0.02978424999997742,0.0006161670000039976,0.0027952920000018366,0.029409499999985655,,,,,,,,,,,,,,,,,,,,
0.15,17,Non-random,0.4560849590000089,0.015159584000002724,0.22560475000000224,,,,,,,,,0.4560849590000089,0.45608016599999246,4.7930000164342346e-06,0.6968492930000139,,,,,,,0.4306706669999869,0.024769291000012572,0.0006402079999929811,,,,,,,,,,,,,,,,,
0.15,17,CountSketch,0.036834666999993715,0.015159584000002724,0.22093266699999958,,,,,,,,,0.036834666999993715,0.039122750999950995,0.0,0.272926917999996,,,,,,,,,,7.895799998891562e-05,0.0023232499999892298,0.0023232499999892298,0.0025824589999956515,0.001962708999997176,0.0008222499999988031,0.0011223330000120768,0.00020029199998816694,3.4666999994215075e-05,0.02767258299999753,,,,,,,
0.15,17,SIGN Bidirectional,0.046572249999996984,0.015159584000002724,0.17222099999997909,,,,,,,,,0.046572249999996984,0.04656524900002523,7.000999971751298e-06,0.2339528339999788,,,,,,,,,,,,,,,,,,,,0.0001808330000017122,0.007931874999997035,0.004842958000011777,0.0007539169999972728,0.00012137500002040724,1.937499999371539e-05,0.03271491600000331
0.15,18,Random Projection,0.028324333999989904,0.015250292000018817,0.17467029200000184,0.00017737499999270767,0.0031855409999934636,0.0017025840000144399,0.0007554169999934857,0.0010515829999917514,0.00027266600000075414,5.370799999582232e-05,0.02111620799999514,0.028324333999989904,0.028315081999977565,9.252000012338613e-06,0.21824491800001056,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,18,Random Sampling,0.07897329200000058,0.015250292000018817,0.20801966700000207,,,,,,,,,0.07897329200000058,0.07896620999997594,7.082000024638546e-06,0.3022432510000215,0.005166083999995408,0.009112874999999576,0.030667542000003323,0.0006246669999825372,0.0028324580000003152,0.030562583999994786,,,,,,,,,,,,,,,,,,,,
0.15,18,Non-random,0.45738004200001114,0.015250292000018817,0.19147574999999506,,,,,,,,,0.45738004200001114,0.4573749159999636,5.126000047539492e-06,0.664106084000025,,,,,,,0.432344999999998,0.024377040999979727,0.0006528749999858974,,,,,,,,,,,,,,,,,
0.15,18,CountSketch,0.03374408300001619,0.015250292000018817,0.1760556250000036,,,,,,,,,0.03374408300001619,0.03622833399995784,0.0,0.2250500000000386,,,,,,,,,,8.062500000960426e-05,0.0025208339999949203,0.0025208339999949203,0.0026965840000059416,0.001706000000012864,0.000943124999992051,0.0008296249999943939,0.0001869159999898784,3.49579999863181e-05,0.02470883299997695,,,,,,,
0.15,18,SIGN Bidirectional,0.04503229100001249,0.015250292000018817,0.18207141700000307,,,,,,,,,0.04503229100001249,0.045022790999979634,9.500000032858225e-06,0.24235400000003438,,,,,,,,,,,,,,,,,,,,0.0001821669999912956,0.010849874999991016,0.0048116250000020955,0.0008247499999924912,0.00027966600001150255,1.9416000014871315e-05,0.02805529199997636
0.15,19,Random Projection,0.03122304100000406,0.01490000000001146,0.18146579199998314,0.0001916249999851516,0.0036407909999809362,0.0014160839999988184,0.0007291249999923366,0.0008373330000210899,0.0002593330000024707,3.895800000464078e-05,0.024099917000000914,0.03122304100000406,0.03121316599998636,9.875000017700586e-06,0.22758883299999866,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,19,Random Sampling,0.07655887499998926,0.01490000000001146,0.20868845800001168,,,,,,,,,0.07655887499998926,0.07655183299999635,7.041999992907222e-06,0.3001473330000124,0.005233208999982253,0.009166875000005348,0.0290080830000079,0.0006330409999861786,0.0028153750000114997,0.02969525000000317,,,,,,,,,,,,,,,,,,,,
0.15,19,Non-random,0.44181191699999545,0.01490000000001146,0.22609733300001267,,,,,,,,,0.44181191699999545,0.4418082090000155,3.7079999799516372e-06,0.6828092500000196,,,,,,,0.41672491700001046,0.024691291999999976,0.00039200000000505497,,,,,,,,,,,,,,,,,
0.15,19,CountSketch,0.034284541999994644,0.01490000000001146,0.21125374999999735,,,,,,,,,0.034284541999994644,0.03658358200004841,0.0,0.26043829200000346,,,,,,,,,,7.741600001054394e-05,0.0023336670000162485,0.0023336670000162485,0.0025159159999930125,0.0013797910000050706,0.0007512500000075306,0.0007824999999854754,0.0001848750000021937,3.512500001079388e-05,0.02618937500000129,,,,,,,
