model,n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
5,200,20,Non-random,0.028570375000001036,0.0008878329999930656,0.011166625000001318,,,,,,,,,0.028570375000001036,0.028568749999990928,1.6250000101081241e-06,0.04062483299999542,,,,,,,0.014873791999988839,0.01368145799999354,1.350000000854834e-05,,,,,,,,,,,,,,,,,
5,200,20,CountSketch,0.014467541000001916,0.0008878329999930656,0.011498416000009115,,,,,,,,,0.014467541000001916,0.014699666000026923,0.0,0.026853790000004096,,,,,,,,,,8.816599999761365e-05,0.000269541000008644,0.000269541000008644,0.000302333000007593,0.00026620900000295933,0.00012866699999847242,0.00012379199999656976,0.0002979590000080634,5.874999999377906e-06,0.012947582999998986,,,,,,,
5,200,20,SIGN Bidirectional,0.01774670800000422,0.0008878329999930656,0.010932625000009466,,,,,,,,,0.01774670800000422,0.017740000999992844,6.7070000113744754e-06,0.02956716600000675,,,,,,,,,,,,,,,,,,,,5.925000000672753e-05,0.001337624999990794,0.000551916999995683,9.691699999336834e-05,0.0002516250000041964,1.0583999994651094e-05,0.015432083000007424
5,400,1,Random Projection,0.019916499999993675,0.0025530000000060227,0.030313207999995484,6.670900000926849e-05,0.0006422499999985121,0.00048154200000283254,0.00016512499999521424,0.00016733299999316387,0.0002575000000035743,8.500000006961272e-06,0.018123583999994253,0.019916499999993675,0.01991254300000378,3.9569999898958486e-06,0.05278270799999518,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,1,Random Sampling,0.03581366599999569,0.0025530000000060227,0.029541875000006712,,,,,,,,,0.03581366599999569,0.03580991600001937,3.7499999763213054e-06,0.06790854100000843,0.0007267920000089134,0.001004207999997675,0.01418883300000573,0.00015537500000561977,0.00021987499999909232,0.01951483300000234,,,,,,,,,,,,,,,,,,,,
5,400,1,Non-random,0.0664514160000067,0.0025530000000060227,0.03138850000000559,,,,,,,,,0.0664514160000067,0.06644654199999422,4.874000012478064e-06,0.10039291600001832,,,,,,,0.04893554199999528,0.017432541999994555,7.845800000438885e-05,,,,,,,,,,,,,,,,,
5,400,1,CountSketch,0.03003320899999551,0.0025530000000060227,0.029618291999994995,,,,,,,,,0.03003320899999551,0.030420208999998977,0.0,0.062204500999996526,,,,,,,,,,5.208299999992505e-05,0.00041008300000555664,0.00041008300000555664,0.0005363749999958145,0.0004856669999924179,0.0001522089999923537,0.0001670830000080059,0.0002364999999997508,8.583999999700609e-06,0.027961541999999895,,,,,,,
5,400,1,SIGN Bidirectional,0.01934970899999655,0.0025530000000060227,0.029892790999994645,,,,,,,,,0.01934970899999655,0.019345584000006966,4.124999989585376e-06,0.05179549999999722,,,,,,,,,,,,,,,,,,,,6.845900000485017e-05,0.002494040999991398,0.0007250840000097014,0.0001465409999923395,0.00032354200000384026,8.45799999638075e-06,0.015579459000008455
5,400,2,Random Projection,0.02035291700001096,0.002587083000008761,0.028938041000003523,6.624999998905423e-05,0.0007089579999899343,0.00048495800000125655,0.00016116700000168294,0.0001612909999977319,0.00040754200000492347,2.987499999562715e-05,0.018326541999996948,0.02035291700001096,0.02034658299997716,6.334000033803022e-06,0.051878041000023245,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,2,Random Sampling,0.03285383300000433,0.002587083000008761,0.02900050000000931,,,,,,,,,0.03285383300000433,0.03284920899997701,4.624000027320108e-06,0.0644414160000224,0.0007149999999995771,0.0009979999999956135,0.01687666699999113,0.00017454199999633602,0.00026599999999632473,0.013818999999998027,,,,,,,,,,,,,,,,,,,,
5,400,2,Non-random,0.06801616699999613,0.002587083000008761,0.03147012499999846,,,,,,,,,0.06801616699999613,0.06801329099998554,2.8760000105876316e-06,0.10207337500000335,,,,,,,0.051576749999995286,0.01639008299999034,4.6457999999915955e-05,,,,,,,,,,,,,,,,,
5,400,2,CountSketch,0.022102666999998632,0.002587083000008761,0.02992766599999186,,,,,,,,,0.022102666999998632,0.022523792000001208,0.0,0.05461741599999925,,,,,,,,,,6.833300000153031e-05,0.00044950000000199,0.00044950000000199,0.0006789170000018885,0.0005041250000061837,0.000175290999990807,0.0001583749999980455,0.0002589999999997872,8.583999999700609e-06,0.019772166999999286,,,,,,,
5,400,2,SIGN Bidirectional,0.029098417000000154,0.002587083000008761,0.029878499999995256,,,,,,,,,0.029098417000000154,0.02909158399997125,6.8330000289051895e-06,0.06156400000000417,,,,,,,,,,,,,,,,,,,,7.066699998858894e-05,0.002511415999990163,0.0006986249999982874,0.00016887499999995725,0.0002637919999983751,2.5667000002727036e-05,0.02535254199999315
5,400,3,Random Projection,0.017161624999999958,0.002640374999998585,0.03038175000000365,6.666699999868797e-05,0.0006933749999973315,0.0004905419999943206,0.00015570800000830332,0.0001534169999928281,0.00023308299999769133,8.791999988488897e-06,0.015355625000012196,0.017161624999999958,0.017157208999989848,4.4160000101101105e-06,0.05018375000000219,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,3,Random Sampling,0.02904741700000102,0.002640374999998585,0.030629541999999788,,,,,,,,,0.02904741700000102,0.029041332999980796,6.084000020223357e-06,0.06231733399999939,0.0007263329999886992,0.0010022499999990941,0.009913916999991557,0.00017129200000454148,0.0002300830000052656,0.01699745799999164,,,,,,,,,,,,,,,,,,,,
5,400,3,Non-random,0.0687767919999942,0.002640374999998585,0.031755083999996714,,,,,,,,,0.0687767919999942,0.06877345999998852,3.3320000056846766e-06,0.1031722509999895,,,,,,,0.05059320899999875,0.018133833999996796,4.6416999992970887e-05,,,,,,,,,,,,,,,,,
5,400,3,CountSketch,0.02083516700000132,0.002640374999998585,0.031152624999990053,,,,,,,,,0.02083516700000132,0.02147678999997993,0.0,0.05462816699998996,,,,,,,,,,0.00010279100000332164,0.0006852079999930538,0.0006852079999930538,0.0006051659999997128,0.0006608329999977514,0.00030187500000522505,0.00021074999999370903,0.00028258300000061354,1.07089999943355e-05,0.017931666999999152,,,,,,,
5,400,3,SIGN Bidirectional,0.021350874999995995,0.002640374999998585,0.030931207999998378,,,,,,,,,0.021350874999995995,0.02134279099996661,8.084000029384697e-06,0.05492245799999296,,,,,,,,,,,,,,,,,,,,7.337499999948704e-05,0.0026182499999976017,0.000782749999999055,0.0001869159999898784,0.00023837499999501688,8.874999991803634e-06,0.017434249999993767
5,400,4,Random Projection,0.018430999999992537,0.002643833999997014,0.02999725000000808,6.374999999536612e-05,0.0006578749999874844,0.0004930410000127949,0.00015004200000134915,0.0001598329999978887,0.00026129100000105154,1.0000000003174137e-05,0.016630624999990573,0.018430999999992537,0.018426456999989682,4.543000002854569e-06,0.05107208399999763,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,4,Random Sampling,0.04511112499999115,0.002643833999997014,0.030093999999991183,,,,,,,,,0.04511112499999115,0.04510496000001751,6.164999973634622e-06,0.07784895899997935,0.000925917000003551,0.001021083000011913,0.017780916999996066,0.00016879199999664252,0.00033858400000497113,0.02486966700000437,,,,,,,,,,,,,,,,,,,,
5,400,4,Non-random,0.07344191699999669,0.002643833999997014,0.03098829099999989,,,,,,,,,0.07344191699999669,0.07343770899998958,4.208000007110968e-06,0.1070740419999936,,,,,,,0.054541833000001816,0.018848083999998266,4.7791999989499345e-05,,,,,,,,,,,,,,,,,
5,400,4,CountSketch,0.024560665999999287,0.002643833999997014,0.029721999999992477,,,,,,,,,0.024560665999999287,0.024985540999978184,0.0,0.05692649999998878,,,,,,,,,,6.129199999804769e-05,0.0004548339999956852,0.0004548339999956852,0.0006517079999923681,0.0007198329999908992,0.0002276249999937363,0.0001898330000074111,0.0002681659999979047,9.000000005698894e-06,0.021948416000000748,,,,,,,
5,400,4,SIGN Bidirectional,0.026575332999996704,0.002643833999997014,0.03113733399999319,,,,,,,,,0.026575332999996704,0.02656949899999006,5.8340000066436914e-06,0.060356500999986906,,,,,,,,,,,,,,,,,,,,6.991700000469336e-05,0.0024755409999954736,0.0006653330000006008,0.00018108300000108102,0.00023812499999564807,8.416000000011081e-06,0.022931083999992552
5,400,5,Random Projection,0.019429040999995095,0.002634582999988311,0.02937891699998829,6.570799999394694e-05,0.0006910409999960621,0.0005050839999967138,0.0001732500000031223,0.0001971669999960568,0.00026033299999994597,9.000000005698894e-06,0.017522917000007965,0.019429040999995095,0.01942449999999951,4.540999995583661e-06,0.0514425409999717,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,5,Random Sampling,0.03623375000000806,0.002634582999988311,0.029045832999997856,,,,,,,,,0.03623375000000806,0.036226709999994,7.040000014058023e-06,0.06791416599999422,0.0007372919999966143,0.001016957999993906,0.01242233400000714,0.00016933400000596066,0.00021695899999940593,0.021663832999990973,,,,,,,,,,,,,,,,,,,,
5,400,5,Non-random,0.07163783299999693,0.002634582999988311,0.030702041999987273,,,,,,,,,0.07163783299999693,0.07163391699999977,3.915999997161634e-06,0.10497445799997251,,,,,,,0.054437625000005596,0.017145541999994407,5.074999999976626e-05,,,,,,,,,,,,,,,,,
5,400,5,CountSketch,0.021851000000012277,0.002634582999988311,0.02882379100000776,,,,,,,,,0.021851000000012277,0.022255792000009933,0.0,0.05330937400000835,,,,,,,,,,6.2667000008787e-05,0.0004326250000019627,0.0004326250000019627,0.0006450839999985192,0.000508707999998137,0.00024820800000213694,0.00021054200000492074,0.00029770800000505915,9.49999999022566e-06,0.019408124999998222,,,,,,,
5,400,5,SIGN Bidirectional,0.02163954200000262,0.002634582999988311,0.028895500000004404,,,,,,,,,0.02163954200000262,0.021633583999999928,5.958000002692643e-06,0.053169624999995335,,,,,,,,,,,,,,,,,,,,7.229199999869707e-05,0.0030684169999943833,0.0007363750000024538,0.0001517080000041915,0.00023225000001048102,9.124999991172444e-06,0.01736341699999855
5,400,6,Random Projection,0.01672283300000288,0.002603042000004052,0.030685167000001456,6.379199999173579e-05,0.0006583750000004329,0.0004909999999966885,0.000159166000003097,0.0001786659999964968,0.00024095899999565518,8.54200000333094e-06,0.01491704199999333,0.01672283300000288,0.016717541999980767,5.2910000221118025e-06,0.05001104200000839,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,6,Random Sampling,0.025182541999996033,0.002603042000004052,0.029581499999991934,,,,,,,,,0.025182541999996033,0.025178666999991606,3.87500000442742e-06,0.05736708399999202,0.0007296659999980193,0.00100533399999847,0.007315417000000934,0.00014491700000007768,0.00021483299998692473,0.01576850000000718,,,,,,,,,,,,,,,,,,,,
5,400,6,Non-random,0.06971841600000062,0.002603042000004052,0.03061737500000561,,,,,,,,,0.06971841600000062,0.06971537399999761,3.042000003006251e-06,0.10293883300001028,,,,,,,0.053202083000002176,0.01646325000000104,5.004099999439404e-05,,,,,,,,,,,,,,,,,
5,400,6,CountSketch,0.01757924999999716,0.002603042000004052,0.02993604200000277,,,,,,,,,0.01757924999999716,0.017965333000020678,0.0,0.05011833400000398,,,,,,,,,,5.495799999266637e-05,0.0004100000000022419,0.0004100000000022419,0.000510750000003668,0.0004904580000015812,0.00014537500000244563,0.00015437500000814453,0.00024650000000292493,8.459000000016204e-06,0.015534458000004747,,,,,,,
5,400,6,SIGN Bidirectional,0.020406917000002522,0.002603042000004052,0.030110416999988843,,,,,,,,,0.020406917000002522,0.020402414999992402,4.502000010120355e-06,0.05312037599999542,,,,,,,,,,,,,,,,,,,,6.849999999758438e-05,0.0025073329999969474,0.0006593749999979082,0.00016266599999426035,0.0002309999999994261,8.332999996696344e-06,0.01676520800000958
5,400,7,Random Projection,0.017801250000005098,0.0026065000000130567,0.029784332999994945,6.750000000010914e-05,0.0006886249999951133,0.0004954590000068038,0.00017112499999427655,0.00019337500000915497,0.00024291599999060054,8.708999999385014e-06,0.015929374999998913,0.017801250000005098,0.017797083999994356,4.1660000107413e-06,0.0501920830000131,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,7,Random Sampling,0.0316235420000055,0.0026065000000130567,0.029259834000001206,,,,,,,,,0.0316235420000055,0.0316185419999897,5.000000015797923e-06,0.06348987600001976,0.0007272499999970705,0.0010105829999957905,0.010627874999997289,0.00017524999999807278,0.00034999999999740794,0.01872758400000407,,,,,,,,,,,,,,,,,,,,
5,400,7,Non-random,0.06511966600000108,0.0026065000000130567,0.030838084000009758,,,,,,,,,0.06511966600000108,0.06511704099999349,2.625000007583367e-06,0.09856425000002389,,,,,,,0.04907758299999898,0.015989250000004063,5.0207999990448116e-05,,,,,,,,,,,,,,,,,
5,400,7,CountSketch,0.019619292000001565,0.0026065000000130567,0.02903162500000178,,,,,,,,,0.019619292000001565,0.020010583000001247,0.0,0.0512574170000164,,,,,,,,,,5.649999999945976e-05,0.0004149159999968788,0.0004149159999968788,0.000524292000008586,0.000489000000001738,0.00018216700000550645,0.00016979100000469316,0.00024725000000103137,9.458999997491446e-06,0.017502291999988984,,,,,,,
5,400,7,SIGN Bidirectional,0.022921166000003268,0.0026065000000130567,0.029782291000003625,,,,,,,,,0.022921166000003268,0.022914332999974363,6.8330000289051895e-06,0.05530995700001995,,,,,,,,,,,,,,,,,,,,6.90840000032722e-05,0.0025082920000016884,0.0006625409999969634,0.0001666249999914271,0.0003169159999885096,3.0832999996732724e-05,0.01916004199999577
5,400,8,Random Projection,0.018651208000008523,0.0025776670000112745,0.029191166999993357,6.441700000436867e-05,0.0007899160000022221,0.0004927500000064811,0.00018000000000029104,0.00019029100000977905,0.00024566700000150377,8.417000003646535e-06,0.01667504099999917,0.018651208000008523,0.01864649900002746,4.708999981062334e-06,0.050420042000013154,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,8,Random Sampling,0.02845841699999596,0.0025776670000112745,0.029508083999999712,,,,,,,,,0.02845841699999596,0.028454665999987583,3.751000008378469e-06,0.06054416800000695,0.0007159580000006827,0.001008541999993895,0.010162542000003327,0.00012549999999578176,0.00021120799999607698,0.01623091599999782,,,,,,,,,,,,,,,,,,,,
5,400,8,Non-random,0.0865984999999938,0.0025776670000112745,0.030992291999993427,,,,,,,,,0.0865984999999938,0.08659437499999001,4.125000003796231e-06,0.1201684589999985,,,,,,,0.06740670899999657,0.019137583000002678,5.008299999076371e-05,,,,,,,,,,,,,,,,,
5,400,8,CountSketch,0.02178254199999685,0.0025776670000112745,0.028689416000005963,,,,,,,,,0.02178254199999685,0.02220633600001065,0.0,0.05304962500001409,,,,,,,,,,6.150000000104683e-05,0.00045137499999725605,0.00045137499999725605,0.00048729200000252604,0.0004885830000063152,0.00014491700000007768,0.0001475840000040307,0.00024320900000418533,8.667000003015346e-06,0.019721833999994942,,,,,,,
5,400,8,SIGN Bidirectional,0.019726375000004737,0.0025776670000112745,0.02905258399999866,,,,,,,,,0.019726375000004737,0.019719833000024778,6.541999979958746e-06,0.05135662600001467,,,,,,,,,,,,,,,,,,,,7.21659999953772e-05,0.002723709000008512,0.0008505000000127438,0.00017604200000675974,0.00021358300000429153,9.833000007120063e-06,0.015673999999989974
5,400,9,Random Projection,0.022327084000011155,0.0025920409999997673,0.029944625000013048,6.779099999221216e-05,0.000641458000004036,0.0004926250000067967,0.00014162499999770262,0.00014891699998997865,0.000251165999998193,8.499999992750418e-06,0.020570624999990628,0.022327084000011155,0.022322706999972297,4.377000038857659e-06,0.05486375000002397,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,9,Random Sampling,0.043217208000001506,0.0025920409999997673,0.030363665999999512,,,,,,,,,0.043217208000001506,0.0432133330000255,3.874999976005711e-06,0.07617291500000078,0.0007223750000093787,0.00100641699999926,0.016450417000001494,0.00016137500000468208,0.00021233300000744748,0.024660416000003238,,,,,,,,,,,,,,,,,,,,
5,400,9,Non-random,0.07219370800000036,0.0025920409999997673,0.030418333000000075,,,,,,,,,0.07219370800000036,0.07219125000000304,2.4579999973184385e-06,0.1052040820000002,,,,,,,0.05405100000000118,0.018090250000000196,5.000000000165983e-05,,,,,,,,,,,,,,,,,
5,400,9,CountSketch,0.02698404099999152,0.0025920409999997673,0.029847791999998208,,,,,,,,,0.02698404099999152,0.02736887499999341,0.0,0.059423873999989496,,,,,,,,,,5.229200000655965e-05,0.0004082499999924494,0.0004082499999924494,0.0005212500000055797,0.00047941599999035134,0.00016837500000121963,0.00018279200000392848,0.00024037500000417822,8.374999993066012e-06,0.024899500000003627,,,,,,,
5,400,9,SIGN Bidirectional,0.029857708000008643,0.0025920409999997673,0.029638875000003395,,,,,,,,,0.029857708000008643,0.02985324900002695,4.458999981693523e-06,0.062088624000011805,,,,,,,,,,,,,,,,,,,,6.708300000468626e-05,0.002419583000005332,0.0006687080000062906,0.00014500000000339242,0.00024412499999471038,8.750000006330083e-06,0.026300000000006207
5,400,10,Random Projection,0.018977582999994524,0.0026170000000007576,0.031129874999990648,6.570900001179325e-05,0.0007070000000055643,0.0006920419999971728,0.0001732500000031223,0.00018558300000393047,0.00025433300000088366,1.4958999997816136e-05,0.016879000000002975,0.018977582999994524,0.018971876000023258,5.706999971266669e-06,0.05272445799998593,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,10,Random Sampling,0.02558787499999937,0.0026170000000007576,0.02897004199999742,,,,,,,,,0.02558787499999937,0.025583957999998574,3.9170000007970884e-06,0.05717491699999755,0.0007309580000054439,0.0010052089999987857,0.008234375000000682,0.00015616599999646041,0.00020870800000238887,0.015248541999994814,,,,,,,,,,,,,,,,,,,,
5,400,10,Non-random,0.0693421250000057,0.0026170000000007576,0.03070725000000607,,,,,,,,,0.0693421250000057,0.06933966700000838,2.4579999973184385e-06,0.10266637500001252,,,,,,,0.052347792000006166,0.01694554200000198,4.633300000023155e-05,,,,,,,,,,,,,,,,,
5,400,10,CountSketch,0.0188019579999974,0.0026170000000007576,0.028657374999994545,,,,,,,,,0.0188019579999974,0.019206708000027106,0.0,0.0500763329999927,,,,,,,,,,5.099999999913507e-05,0.00042925000001048375,0.00042925000001048375,0.0006092920000071445,0.00048708299999589144,0.00016024999999331158,0.00015766699999630873,0.00028579100001024926,2.97500000101536e-05,0.016567374999993945,,,,,,,
5,400,10,SIGN Bidirectional,0.022220750000002454,0.0026170000000007576,0.03002095799999438,,,,,,,,,0.022220750000002454,0.02221524999998792,5.500000014535544e-06,0.05485870799999759,,,,,,,,,,,,,,,,,,,,6.812499999853117e-05,0.002884917000002929,0.0007128749999907313,0.00016733299999316387,0.00023870799999770043,8.54200000333094e-06,0.01813475000000153
5,400,11,Random Projection,0.019042290999990996,0.0025850829999995995,0.029516333999993094,6.675000000200271e-05,0.0007152499999989459,0.00048483300000157215,0.0001558750000043574,0.00013091700000700257,0.000256124999992835,2.6042000001780252e-05,0.017201124999999706,0.019042290999990996,0.019036917000008202,5.3739999827939755e-06,0.05114370799998369,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,11,Random Sampling,0.025550124999995205,0.0025850829999995995,0.02914154199999075,,,,,,,,,0.025550124999995205,0.025546376999997733,3.7479999974721068e-06,0.057276749999985554,0.0007151249999992615,0.00100533399999847,0.009153749999995853,0.0001643340000043736,0.00020837499999970532,0.01429945900000007,,,,,,,,,,,,,,,,,,,,
5,400,11,Non-random,0.06490320800000404,0.0025850829999995995,0.03055383299999903,,,,,,,,,0.06490320800000404,0.06489949999999567,3.7080000083733466e-06,0.09804212400000267,,,,,,,0.05174387499999966,0.013109083999992777,4.654100000323069e-05,,,,,,,,,,,,,,,,,
5,400,11,CountSketch,0.019513500000002182,0.0025850829999995995,0.03044041600000469,,,,,,,,,0.019513500000002182,0.0198932499999529,0.0,0.05253899900000647,,,,,,,,,,5.24169999920332e-05,0.00040174999999464944,0.00040174999999464944,0.0005612079999934849,0.00048662500000773434,0.00014729199999408138,0.00019233299998688835,0.00023454200000116998,8.416000000011081e-06,0.017406916999988198,,,,,,,
5,400,11,SIGN Bidirectional,0.02122454199999879,0.0025850829999995995,0.03009587500000066,,,,,,,,,0.02122454199999879,0.02121958300000415,4.958999994641999e-06,0.05390549999999905,,,,,,,,,,,,,,,,,,,,7.212500000264299e-05,0.002551707999998598,0.0006860830000050555,0.00017320899999617723,0.00025183300000719555,8.499999992750418e-06,0.01747612500000173
5,400,12,Random Projection,0.01970704199999318,0.0032190410000083602,0.02899912499999857,6.512500000610544e-05,0.0006991669999933947,0.0004811249999931988,0.00017766599999902155,0.00015424999999424927,0.0002371669999945425,8.041000000957865e-06,0.017880417000000648,0.01970704199999318,0.019702957999982118,4.084000011062017e-06,0.05192520800000011,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,12,Random Sampling,0.03213795800000696,0.0032190410000083602,0.03006654200000014,,,,,,,,,0.03213795800000696,0.03213362399998232,4.334000024641682e-06,0.06542354100001546,0.0007163329999997359,0.00100208300000304,0.012207082999992735,0.00018412499998987641,0.0002129580000058695,0.017811041999991062,,,,,,,,,,,,,,,,,,,,
5,400,12,Non-random,0.067449124999996,0.0032190410000083602,0.030691000000004465,,,,,,,,,0.067449124999996,0.06744695899999442,2.1660000015799596e-06,0.10135916600000883,,,,,,,0.05250591700000484,0.014894791999992663,4.624999999691681e-05,,,,,,,,,,,,,,,,,
5,400,12,CountSketch,0.019696749999994267,0.0032190410000083602,0.02909579199999257,,,,,,,,,0.019696749999994267,0.02007083300001966,0.0,0.0520115829999952,,,,,,,,,,5.033299999013252e-05,0.0003980000000041173,0.0003980000000041173,0.0005724170000007689,0.000709374999999568,0.00017345800000612144,0.00019745900000600614,0.0002474580000040305,8.500000006961272e-06,0.017315832999997838,,,,,,,
5,400,12,SIGN Bidirectional,0.018860040999996386,0.0032190410000083602,0.029156540999991876,,,,,,,,,0.018860040999996386,0.01885604000000285,4.000999993536425e-06,0.05123562299999662,,,,,,,,,,,,,,,,,,,,6.829199999458524e-05,0.0024422500000014224,0.0006364580000024489,0.00014629100000718154,0.00023270799999863812,8.45799999638075e-06,0.015321583000002192
5,400,13,Random Projection,0.01856862500000034,0.0025735830000002125,0.02946866700000328,6.720899999379526e-05,0.0006632500000023356,0.0004914169999921114,0.00015795799998841176,0.00015412500000877571,0.0002352919999992764,9.207999994487182e-06,0.016786332999998876,0.01856862500000034,0.01856479199997807,3.833000022268607e-06,0.05061087500000383,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,13,Random Sampling,0.026843249999998875,0.0025735830000002125,0.02992445900000007,,,,,,,,,0.026843249999998875,0.02684012399998892,3.1260000099564422e-06,0.05934129199999916,0.0007176659999998947,0.0009955000000019254,0.007277874999999767,0.00014537500000244563,0.00021133299999576138,0.017492374999989124,,,,,,,,,,,,,,,,,,,,
5,400,13,Non-random,0.06084791699998959,0.0025735830000002125,0.03035758400000077,,,,,,,,,0.06084791699998959,0.060845500999988644,2.4160000009487703e-06,0.09377908399999058,,,,,,,0.04622650000000306,0.01456841699999245,5.0583999993136786e-05,,,,,,,,,,,,,,,,,
5,400,13,CountSketch,0.016381166999991592,0.0025735830000002125,0.02886833399999489,,,,,,,,,0.016381166999991592,0.01676937800002065,0.0,0.04782308399998669,,,,,,,,,,5.074999999976626e-05,0.0004107090000076141,0.0004107090000076141,0.0005303749999967522,0.0004825420000003078,0.0001318749999938973,0.000156375000003095,0.0002722500000089667,8.209000000647393e-06,0.01431558400000199,,,,,,,
5,400,13,SIGN Bidirectional,0.018496499999997695,0.0025735830000002125,0.029877791000004095,,,,,,,,,0.018496499999997695,0.01848849999997526,8.000000022434506e-06,0.050947874000002,,,,,,,,,,,,,,,,,,,,6.900000001053286e-05,0.002473666999989632,0.0006782499999928859,0.000287708000001885,0.00027404200000091805,1.5624999988972377e-05,0.014690207999990434
5,400,14,Random Projection,0.018399790999993115,0.0025602079999913485,0.028953957999988233,6.550000000515865e-05,0.0006980830000031801,0.0004891250000014224,0.00024891700000750916,0.00020983299999954852,0.0003402090000008684,1.7624999998133717e-05,0.0163234170000095,0.018399790999993115,0.01839270900002532,7.081999967795127e-06,0.0499139569999727,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,14,Random Sampling,0.03089487500000132,0.0025602079999913485,0.03055720800000472,,,,,,,,,0.03089487500000132,0.030891124000007153,3.750999994167614e-06,0.06401229099999739,0.0007177920000032145,0.0010005409999962467,0.01122820800000568,0.00013749999999390639,0.0002070830000064916,0.017600000000001614,,,,,,,,,,,,,,,,,,,,
5,400,14,Non-random,0.06860129199999676,0.0025602079999913485,0.030897749999994062,,,,,,,,,0.06860129199999676,0.0685972079999857,4.084000011062017e-06,0.10205924999998217,,,,,,,0.05321637499999099,0.015330957999992734,4.987500000197542e-05,,,,,,,,,,,,,,,,,
5,400,14,CountSketch,0.018145624999988286,0.0025602079999913485,0.029755667000003427,,,,,,,,,0.018145624999988286,0.01852453899999773,0.0,0.05046149999998306,,,,,,,,,,5.2499999995347935e-05,0.0004011660000031725,0.0004011660000031725,0.0005579170000089562,0.0004802079999990383,0.00016858300000421877,0.0001868749999971442,0.00025270799999077553,8.332999996696344e-06,0.01601508299999921,,,,,,,
5,400,14,SIGN Bidirectional,0.02089379100000599,0.0025602079999913485,0.029858665999995537,,,,,,,,,0.02089379100000599,0.020887624999986087,6.16600001990264e-06,0.053312664999992876,,,,,,,,,,,,,,,,,,,,6.804199999521643e-05,0.0028922919999985197,0.0007552080000010619,0.00017183299999601331,0.00029025000000615364,1.9999999992137418e-05,0.016689999999996985
5,400,15,Random Projection,0.01802624999999125,0.002573666000003527,0.030769833000007907,6.537500000547425e-05,0.0006791250000048876,0.0004894589999935306,0.00015108399999519406,0.00017279200000075434,0.0002459170000008726,8.29200000396213e-06,0.01620904199999984,0.01802624999999125,0.018021086000004516,5.16399998673478e-06,0.051369749000002685,,,,,,,,,,,,,,,,,,,,,,,,,,
5,400,15,Random Sampling,0.026634500000000116,0.002573666000003527,0.030441749999994272,,,,,,,,,0.026634500000000116,0.026628626000004374,5.8739999957424516e-06,0.059649915999997916,0.00101745900001049,0.0013128749999964384,0.00948987499999987,0.00017462499999965075,0.00020754199999828415,0.01442624999999964,,,,,,,,,,,,,,,,,,,,
5,400,15,Non-random,0.0628352920000026,0.002573666000003527,0.03157204199999342,,,,,,,,,0.0628352920000026,0.06283120800001996,4.083999982640307e-06,0.09698099999999954,,,,,,,0.04673225000000514,0.01601829200001248,8.066600000233848e-05,,,,,,,,,,,,,,,,,
5,400,15,CountSketch,0.01986687499999107,0.002573666000003527,0.030467624999999998,,,,,,,,,0.01986687499999107,0.02029641499999002,0.0,0.052908165999994594,,,,,,,,,,6.158399999378616e-05,0.0004561249999994743,0.0004561249999994743,0.0006106669999894621,0.0004975000000086993,0.0001654579999978978,0.00017454099999270056,0.00026191599999947357,8.708000009960415e-06,0.01760379099999909,,,,,,,
5,400,15,SIGN Bidirectional,0.02109591699999669,0.002573666000003527,0.029882791999995106,,,,,,,,,0.02109591699999669,0.021087167999993994,8.749000002694629e-06,0.05355237499999532,,,,,,,,,,,,,,,,,,,,7.329199999617231e-05,0.0026001250000007303,0.0007003340000011349,0.0001618750000034197,0.00028320899998846016,2.4541000001931934e-05,0.017243792000002145
