model,n,rep,method,error_P,error_Theta,error_B,time_sec
5,400,11,CountSketch,7.1773937479574395,0.39771069464706543,0.5462253305884045,0.024495749999999816
5,400,12,Random Projection,7.818579432833827,0.6153630344518011,0.5105291565765425,0.027592334000004826
5,400,12,Random Sampling,8.927396187752066,0.8323420491527325,0.5101080923348726,0.03853341699999646
5,400,12,Non-random,8.50235505887619,0.607900347884637,0.5076087500273696,0.0795368329999917
5,400,12,CountSketch,7.772182843394657,0.6302884075861295,0.5094045398644689,0.025059458999990625
5,400,13,Random Projection,6.290039351564903,0.4575805184603299,0.4379344498589859,0.02428754100000674
5,400,13,Random Sampling,6.2580758854096254,0.6223207271911121,0.4230766138633808,0.03162045799999191
5,400,13,Non-random,6.667732210362923,0.47261811244529234,0.4371495751608592,0.07363937499999906
5,400,13,CountSketch,6.14336682058562,0.4650993154528111,0.43734267191788484,0.0238523339999972
5,400,14,Random Projection,8.223722085727138,0.6002132196162047,0.5484940515703921,0.02258958299999847
5,400,14,Random Sampling,8.764083391293177,0.9303669621815733,0.538393678611442,0.03635216700000399
5,400,14,Non-random,8.815738760836856,0.6076197957580518,0.5464094687536498,0.07978704199999243
5,400,14,CountSketch,7.963891933099242,0.6678823925485355,0.5522740345294006,0.02351579199999776
5,400,15,Random Projection,6.7696122064652515,0.42789810346762425,0.5225138514107729,0.018989916000009543
5,400,15,Random Sampling,7.560114014797993,0.577432386937493,0.5195307170459681,0.029310374999994337
5,400,15,Non-random,7.693227583810833,0.45791718101223206,0.5222903935410967,0.06887345799999878
5,400,15,CountSketch,6.743007517336681,0.45791718101223206,0.5225968222234252,0.021572582999993983
5,400,16,Random Projection,7.692966036814189,0.3900235663786331,0.5299442172039887,0.02023112499999513
5,400,16,Random Sampling,7.862072723448114,0.57748849736281,0.5323016424548768,0.030589625000004617
5,400,16,Non-random,8.383136015511063,0.38256087981146897,0.5266382618917237,0.07198045900000238
5,400,16,CountSketch,8.023913424022856,0.4200426439232409,0.527130740099345,0.021974584000005848
5,400,17,Random Projection,7.841752449283102,0.6670968465940972,0.5261573033908383,0.022447667000008664
5,400,17,Random Sampling,8.404127127106639,0.8618561328694871,0.5238696055422645,0.03334133299999564
5,400,17,Non-random,8.45444043098669,0.6447087868926047,0.527257404322729,0.07379112499999962
5,400,17,CountSketch,7.588372177174314,0.6001009987655707,0.5151055954754461,0.020602124999996363
5,400,18,Random Projection,6.917248657399797,0.5252496913926608,0.5044761682352308,0.020076708000004828
5,400,18,Random Sampling,7.804858423100956,0.6824711031309617,0.4900657279477613,0.0353240000000028
5,400,18,Non-random,8.336733794507616,0.4876557064302547,0.5033339531295032,0.07691870899999742
5,400,18,CountSketch,7.38266230571421,0.5778251599147122,0.5136479221264255,0.020413333999997008
5,400,19,Random Projection,7.64848136526454,0.5777690494893951,0.5477896005642958,0.019075833000002262
5,400,19,Random Sampling,8.640224436435881,0.7423970373695432,0.5452525767028529,0.0318117500000028
5,400,19,Non-random,8.460292454453526,0.5627875659297497,0.5467782274671615,0.07616062499999998
5,400,19,CountSketch,8.038575647556943,0.6154752553024352,0.5458311312326919,0.025493666999992115
5,400,20,Random Projection,7.288869726562376,0.7427336999214453,0.4667342983630595,0.02506341599999473
5,400,20,Random Sampling,9.62977097363788,0.8703288070923576,0.4494402301847007,0.035416416999993316
5,400,20,Non-random,8.800610468836737,0.690382673100662,0.4601719128552602,0.07358025000000623
5,400,20,CountSketch,8.335978994400945,0.7055324879362586,0.4626157018592073,0.02332049999999697
5,600,1,Random Projection,7.92439872556359,0.16,0.5326722948901265,0.026370624999998427
5,600,1,Random Sampling,9.008093347580965,0.355,0.5391882869303082,0.05825033300000371
5,600,1,Non-random,9.518953293117354,0.18000000000000002,0.5316919203709854,0.17258075000000872
5,600,1,CountSketch,8.44762683772604,0.165,0.5330308975703065,0.027963749999997844
5,600,2,Random Projection,9.491443079176522,0.37,0.5246051626876884,0.026047083999998222
5,600,2,Random Sampling,9.510555777640219,0.55,0.5189509713750374,0.05477249999999856
5,600,2,Non-random,10.651746140705335,0.36,0.5240209460995657,0.17722308300000122
5,600,2,CountSketch,9.99549645196441,0.35,0.5236186704509143,0.02383245800000111
5,600,3,Random Projection,8.213821031624057,0.455,0.5353636775427592,0.0282795839999892
5,600,3,Random Sampling,9.622491256133081,0.635,0.540243255030166,0.06918975000000671
5,600,3,Non-random,10.459045060250288,0.46,0.5326458560022085,0.1727289170000006
5,600,3,CountSketch,8.396676046163355,0.46,0.5353152324145586,0.028401708000004078
5,600,4,Random Projection,8.876375444600146,0.41000000000000003,0.4780112963514882,0.028133791000001906
5,600,4,Random Sampling,10.060321844740397,0.6,0.47711053968594297,0.0657728750000075
5,600,4,Non-random,10.170036412046095,0.385,0.476776532754404,0.1779149999999987
5,600,4,CountSketch,8.825602625743233,0.43500000000000005,0.47361011407093895,0.027766208000002734
5,600,5,Random Projection,8.91558118357107,0.48000000000000004,0.5121651562034368,0.028934457999994834
5,600,5,Random Sampling,9.169452517225817,0.615,0.5120724055894612,0.05831620899999734
5,600,5,Non-random,10.122443260714892,0.49,0.5111378733127365,0.17681595799999172
5,600,5,CountSketch,8.989981508412459,0.515,0.5124732097430078,0.027223249999991594
5,600,6,Random Projection,7.913930865417348,0.495,0.4828126134681276,0.025574583000008033
5,600,6,Random Sampling,9.632478883193016,0.5750000000000001,0.48635249452345863,0.05596337500000459
5,600,6,Non-random,9.29784010387213,0.42,0.48625872039975426,0.17974770899999726
5,600,6,CountSketch,8.358315872293923,0.49000000000000005,0.4870136963368708,0.030587124999996718
5,600,7,Random Projection,8.541661909082475,0.23500000000000001,0.48335732578084983,0.025819583000000534
5,600,7,Random Sampling,9.535984368850297,0.42500000000000004,0.48587264240428296,0.054365790999995056
5,600,7,Non-random,10.282277508743066,0.25,0.4828943250251421,0.17687775000000272
5,600,7,CountSketch,9.1597208151913,0.24,0.48352277702114743,0.02783008400000142
5,600,8,Random Projection,8.513818764220904,0.32,0.5052015369194566,0.026847457999991775
5,600,8,Random Sampling,9.158436131346978,0.475,0.4995256817462424,0.05819124999999303
5,600,8,Non-random,9.903483064014345,0.32,0.504479892178306,0.1812579170000106
5,600,8,CountSketch,8.890180988189575,0.31000000000000005,0.5040306822934197,0.02614395900000943
5,600,9,Random Projection,8.738560844954835,0.635,0.41973626674504566,0.02976250000000391
5,600,9,Random Sampling,9.798482291053338,0.76,0.416947733246936,0.06850366700000166
5,600,9,Non-random,9.754381674382216,0.59,0.4171586576028635,0.17734616600000663
5,600,9,CountSketch,8.486330214923335,0.635,0.4222749374004763,0.029314749999997503
5,600,10,Random Projection,9.478811165788715,0.37,0.5055166512238085,0.025646375000007993
5,600,10,Random Sampling,9.704416466415324,0.59,0.5060751697956947,0.06431195800000467
5,600,10,Non-random,10.800884217262041,0.36,0.5046415353361561,0.1759100000000018
5,600,10,CountSketch,8.300652612067749,0.38,0.5037755686557993,0.02847479199999725
5,600,11,Random Projection,8.323987220805645,0.385,0.5204105546921719,0.02743716600001278
5,600,11,Random Sampling,9.311450581851375,0.55,0.5163138641486935,0.06223783299999752
5,600,11,Non-random,10.197805788657494,0.39,0.5189531606225077,0.1782579580000032
5,600,11,CountSketch,8.515242397221453,0.385,0.5189251698020408,0.02661937500000988
5,600,12,Random Projection,8.461138175100496,0.20500000000000002,0.5330231608670923,0.023558542000003513
5,600,12,Random Sampling,8.583634247699855,0.35,0.5333242455389741,0.0526697089999999
5,600,12,Non-random,9.850657351515057,0.21000000000000002,0.5325784025339834,0.17609808400000304
5,600,12,CountSketch,8.3797732337489,0.21500000000000002,0.5331034531957688,0.026111749999998324
5,600,13,Random Projection,9.461689044586088,0.49,0.5276166505643767,0.02919170800001325
5,600,13,Random Sampling,11.059705695294701,0.665,0.5257747439858098,0.06085025000000144
5,600,13,Non-random,10.999573545087848,0.5,0.5262610461376712,0.17697066600000255
5,600,13,CountSketch,9.401766611259173,0.49500000000000005,0.5277854294855998,0.029351667000000248
5,600,14,Random Projection,9.018019988068755,0.31,0.47589193483418757,0.02617433300000016
5,600,14,Random Sampling,8.558118158544756,0.45500000000000007,0.48203821094146687,0.05455637500000421
5,600,14,Non-random,9.63155042615557,0.33,0.4786897636281431,0.17425070900000605
5,600,14,CountSketch,8.898745169331256,0.325,0.47640589023615315,0.030881082999997034
5,600,15,Random Projection,8.535124228657494,0.675,0.43363048764523027,0.03038066700000286
5,600,15,Random Sampling,10.388104390365786,0.7849999999999999,0.4304340751888477,0.05884233300000119
5,600,15,Non-random,10.0231251333112,0.645,0.43402119339451467,0.17746449999999925
5,600,15,CountSketch,8.46577696476885,0.7,0.4304491855207504,0.02924020899999391
5,600,16,Random Projection,8.357444279416468,0.495,0.47223568985360087,0.03005741599999112
5,600,16,Random Sampling,9.877698466794955,0.71,0.47418968201789297,0.06465158400000348
5,600,16,Non-random,10.220958968612027,0.495,0.47352912460287,0.17557479200000614
5,600,16,CountSketch,9.006845618368414,0.525,0.4720977438479265,0.027456250000000182
5,600,17,Random Projection,8.273149830457564,0.41999999999999993,0.493067482453447,0.024548207999998795
5,600,17,Random Sampling,8.958412069395902,0.55,0.5034373194475035,0.0639381659999998
5,600,17,Non-random,9.707963589690477,0.4,0.49556780248071786,0.17441929199999606
5,600,17,CountSketch,8.41249239113349,0.42,0.49749808264866713,0.027452416999992124
5,600,18,Random Projection,7.236629013005488,0.295,0.4960424951668266,0.027547250000012014
5,600,18,Random Sampling,8.702912226040953,0.475,0.4984116263115248,0.06179537500000265
5,600,18,Non-random,9.046854343823124,0.27,0.4955458413317668,0.17653745799999854
5,600,18,CountSketch,8.374714296432446,0.255,0.4955950990032419,0.02669133300000226
5,600,19,Random Projection,7.908401173051306,0.20500000000000002,0.5550095783766045,0.027033082999992075
5,600,19,Random Sampling,8.135529076008828,0.335,0.5534043256903175,0.04959854199999825
5,600,19,Non-random,9.129270745923796,0.185,0.5539417889147535,0.17702675000001022
5,600,19,CountSketch,7.644416929595157,0.195,0.5555323101058396,0.027948207999997976
5,600,20,Random Projection,8.53998182831947,0.33499999999999996,0.5156038354392753,0.025784833000003005
5,600,20,Random Sampling,8.99358388553715,0.41500000000000004,0.5095403301286525,0.05468375000000947
5,600,20,Non-random,10.008832698747572,0.305,0.5144578271893545,0.17870795800000394
5,600,20,CountSketch,8.186789963394151,0.3,0.5159445789193146,0.028136707999991017
5,800,1,Random Projection,10.444347284327897,0.3563543690687393,0.5146362061516245,0.03284683299999358
5,800,1,Random Sampling,10.7740579676821,0.4688828813607051,0.5156765840721684,0.07170983400000353
5,800,1,Non-random,12.275279841036797,0.3300526597392357,0.5169656699523331,0.25199175000000196
5,800,1,CountSketch,8.943121157707083,0.3638027653403171,0.5157672750807984,0.03191225000000486
5,800,2,Random Projection,10.008874513600924,0.23613809805412408,0.49675521802392714,0.026969792000002712
5,800,2,Random Sampling,10.678271028425746,0.3486243699135479,0.5013503456805442,0.06268829200000425
5,800,2,Non-random,11.551944927924234,0.22864746135000422,0.4960806071958081,0.253365916000007
5,800,2,CountSketch,9.281973249490424,0.23237869955788348,0.49423249645132383,0.03197579199999723
5,800,3,Random Projection,9.386740357197088,0.23243502013460618,0.5017700362470292,0.03047725000000412
5,800,3,Random Sampling,9.619389715068886,0.35988848525808903,0.5020762922681831,0.07648354100000176
5,800,3,Non-random,11.12886150673026,0.23243502013460618,0.5024479117652861,0.25802883300001156
5,800,3,CountSketch,9.76823369567484,0.23616625834248542,0.5017263667053021,0.03166141699999514
5,800,4,Random Projection,10.108888628254029,0.3113401481231168,0.41468019115640464,0.033594790999998736
5,800,4,Random Sampling,10.667137782110071,0.42015150235138404,0.4166125820929409,0.07313033399999824
5,800,4,Non-random,11.78881395839996,0.30010419306693703,0.4135111904340476,0.24771350000000325
5,800,4,CountSketch,10.086112433802978,0.30386359156317755,0.41512118195601877,0.030845292000009294
5,800,5,Random Projection,10.220188863473977,0.6563740812705923,0.5166049976609426,0.03949520800000528
5,800,5,Random Sampling,12.992478272940145,0.7952465433246036,0.5249342603445114,0.08725949999998761
5,800,5,Non-random,13.056521711923939,0.5851848722930922,0.519858856587551,0.25290929199999823
5,800,5,CountSketch,11.177795176325867,0.6263270535890287,0.519607224191856,0.0426282920000034
5,800,6,Random Projection,10.187075741191748,0.20640083354453548,0.5353939600710448,0.033678500000007716
5,800,6,Random Sampling,10.500197145125519,0.371377882909521,0.5336415336519681,0.06755124999999396
5,800,6,Non-random,11.605702649854306,0.21013207175241475,0.5342600757387882,0.25279112500000167
5,800,6,CountSketch,9.358170545748006,0.22139618709695585,0.534772034160278,0.03255525000000148
5,800,7,Random Projection,10.396677288262797,0.7877418264763032,0.44158174022735336,0.036491540999989525
5,800,7,Random Sampling,12.915333416680566,0.8440201627664667,0.4423914821878695,0.08921720899999741
5,800,7,Non-random,12.183129225386004,0.6940243868097209,0.44222050031742277,0.26943179100000236
5,800,7,CountSketch,10.67310609131582,0.7164681366337191,0.4396835983949732,0.04251779199999817
5,800,8,Random Projection,10.7362239829586,0.3225620230351159,0.5192724436930014,0.031574542000001316
5,800,8,Random Sampling,10.900169961630999,0.5174734589282195,0.517559029152321,0.0766100830000056
5,800,8,Non-random,12.109156049292467,0.31883078482723665,0.5213245481024588,0.2542822089999959
5,800,8,CountSketch,10.614752653589179,0.3075385091943341,0.5207985724534262,0.03343691599999943
5,800,9,Random Projection,8.456048771413148,0.07869392582580045,0.5026792636132352,0.029250957999991556
5,800,9,Random Sampling,8.921670893755177,0.17235504491565995,0.5094912323378441,0.05626774999998929
5,800,9,Non-random,10.084294117057208,0.08243924417786039,0.5031900210697635,0.2526365840000011
5,800,9,CountSketch,8.069866330651873,0.07867984568161979,0.5051703201209427,0.02938379100000077
5,800,10,Random Projection,9.84610174938046,0.2250851848722931,0.5084523934793493,0.02913370899999279
5,800,10,Random Sampling,10.546496902328698,0.3675621638365577,0.5107268118684182,0.06639979199999857
5,800,10,Non-random,12.594891701757868,0.21759454816817322,0.5065021735873534,0.2487390830000038
5,800,10,CountSketch,10.790671714051012,0.21382106952775196,0.5077645113873379,0.03532954199999949
5,800,11,Random Projection,9.729470762094765,0.14637717890231194,0.5078316942373942,0.028975041999999007
5,800,11,Random Sampling,10.720245770118446,0.2700149249528315,0.5042407572456149,0.06618533399999649
5,800,11,Non-random,11.751676093521962,0.14263186055025204,0.508617932325363,0.2468929590000073
5,800,11,CountSketch,9.754010218973766,0.13885838190983074,0.5084875577921334,0.03219591699999569
5,800,12,Random Projection,9.373472411006885,0.31494466503336993,0.5216432675846306,0.03478724999999372
5,800,12,Random Sampling,10.922117363130766,0.45746388443017655,0.5234803810362509,0.07340345800000136
5,800,12,Non-random,11.291048111616385,0.329954098729971,0.5201108751702275,0.24267962499999385
5,800,12,CountSketch,10.090963022947367,0.3599307256906311,0.5219940296982111,0.03369054200000221
5,800,13,Random Projection,9.405868735792513,0.2550618118329532,0.4217472437775579,0.03091554200000246
5,800,13,Random Sampling,9.69794474694201,0.3302357016135845,0.42264463912814604,0.06826645800001074
5,800,13,Non-random,11.33323918678275,0.25134465376925463,0.4212096551434334,0.251672874999997
5,800,13,CountSketch,9.23298630347615,0.2626228492579764,0.4220404664134597,0.030175916999994
5,800,14,Random Projection,9.86891744855632,0.2886992762805891,0.509864135223922,0.02868212500000311
5,800,14,Random Sampling,11.275211652253892,0.45366224550139395,0.5078560652535787,0.063546333000005
5,800,14,Non-random,12.15244166903486,0.2736898425839881,0.5084134210593623,0.25318370799999457
5,800,14,CountSketch,10.961288555506098,0.26994452423192816,0.5101815996321885,0.02989862500000129
5,800,15,Random Projection,10.195246287631697,0.2250288642955704,0.4970475388440377,0.029854541999995377
5,800,15,Random Sampling,10.144883046984223,0.3825434372447974,0.49784424600530625,0.06420104200000765
5,800,15,Non-random,11.585651227863064,0.22880234293599166,0.49814160999678825,0.25141037500000607
5,800,15,CountSketch,10.066600985085282,0.24379769648841204,0.4975804496513352,0.0289090419999809
5,800,16,Random Projection,9.973469003160957,0.5175016192165808,0.44242844133785675,0.03355087500000309
5,800,16,Random Sampling,12.067341993802984,0.7237053307425868,0.437749574109061,0.07704824999999005
5,800,16,Non-random,13.26045985424917,0.5138126214412435,0.4433057713118542,0.2570182089999946
5,800,16,CountSketch,11.064916769015944,0.5325673734899046,0.4438805991290196,0.03231608400000141
5,800,17,Random Projection,9.609608106844048,0.23995381712708735,0.46513562280214626,0.030446250000011332
5,800,17,Random Sampling,10.126480115140959,0.3638309256286784,0.46268060396051247,0.0664944159999834
5,800,17,Non-random,11.37153698551532,0.23995381712708738,0.4649281655951095,0.25686675000000037
5,800,17,CountSketch,9.587996578915426,0.2474585339753879,0.4652847708740149,0.03133854199998609
5,800,18,Random Projection,9.709403914912267,0.38992143279547187,0.48167668001715475,0.033422207999990405
5,800,18,Random Sampling,11.17098016280943,0.5212891780011827,0.4835717888070296,0.07654149999999049
5,800,18,Non-random,12.045409899458093,0.38616203429923124,0.47852970158301167,0.25089612499999703
5,800,18,CountSketch,10.332747992674994,0.38992143279547187,0.4827907331423977,0.03214383299999213
5,800,19,Random Projection,9.257264636805528,0.07499084790628256,0.5077839007426028,0.027060708000021805
5,800,19,Random Sampling,9.4997700381642,0.17243952578074398,0.5051973214648235,0.05686454099998173
5,800,19,Non-random,10.24509578697506,0.07123144941004196,0.5080420292050116,0.2681048749999775
5,800,19,CountSketch,8.572090496377562,0.07123144941004196,0.5077914208001904,0.02920562500000301
5,800,20,Random Projection,8.657330590032824,0.18732223817971896,0.4945803354324581,0.031532374999983404
5,800,20,Random Sampling,10.00711253763984,0.25102081045309904,0.4943446493811644,0.056561125000001766
5,800,20,Non-random,11.24432647199503,0.17983160147559912,0.4939407559041922,0.2448295000000087
5,800,20,CountSketch,8.674775111163536,0.19106755653177887,0.4945883311951853,0.033377332999975806
5,1000,1,Random Projection,8.941470183333296,0.0870151588714463,0.445116853005443,0.031516832999983535
5,1000,1,Random Sampling,9.714451204170308,0.16204527881174588,0.44628213064820843,0.06860391699999013
5,1000,1,Non-random,11.887019312252793,0.0840121558684433,0.4448405274506674,0.32061174999998343
5,1000,1,CountSketch,9.759210410766554,0.0870151588714463,0.4451500163311347,0.02968762500000821
5,1000,2,Random Projection,8.842659399684473,0.09007210803617989,0.5340577364221213,0.02964691700000799
5,1000,2,Random Sampling,11.654868459523012,0.17713222204240167,0.534087230482364,0.06671316700001739
5,1000,2,Non-random,12.285040246387736,0.0930751110391829,0.5327768581540324,0.32358816699999693
5,1000,2,CountSketch,9.685190827919913,0.0960781140421859,0.5335473965089245,0.033886082999998735
5,1000,3,Random Projection,10.888936800291244,0.14703026379673084,0.5367461196746354,0.03477520900000286
5,1000,3,Random Sampling,11.540248238862443,0.23405441369513225,0.5343295094498492,0.07153345800000466
5,1000,3,Non-random,13.817994223116905,0.14403625182068297,0.5357893766986135,0.33535220900000695
5,1000,3,CountSketch,10.546960096740523,0.14103324881767995,0.5367024131633277,0.03777150000001939
5,1000,4,Random Projection,10.59979957734896,0.3389257520994048,0.4855964796081593,0.037691166000001886
5,1000,4,Random Sampling,12.821645962399149,0.5008002013990038,0.48975613490755376,0.07695100000000821
5,1000,4,Non-random,13.678526910073959,0.3299257341173509,0.48556171157796846,0.30861116700000935
5,1000,4,CountSketch,11.207058165886764,0.3359047670424916,0.48603039371188483,0.03836300000000392
5,1000,5,Random Projection,10.894139321558661,0.22803042563521606,0.45267565043712543,0.03630212499999175
5,1000,5,Random Sampling,12.130302536398894,0.3480965995936056,0.45080348290897865,0.07930966699998976
5,1000,5,Non-random,13.120932316962222,0.21606336875797955,0.45073524997726133,0.32871054199998184
5,1000,5,CountSketch,10.582349679029878,0.21906637176098254,0.450402815848137,0.03629137499999047
5,1000,6,Random Projection,9.319068226612618,0.04801208394022766,0.5088608667958338,0.02914175000000796
5,1000,6,Random Sampling,11.067532934644117,0.13803024581467693,0.5094276194878622,0.06057533300000273
5,1000,6,Non-random,12.25292129888295,0.05401808994623366,0.5089929084328157,0.3185178339999766
5,1000,6,CountSketch,9.985263361883314,0.05101508694323066,0.5091450570235584,0.029483207999987826
5,1000,7,Random Projection,8.876295539098912,0.023997050943158727,0.4868140348780572,0.029428082999999106
5,1000,7,Random Sampling,9.233233927860129,0.0900271529014044,0.48605575054892675,0.06442708299999822
5,1000,7,Non-random,11.35682628432847,0.02699106291920663,0.4871340289798268,0.3072381249999978
5,1000,7,CountSketch,8.612964739539983,0.02699106291920663,0.4871035395235349,0.0312110000000132
5,1000,8,Random Projection,9.86572542289202,0.10199420977864092,0.49945719602802646,0.03289387499998497
5,1000,8,Random Sampling,11.108746229057623,0.21896747046447645,0.4997918298237682,0.06818679100001646
5,1000,8,Non-random,12.505037174597016,0.09599719479959001,0.4990506346106557,0.34157200000001353
5,1000,8,CountSketch,10.220093265270082,0.089991188793584,0.49919258719013765,0.03352075000000809
5,1000,9,Random Projection,9.53297081231576,0.19800938663214113,0.42159042990775675,0.03618579200002614
5,1000,9,Random Sampling,10.37168430634106,0.33594073115031203,0.4251488764385275,0.07949429100000316
5,1000,9,Non-random,12.37449074137843,0.20101238963514412,0.42057167233632836,0.3221675419999883
5,1000,9,CountSketch,10.142008735670364,0.1860063656470842,0.4221224473925539,0.03575604200000271
5,1000,10,Random Projection,9.241204782138405,0.11397025768283253,0.4747393135325118,0.04220245799999134
5,1000,10,Random Sampling,11.145016854322012,0.22500944057830286,0.4752713865124137,0.06400079200000164
5,1000,10,Non-random,12.785901300848177,0.11397025768283253,0.47401436028847177,0.3205226249999953
5,1000,10,CountSketch,9.63786288011282,0.11995828163492833,0.4751708367424847,0.035977417000026435
5,1000,11,Random Projection,10.8739011982728,0.1980543417669166,0.4821880241926648,0.03541704199997753
5,1000,11,Random Sampling,11.328376730636034,0.30902159644674615,0.48439061612457934,0.07943970799999533
5,1000,11,Non-random,13.353180569353263,0.20104835374296454,0.4816205385768628,0.3130773329999954
5,1000,11,CountSketch,11.004664952145003,0.22206038373703046,0.4830831669555058,0.037989500000009
5,1000,12,Random Projection,8.142312676053871,0.06300012587437737,0.46216974905111763,0.029678749999987986
5,1000,12,Random Sampling,9.669577849275369,0.13803024581467696,0.46179579688419675,0.06491587499999696
5,1000,12,Non-random,11.34056362965504,0.06600312887738037,0.46172455653145844,0.3374564169999985
5,1000,12,CountSketch,9.925072526305817,0.06300012587437737,0.46218415885232145,0.028417500000017526
5,1000,13,Random Projection,10.548338646802254,0.23718329107550665,0.533399437515494,0.02985579200000643
5,1000,13,Random Sampling,11.419750489385716,0.34220747693801584,0.5324433537697022,0.07166912499999967
5,1000,13,Non-random,12.503207638662705,0.24319828810846775,0.5336609957492712,0.3163093329999924
5,1000,13,CountSketch,10.549975824789403,0.22818327309345277,0.5328818873536033,0.0372068340000169
5,1000,14,Random Projection,10.671163306156375,0.24001546456636277,0.4887510746886104,0.03682245800001738
5,1000,14,Random Sampling,10.80333758695515,0.3569797342252432,0.48792052299713995,0.07541087500001709
5,1000,14,Non-random,13.141595556438679,0.21897646149143157,0.48944958276413075,0.32870783300000994
5,1000,14,CountSketch,10.41952005994673,0.21599144054233874,0.48943007109286607,0.03832683299998507
5,1000,15,Random Projection,9.813879783132595,0.21893150635665604,0.5084392406876382,0.035297374999998965
5,1000,15,Random Sampling,10.89740002212667,0.3658898419377461,0.5152433988000713,0.07918229200001292
5,1000,15,Non-random,12.905425090469748,0.21893150635665604,0.5087151249645122,0.3297216249999906
5,1000,15,CountSketch,9.589641777653766,0.21592850335365305,0.5092327086345586,0.03224424999999087
5,1000,16,Random Projection,10.731811258024647,0.22792253331175488,0.4432636895270785,0.03550212499999361
5,1000,16,Random Sampling,11.801517283460983,0.32081782381183577,0.4422767434265906,0.07125812500001416
5,1000,16,Non-random,13.368361740782763,0.22489255722788656,0.4430990353965508,0.3186408749999998
5,1000,16,CountSketch,10.800556287468583,0.20691050331768895,0.44383358784160504,0.03803941700002156
5,1000,17,Random Projection,10.307866986663893,0.2700185215155275,0.5194424570768204,0.03382550000000606
5,1000,17,Random Sampling,12.569251075733838,0.36594378809947675,0.5213842095984089,0.0824613329999977
5,1000,17,Non-random,13.977963079720888,0.27300354246462033,0.5200080705718766,0.3136190419999991
5,1000,17,CountSketch,10.845535728325874,0.27000053946161734,0.5199693600068972,0.03301333299998532
5,1000,18,Random Projection,10.298834330146601,0.1739853626081171,0.47333139475357655,0.02845216699998332
5,1000,18,Random Sampling,11.440029962782393,0.26097354839869813,0.47436731306994123,0.07109841700000175
5,1000,18,Non-random,12.79622434196833,0.1709823596051141,0.4731906003497086,0.32875158299998475
5,1000,18,CountSketch,10.947545467114459,0.1649943356530183,0.47312464688107314,0.034173749999979464
5,1000,19,Random Projection,10.570473208821857,0.255048461635288,0.503316630436083,0.036399208000005956
5,1000,19,Random Sampling,12.498606512600055,0.39607271942601285,0.5051738177137698,0.08234454099999766
5,1000,19,Non-random,14.178864071297811,0.24005142867418316,0.5040382218257837,0.33306808300000057
5,1000,19,CountSketch,10.27931351551122,0.23704842567118017,0.5035959930736055,0.0375160840000035
5,1000,20,Random Projection,9.80891544726519,0.16498534462606318,0.5308724782227883,0.03500062500000922
5,1000,20,Random Sampling,11.841981777978935,0.2550035065005125,0.5303754291642346,0.08124191699999983
5,1000,20,Non-random,13.852292851463112,0.1709823596051141,0.5312834224911318,0.30542508400000656
5,1000,20,CountSketch,10.378175808027446,0.1679883476290662,0.5302171473020917,0.03416825000002177
5,1200,1,Random Projection,9.45196957130762,0.0475,0.48996959359674375,0.03679662499999381
5,1200,1,Random Sampling,11.176016199157992,0.0975,0.49131699697949116,0.06636254200000735
5,1200,1,Non-random,12.582879121215804,0.049999999999999996,0.4900805314561146,0.4569160419999889
5,1200,1,CountSketch,9.527027349801363,0.049999999999999996,0.49024951188099397,0.033698208000004115
5,1200,2,Random Projection,10.593976759676423,0.18250000000000002,0.529771785214546,0.03583966700000474
5,1200,2,Random Sampling,11.756613263346754,0.285,0.5293998619809454,0.08652516699999069
5,1200,2,Non-random,14.282206134870638,0.18000000000000002,0.5294320524865459,0.4856713750000097
5,1200,2,CountSketch,9.749927681420239,0.18000000000000002,0.5296899216520803,0.038756667000001244
5,1200,3,Random Projection,10.935357938196013,0.14250000000000002,0.5132586970450456,0.035056332999999995
5,1200,3,Random Sampling,13.947824889376404,0.25749999999999995,0.5134089690363449,0.08318987499998798
5,1200,3,Non-random,15.03578603305995,0.14,0.5127891079779237,0.46198574999999664
5,1200,3,CountSketch,10.536022386362283,0.135,0.5135359925137303,0.0382324159999996
5,1200,4,Random Projection,9.3972131947467,0.09999999999999999,0.4692580209871663,0.033972875000017666
5,1200,4,Random Sampling,10.592582500400457,0.1825,0.4684632983040857,0.07505304200000751
5,1200,4,Non-random,12.692537368384484,0.09999999999999999,0.4688284629966474,0.4681981249999865
5,1200,4,CountSketch,9.714958221094157,0.09,0.4694318189139845,0.056091166000015846
5,1200,5,Random Projection,9.9179016501037,0.1375,0.5201710868532015,0.033893834000025436
5,1200,5,Random Sampling,12.48119433457782,0.21250000000000002,0.5187131651756417,0.0842790420000199
5,1200,5,Non-random,14.22533420167497,0.13749999999999998,0.5206012857280817,0.4667205000000081
5,1200,5,CountSketch,11.012776297309772,0.145,0.5216074167361469,0.03702745900000082
5,1200,6,Random Projection,8.96873868842864,0.030000000000000002,0.42458483880669284,0.029740416999999297
5,1200,6,Random Sampling,10.799551716324768,0.0825,0.4226959377796981,0.07134191700001224
5,1200,6,Non-random,11.807832711114832,0.030000000000000002,0.42426602117557427,0.48263820799999735
5,1200,6,CountSketch,9.254353222247264,0.030000000000000002,0.4246102669057832,0.03491049999999518
5,1200,7,Random Projection,10.116002070942411,0.23250000000000004,0.40801101866723405,0.041646374999999125
5,1200,7,Random Sampling,11.45491598909233,0.3325,0.40903205871923803,0.08969391700000529
