n,rep,seed,K,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_hash_seed,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec
8000,3,820260509,3,3,16.0,160826,962570,0.01504015625,2.8250508999917656,0.4197404999285936,0,0.0,60.30975,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0512214999180287,eigsh,0.0207026000134646,0.0001334000844508,0.0643792001064866,0.0852232999168336,0.9999999999999998,0.6572663466927156,3.330006600124761,0.8125,0.1550043001770973,33.11085796356201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,3,820260509,3,3,16.0,160826,962570,0.01504015625,2.8250508999917656,0.4197404999285936,0,0.0,60.30975,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0512548999395221,,0.678529400145635,0.0003443001769483,0.0754165998660028,0.7543003000319004,0.9999988269330684,0.6563459825394787,3.999081700108946,1.890625,0.8215470998547971,51.24962902069092,,,,0.0108209999743849,0.5483445001300424,0.056412000209093,0.0576593000441789,0.0034862000029534,eigsh,0.0006752000190317,,,,,,,,,,,,,,,,,,,,,
8000,3,820260509,3,3,16.0,160826,962570,0.01504015625,2.8250508999917656,0.4197404999285936,0,0.0,60.30975,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0534086001571267,,0.0526748998090624,0.0001848000101745,0.0602627999614924,0.1131326998583972,1.0543745941126912,0.7435704583938192,3.3579138997010887,1.25,0.1827091998420655,42.5260009765625,,,,,,,,,,,0.0289109000004827,eigsh,0.0234618000686168,485285.0,339896.0,0.7,674209.0,,,,,,,,,,,,,,
8000,3,820260509,3,3,16.0,160826,962570,0.01504015625,2.8250508999917656,0.4197404999285936,0,0.0,60.30975,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.053214400075376,,0.6867112000472844,0.0004568002186715,0.0610175000037997,0.7481955999974161,0.9999987114391764,0.6563659840939903,3.992976900190115,2.0625,0.8178751999512315,49.206658363342285,,,,,,,,,,,,,,,,,,0.0003402999136596,1362713633.0,163.0,30.0,65.0,0.0,0.0236524001229554,0.0236524001229554,0.5213083999697119,0.0627746002282947,0.0725982000585645,0.003790299873799,eigsh,0.0008144001476466
8000,4,820260510,3,3,16.0,161417,966172,0.0150964375,2.99112890008837,0.6485760000068694,0,0.0,60.531375,90.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0593380001373589,eigsh,0.0214126000646501,9.859981946647169e-05,0.0552548998966813,0.0767739000730216,1.0,0.6584263017731806,3.716470999876037,1.171875,0.1541455001570284,33.23452281951904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,4,820260510,3,3,16.0,161417,966172,0.0150964375,2.99112890008837,0.6485760000068694,0,0.0,60.531375,90.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0555406999774277,,0.7639273998793215,0.000490800011903,0.0601123999804258,0.8245399000588804,0.9999985772845932,0.6574937115540199,4.46423549996689,1.90625,0.8962827001232654,51.291197776794434,,,,0.0107430999632924,0.581777400104329,0.0616609000135213,0.1037258999422192,0.0035100001841783,eigsh,0.000967500032857,,,,,,,,,,,,,,,,,,,,,
8000,4,820260510,3,3,16.0,161417,966172,0.0150964375,2.99112890008837,0.6485760000068694,0,0.0,60.531375,90.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0518503999337554,,0.0583236999809742,0.0001841001212596,0.0652137999422848,0.1237315000034868,1.0554297740904537,0.7443892415457575,3.763426500139758,0.9375,0.1962684001773595,42.643653869628906,,,,,,,,,,,0.0309359000530093,eigsh,0.02710000006482,487086.0,340599.0,0.7,675551.0,,,,,,,,,,,,,,
8000,4,820260510,3,3,16.0,161417,966172,0.0150964375,2.99112890008837,0.6485760000068694,0,0.0,60.531375,90.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0562679001595824,,0.6870369000826031,0.0004297001287341,0.060783099848777,0.7482608000282198,0.9999988463203172,0.6574336361637582,4.3879546001553535,1.703125,0.8211313998326659,49.25771999359131,,,,,,,,,,,,,,,,,,0.0003297999501228,4255326811.0,163.0,30.0,71.0,0.0,0.0238218000158667,0.0238218000158667,0.4676711000502109,0.0674115000292658,0.1226997999474406,0.0029968000017106,eigsh,0.0007952998857945
8000,5,820260511,3,3,16.0,161116,964188,0.0150654375,2.85214739991352,0.4976562999654561,0,0.0,60.4185,100.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0550241000019013,eigsh,0.0185529999434947,9.280000813305378e-05,0.0544034999329596,0.0730562000535428,1.0,0.6567302751811245,3.4228529997635637,1.015625,0.1476541000884026,33.16640758514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,5,820260511,3,3,16.0,161116,964188,0.0150654375,2.85214739991352,0.4976562999654561,0,0.0,60.4185,100.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0508496998809278,,0.9894391000270844,0.0004745000042021,0.0564939000178128,1.046420400030911,0.9999987307886304,0.6557246081837729,4.396211199928075,2.5625,1.1154692999552935,51.26829433441162,,,,0.0119586999062448,0.8038888999726623,0.0607143999077379,0.1072925000917166,0.0032396998722106,eigsh,0.0010416000150144,,,,,,,,,,,,,,,,,,,,,
8000,5,820260511,3,3,16.0,161116,964188,0.0150654375,2.85214739991352,0.4976562999654561,0,0.0,60.4185,100.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0518662000540643,,0.0647180001251399,0.0002003998961299,0.0616649999283254,0.1265919001307338,1.0544900380914817,0.7425569635405705,3.476387099828571,1.171875,0.1946864000055939,42.5305757522583,,,,,,,,,,,0.032140800030902,eigsh,0.0322498001623898,486094.0,339520.0,0.7,673424.0,,,,,,,,,,,,,,
8000,5,820260511,3,3,16.0,161116,964188,0.0150654375,2.85214739991352,0.4976562999654561,0,0.0,60.4185,100.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0514950999058783,,1.0749818999320269,0.0003559000324457,0.0612987999338656,1.1366473999805748,0.9999987819489686,0.6557475844516782,4.486440299777314,2.25,1.2045803999062628,49.21954822540283,,,,,,,,,,,,,,,,,,0.000329699832946,1992312005.0,163.0,31.0,70.0,0.0,0.0259944000281393,0.0259944000281393,0.8664224999956787,0.0634314999915659,0.1133800998795777,0.0032613999210298,eigsh,0.001010000007227
8000,6,820260512,3,3,16.0,160238,959306,0.01498915625,2.71342320018448,0.4725424000062048,0,0.0,60.08925,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0497953998856246,eigsh,0.0182241001166403,9.820004925131798e-05,0.0565563000272959,0.07488640001975,1.0,0.6601952772167834,3.260844200383872,1.140625,0.14146349998191,32.99879741668701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,6,820260512,3,3,16.0,160238,959306,0.01498915625,2.71342320018448,0.4725424000062048,0,0.0,60.08925,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0510562001727521,,0.7785424999892712,0.000468699960038,0.0548895001411438,0.8339114000555128,0.9999984430701568,0.6593955616992422,4.019866300281137,2.078125,0.9009074999485164,51.21242427825928,,,,0.0116392998024821,0.6463385000824928,0.0597530000377446,0.0559052999597042,0.003052599960938,eigsh,0.0005708001554012,,,,,,,,,,,,,,,,,,,,,
8000,6,820260512,3,3,16.0,160238,959306,0.01498915625,2.71342320018448,0.4725424000062048,0,0.0,60.08925,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0594204999506473,,0.0577179000247269,0.0002130998764187,0.0581652000546455,0.11610610014759,1.0558481898428365,0.7456513074021671,3.3020618001464754,1.140625,0.1919368000235408,42.37701606750488,,,,,,,,,,,0.028702899813652,eigsh,0.0286473000887781,483653.0,338686.0,0.7,671754.0,,,,,,,,,,,,,,
8000,6,820260512,3,3,16.0,160238,959306,0.01498915625,2.71342320018448,0.4725424000062048,0,0.0,60.08925,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0513457001652568,,0.5758750000968575,0.0004844998475164,0.0559247999917715,0.6322941000107676,0.9999990087832462,0.6593809369472904,3.8182499001268297,1.53125,0.7007562001235783,49.14443683624268,,,,,,,,,,,,,,,,,,0.0005123000591993,3776503218.0,163.0,32.0,67.0,0.0,0.0264985999092459,0.0264985999092459,0.3917060000821948,0.0857788999564945,0.0639950998593121,0.0048675998114049,eigsh,0.0010443001519888
8000,7,820260513,3,3,16.0,161279,965374,0.01508396875,2.774659400107339,0.4495425999630242,0,0.0,60.479625,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0510559000540524,eigsh,0.0189708000980317,0.0001290999352931,0.0580607000738382,0.0771687999367713,1.0,0.6563830293119709,3.3013626001775265,1.078125,0.1450487999245524,33.207125663757324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,7,820260513,3,3,16.0,161279,965374,0.01508396875,2.774659400107339,0.4495425999630242,0,0.0,60.479625,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0512248000595718,,0.5981089000124484,0.0004800998140126,0.0606458000838756,0.6592443999834359,0.999998868756675,0.655402967831442,3.8834367999807,1.640625,0.7263178001157939,51.28191661834717,,,,0.0109625998884439,0.4474949999712407,0.0623095000628382,0.0712590999901294,0.0037746999878436,eigsh,0.000832200050354,,,,,,,,,,,,,,,,,,,,,
8000,7,820260513,3,3,16.0,161279,965374,0.01508396875,2.774659400107339,0.4495425999630242,0,0.0,60.479625,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0544823999516665,,0.064659500028938,0.0002603000029921,0.0620625999290496,0.1269918999169021,1.055581250135354,0.7428142455688239,3.351184400031343,0.9375,0.2023620000109076,42.642311096191406,,,,,,,,,,,0.0345712001435458,eigsh,0.0297071000095456,486687.0,340790.0,0.7,675969.0,,,,,,,,,,,,,,
8000,7,820260513,3,3,16.0,161279,965374,0.01508396875,2.774659400107339,0.4495425999630242,0,0.0,60.479625,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0506342002190649,,0.5319734001532197,0.0003263999242335,0.0542642001528292,0.5865716999396682,0.999998852189995,0.6555233568642468,3.810766000300646,1.609375,0.6550221000798047,49.25215530395508,,,,,,,,,,,,,,,,,,0.0004521999508142,3974357461.0,163.0,35.0,67.0,0.0,0.0246359000448137,0.0246359000448137,0.3936177999712527,0.055499100126326,0.0523480998817831,0.0032143001444637,eigsh,0.0006917999126017
8000,8,820260514,3,3,16.0,161155,964682,0.01507315625,2.7301333001814783,0.4868956999853253,0,0.0,60.433125,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0532709001563489,eigsh,0.020210700109601,9.360001422464848e-05,0.0552677998784929,0.07557910005562,1.0000000000000002,0.6582487261850387,3.292601100169122,1.0625,0.1459180999081581,33.18336772918701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,8,820260514,3,3,16.0,161155,964682,0.01507315625,2.7301333001814783,0.4868956999853253,0,0.0,60.433125,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0564959999173879,,0.6088081998750567,0.0003583999350667,0.0562271999660879,0.6654019998386502,0.999998869195333,0.6571220486201865,3.882422799943015,1.78125,0.7388538001105189,51.27414608001709,,,,0.011456600157544,0.4610764000099152,0.0602784999646246,0.0694644001778215,0.0037927001249045,eigsh,0.00139160011895,,,,,,,,,,,,,,,,,,,,,
8000,8,820260514,3,3,16.0,161155,964682,0.01507315625,2.7301333001814783,0.4868956999853253,0,0.0,60.433125,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0514372000470757,,0.0579772000201046,0.0002007000148296,0.0623212000355124,0.1205096000339835,1.0563707760433787,0.7454343307759697,3.3375281002372503,1.25,0.1892028998117894,42.6259126663208,,,,,,,,,,,0.0315878998953849,eigsh,0.0260479999706149,486341.0,340753.0,0.7,675884.0,,,,,,,,,,,,,,
8000,8,820260514,3,3,16.0,161155,964682,0.01507315625,2.7301333001814783,0.4868956999853253,0,0.0,60.433125,91.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0509554001037031,,0.5524383999872953,0.0003566998057067,0.0580029999837279,0.6108087999746203,0.9999986655233648,0.6574098753313095,3.8278270999435335,1.953125,0.681247100001201,49.232693672180176,,,,,,,,,,,,,,,,,,0.0004471000283956,3666596295.0,163.0,33.0,72.0,0.0,0.0268574999645352,0.0268574999645352,0.4065288000274449,0.0585225999820977,0.055343700107187,0.0029813000001013,eigsh,0.000504600116983
8000,9,820260515,3,3,16.0,160566,961378,0.01502153125,2.8962021998595446,0.4248435001354664,0,0.0,60.21225,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0508398001547902,eigsh,0.0303789000026881,0.0001141000539064,0.0592421998735517,0.0897439999971538,0.9999999999999992,0.6587402500621137,3.410780899925157,1.21875,0.1570730998646468,33.06993389129639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,9,820260515,3,3,16.0,160566,961378,0.01502153125,2.8962021998595446,0.4248435001354664,0,0.0,60.21225,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0553641999140381,,0.5984944999217987,0.0003978998865932,0.0636436999775469,0.6625475999899209,0.9999985363552316,0.6577216552273403,3.98358179978095,1.65625,0.7346461000852287,51.2361364364624,,,,0.0106053999625146,0.4652824001386761,0.0604283998254686,0.056493500014767,0.0035379000473767,eigsh,0.0010110000148415,,,,,,,,,,,,,,,,,,,,,
8000,9,820260515,3,3,16.0,160566,961378,0.01502153125,2.8962021998595446,0.4248435001354664,0,0.0,60.21225,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0504552000202238,,0.0516699000727385,0.0001993000041693,0.0583275000099092,0.1102064000442624,1.0556796034994478,0.7464296788694693,3.431242400081828,1.109375,0.1788540000561624,42.47514057159424,,,,,,,,,,,0.0284697001334279,eigsh,0.022887900006026,484689.0,339509.0,0.7,673412.0,,,,,,,,,,,,,,
8000,9,820260515,3,3,16.0,160566,961378,0.01502153125,2.8962021998595446,0.4248435001354664,0,0.0,60.21225,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0507255000993609,,0.5627286999952048,0.0004872002173215,0.0541471000760793,0.6173744997940958,0.9999986886520869,0.6577907330273295,3.938408700283617,1.9375,0.6844872999936342,49.17838764190674,,,,,,,,,,,,,,,,,,0.0003861000295728,887227384.0,163.0,33.0,69.0,0.0,0.0239023999311029,0.0239023999311029,0.4099010999780148,0.0567852000240236,0.0667827001307159,0.0030265999957919,eigsh,0.0005575001705437
8000,10,820260516,3,3,16.0,161445,966250,0.01509765625,2.7502147001214325,0.4564561999868601,0,0.0,60.541875,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0541556999087333,eigsh,0.0195198999717831,9.96000599116087e-05,0.0565918001811951,0.0762189000379294,1.0,0.6581884605646232,3.2828822003211826,1.25,0.1489459001459181,33.23720073699951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,10,820260516,3,3,16.0,161445,966250,0.01509765625,2.7502147001214325,0.4564561999868601,0,0.0,60.541875,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0513532001059502,,0.5962746001314372,0.0006002997979521,0.0636399001814425,0.6605238998308778,0.9999988060128272,0.6574110937132761,3.867185700219125,2.0625,0.7288495998363942,51.29209041595459,,,,0.0109031000174582,0.4486624000128358,0.0599622000008821,0.0699090000707656,0.0037652999162673,eigsh,0.0016548999119549,,,,,,,,,,,,,,,,,,,,,
8000,10,820260516,3,3,16.0,161445,966250,0.01509765625,2.7502147001214325,0.4564561999868601,0,0.0,60.541875,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.051238999934867,,0.0556002999655902,0.0001664001028984,0.0593276999425143,0.1151024000719189,1.0546632747946854,0.7452145466851092,3.321765300119296,1.265625,0.1845325999893248,42.64123439788818,,,,,,,,,,,0.0312151000835001,eigsh,0.0240905999671667,487125.0,340527.0,0.7,675447.0,,,,,,,,,,,,,,
8000,10,820260516,3,3,16.0,161445,966250,0.01509765625,2.7502147001214325,0.4564561999868601,0,0.0,60.541875,92.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0594252001028507,,0.5789552999194711,0.0003805998712778,0.0559441999066621,0.6352906001266092,0.9999988864265484,0.6572974619131666,3.841950999805704,1.828125,0.7158653999213129,49.26925754547119,,,,,,,,,,,,,,,,,,0.000369600020349,2054844282.0,163.0,31.0,75.0,0.0,0.0270964000374078,0.0270964000374078,0.4127439998555928,0.0587472000624984,0.0752348999958485,0.0029396000318229,eigsh,0.0006866999901831
10000,1,1020260507,3,3,16.0,201143,1206408,0.01206408,3.4373069000430405,0.6197871000040323,0,0.0,60.3429,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0,1.0,1.0,0.0616280001122504,eigsh,0.0237537000793963,0.0001647998578846,0.063399399863556,0.087327100103721,1.0,0.6588043364728893,4.14441189984791,1.109375,0.1704760999418795,41.49763011932373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,1,1020260507,3,3,16.0,201143,1206408,0.01206408,3.4373069000430405,0.6197871000040323,0,0.0,60.3429,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0645499001257121,,0.8443393998313695,0.00052549992688,0.0661907000467181,0.91106850001961,0.9999986826326546,0.6573578284719306,4.96814959985204,2.1875,0.9979405999183656,63.99684047698975,,,,0.0135784999001771,0.6664915001019835,0.0684735001996159,0.0888403002172708,0.0042728001717478,eigsh,0.0012627001851797,,,,,,,,,,,,,,,,,,,,,
10000,1,1020260507,3,3,16.0,201143,1206408,0.01206408,3.4373069000430405,0.6197871000040323,0,0.0,60.3429,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0001,0.9996999700000048,0.99917061019078,0.0636327001266181,,0.0679668001830577,0.0002021000254899,0.0601657000370323,0.1283453002106398,1.0557302476469526,0.7445080853259447,4.185428600292653,1.390625,0.212847099872306,53.27392959594727,,,,,,,,,,,0.0382872000336647,eigsh,0.0292513000313192,608204.0,425897.0,0.7,844792.0,,,,,,,,,,,,,,
10000,1,1020260507,3,3,16.0,201143,1206408,0.01206408,3.4373069000430405,0.6197871000040323,0,0.0,60.3429,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0630087000317871,,0.8014787998981774,0.0005365000106394,0.0623093000613153,0.8643348999321461,0.9999987423167562,0.6574737425438949,4.921418600017205,2.140625,0.9512271001003684,61.46264743804932,,,,,,,,,,,,,,,,,,0.0006856000982224,1290373088.0,163.0,43.0,86.0,0.0,0.030657900031656,0.030657900031656,0.6112345000728965,0.0701019999105483,0.083001899998635,0.003133000107482,eigsh,0.0009736998472362
10000,2,1020260508,3,3,16.0,201478,1208646,0.01208646,3.515380500117317,0.5840824998449534,0,0.0,60.4434,90.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0,1.0,1.0,0.0639155998360365,eigsh,0.0260220000054687,0.0001485000830143,0.0634248000569641,0.0896044999826699,1.0000000000000002,0.6579254082348679,4.1890583001077175,1.15625,0.1752650998532772,41.57446575164795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,2,1020260508,3,3,16.0,201478,1208646,0.01208646,3.515380500117317,0.5840824998449534,0,0.0,60.4434,90.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0664037999231368,,0.8963978998363018,0.0004363001789897,0.0647174997720867,0.9615625001024456,0.9999988264649752,0.6567741245128518,5.061014699749649,2.21875,1.0493433000519872,64.0223035812378,,,,0.0142037998884916,0.680731900036335,0.071540700038895,0.1238646998535841,0.003325399942696,eigsh,0.0011974000371992,,,,,,,,,,,,,,,,,,,,,
10000,2,1020260508,3,3,16.0,201478,1208646,0.01208646,3.515380500117317,0.5840824998449534,0,0.0,60.4434,90.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0001,0.9996999700000048,0.99917061019078,0.0630213001277297,,0.0692463999148458,0.0002288999967277,0.0612021000124514,0.1306879997719079,1.0560086737403138,0.7431823046082596,4.230140399886295,1.453125,0.2148899000603705,53.39523315429688,,,,,,,,,,,0.0365048998501151,eigsh,0.032344999955967,609323.0,427014.0,0.7,847018.0,,,,,,,,,,,,,,
10000,2,1020260508,3,3,16.0,201478,1208646,0.01208646,3.515380500117317,0.5840824998449534,0,0.0,60.4434,90.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0651752999983728,,0.8215652001090348,0.0004260998684912,0.0635973000898957,0.8855990001466125,0.9999981568756092,0.656718250871831,4.985051600029692,2.328125,0.9731070001143962,61.48740291595459,,,,,,,,,,,,,,,,,,0.0005244000349193,4024255329.0,163.0,36.0,92.0,0.0,0.0333704999648034,0.0333704999648034,0.5987031999975443,0.0703185000456869,0.1123645999468863,0.0036962998565286,eigsh,0.0012741999235004
10000,3,1020260509,3,3,16.0,201438,1208102,0.01208102,3.4873118000105023,0.575887099839747,0,0.0,60.4314,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0,1.0,1.0,0.0622060000896453,eigsh,0.0253431999590247,0.0001262000296264,0.0615381000097841,0.0870160998310893,0.9999999999999998,0.6591597963884077,4.150206399848685,1.21875,0.170569600071758,41.55578899383545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,3,1020260509,3,3,16.0,201438,1208102,0.01208102,3.4873118000105023,0.575887099839747,0,0.0,60.4314,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.062777399783954,,0.8351959998253733,0.0006326001603156,0.0607733000069856,0.8966141000855714,0.9999985382046626,0.6579163430765131,4.959800799842924,2.21875,0.9811899999622256,64.01622676849365,,,,0.0135802999138832,0.6668937001377344,0.0681669998448342,0.0790454000234603,0.0039029999170452,eigsh,0.0018362998962402,,,,,,,,,,,,,,,,,,,,,
10000,3,1020260509,3,3,16.0,201438,1208102,0.01208102,3.4873118000105023,0.575887099839747,0,0.0,60.4314,92.0,201364.17303552,20.136417303552,60.409251910656,0.1110444488897779,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0625558998435735,,0.0695631999988108,0.0002595998812466,0.0621754999738186,0.1320086000487208,1.0540380660359214,0.7444750360354067,4.1951971997041255,1.25,0.21554009988904,53.35546684265137,,,,,,,,,,,0.036084100138396,eigsh,0.0329835000447928,609051.0,426576.0,0.7,846193.0,,,,,,,,,,,,,,
