dataset,rep,method_i,method_j,ari
statisticians_coauthor,19,Random Sampling (p=0.7),SIGN Bidirectional,0.437988689322694
statisticians_coauthor,19,Random Sampling (p=0.8),CountSketch,0.893787678384185
statisticians_coauthor,19,Random Sampling (p=0.8),SIGN Bidirectional,0.469255380344615
statisticians_coauthor,19,CountSketch,SIGN Bidirectional,0.550829925826775
statisticians_coauthor,20,Non-random,Random Projection,1
statisticians_coauthor,20,Non-random,Random Sampling (p=0.7),0.967733387652545
statisticians_coauthor,20,Non-random,Random Sampling (p=0.8),0.98361361274219
statisticians_coauthor,20,Non-random,CountSketch,1
statisticians_coauthor,20,Non-random,SIGN Bidirectional,0.9493388313431
statisticians_coauthor,20,Random Projection,Random Sampling (p=0.7),0.967733387652545
statisticians_coauthor,20,Random Projection,Random Sampling (p=0.8),0.98361361274219
statisticians_coauthor,20,Random Projection,CountSketch,1
statisticians_coauthor,20,Random Projection,SIGN Bidirectional,0.9493388313431
statisticians_coauthor,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.95088457413562
statisticians_coauthor,20,Random Sampling (p=0.7),CountSketch,0.967733387652545
statisticians_coauthor,20,Random Sampling (p=0.7),SIGN Bidirectional,0.915639906154584
statisticians_coauthor,20,Random Sampling (p=0.8),CountSketch,0.98361361274219
statisticians_coauthor,20,Random Sampling (p=0.8),SIGN Bidirectional,0.93139786769742
statisticians_coauthor,20,CountSketch,SIGN Bidirectional,0.9493388313431
