K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec,cs_hash_seed,cs_sparse_explicit_sketch_sec
10,9,21260515,5000,3,16.0,57503,347448,0.01389792,0.9219318330000021,0.13283095799999955,0,0.0,34.5018,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8768,0.0009877845613122421,0.00546629897122038,0.01812937500000089,,0.27338987500000655,0.00030070800001169573,0.8171677919999922,1.0908638340000039,0.9999978971735828,0.48081992273771623,2.145621166000012,10.201159000000018,1.1128762919999957,27.232921600341797,480.046875,480.0546875,0.0078125,,,,,,,,,,,,,,,0.0005190000000112605,170.0,19.0,42.0,0.0,0.006482457999993585,0.13943279200000802,0.09319808300000432,0.021035458000000062,0.012192957999999976,eigsh,0.00045895799999584597,2580336929.0,0.006482457999993585
10,10,21260516,5000,3,16.0,57848,349540,0.0139816,0.9432734000729396,0.1223690999904647,0,0.0,34.7088,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8702,0.00252934544343,0.0083892288980888,0.0346431001089513,eigsh,0.1232750000199303,0.0001487000845372,0.55823739990592,0.6816691999556497,0.9999999999999988,0.4968384868500232,1.747303600073792,4.703125,0.7242646999657154,12.041254997253418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,21260516,5000,3,16.0,57848,349540,0.0139816,0.9432734000729396,0.1223690999904647,0,0.0,34.7088,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.871,0.0022444427420358,0.0080454245946865,0.0312809998868033,,0.241743899998255,0.0004426999948918,0.5489575000246987,0.7911534999730065,0.9999975809043334,0.4794399787121233,1.85678660008125,5.421875,0.8302067000186071,30.403151512146,,,,0.0082294000312685,0.159362900070846,0.039907700032927,0.0237271999940276,0.0090468000853434,eigsh,0.0006080999737605,,,,,,,,,,,,,,,,,,,,,
10,10,21260516,5000,3,16.0,57848,349540,0.0139816,0.9432734000729396,0.1223690999904647,0,0.0,34.7088,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8748,0.0008352231724394,0.0055441186794931,0.0336949999909848,,0.1857751000206917,0.0001353999832645,0.49055300001055,0.676469900063239,1.056177441526438,0.6418059291025331,1.7421060000779107,5.09375,0.7179505999665707,15.515853881835938,,,,,,,,,,,0.0117614999180659,eigsh,0.1739077999955043,177270.0,123951.0,0.7,244405.0,,,,,,,,,,,,,,
10,10,21260516,5000,3,16.0,57848,349540,0.0139816,0.9344855420000044,0.13803249999999423,0,0.0,34.7088,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8764,0.0009578053140867929,0.005489368332467758,0.018634125000005497,,0.277565249999995,0.0002757919999964997,0.8894124170000026,1.1672588750000017,0.9999977774995701,0.4807131511260432,2.239771500999993,10.861702000000037,1.1899474159999954,27.274166107177734,480.0546875,480.05859375,0.00390625,,,,,,,,,,,,,,,0.00045308299999646806,170.0,18.0,46.0,0.0,0.0058576249999902075,0.14637887500001057,0.09039949999998953,0.02165300000000059,0.012288000000012289,eigsh,0.00047316699999555567,1172134007.0,0.0058576249999902075
12,1,21460507,5000,3,16.0,56869,343960,0.0137584,0.8419190000277013,0.1118722000392153,0,0.0,34.1214,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8918,0.0013699677019373,0.0080063785221824,0.0314239000435918,eigsh,0.127248500008136,0.0002124999882653,0.6012248999904841,0.7286929000401869,1.0000000000000004,0.4976950903832081,1.682477100053802,5.546875,0.7663189999293536,11.84968090057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,21460507,5000,3,16.0,56869,343960,0.0137584,0.8419190000277013,0.1118722000392153,0,0.0,34.1214,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8906,0.001074087147715,0.007120571335302,0.038213099935092,,0.2383022999856621,0.0004247999750077,0.595664200023748,0.8343990000430495,0.9999972855582224,0.4804382651603334,1.7881825000513345,5.453125,0.8784630999434739,30.655055046081543,,,,0.0071680999826639,0.1524028999265283,0.0433100000955164,0.0223519999999552,0.0113694999599829,eigsh,0.0007771999808028,,,,,,,,,,,,,,,,,,,,,
12,1,21460507,5000,3,16.0,56869,343960,0.0137584,0.8419190000277013,0.1118722000392153,0,0.0,34.1214,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8926,0.0005490545596883,0.0066370957775759,0.0329295999836176,,0.181025700061582,0.0004138000076636,0.5870160999475047,0.7684759999392554,1.0594243532872594,0.6435882654540923,1.722246800083667,5.953125,0.8091529000084847,15.288847923278809,,,,,,,,,,,0.0119564000051468,eigsh,0.1689086999977007,174480.0,122268.0,0.7,241011.0,,,,,,,,,,,,,,
12,1,21460507,5000,3,16.0,56869,343960,0.0137584,0.9337922079999998,0.12853541700000903,0,0.0,34.1214,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8878,0.002110224459938514,0.00939482661105888,0.01878545900000006,,0.2697973750000102,0.00045958300000847885,0.9329014999999998,1.203164375,0.9999980516882108,0.4805730456717631,2.2654860830000274,11.375650000000007,1.2253812090000054,27.413116455078125,480.05859375,480.2734375,0.21484375,,,,,,,,,,,,,,,0.000387791999997944,172.0,11.0,44.0,0.0,0.005265582999996354,0.13338470899999777,0.09493708300000492,0.02049637500000756,0.014790834000010022,eigsh,0.00046458299999585506,3603406407.0,0.005265582999996354
12,2,21460508,5000,3,16.0,55780,337464,0.01349856,0.8387126999441534,0.1200975000392645,0,0.0,33.468,59.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.888,0.0012289290999499,0.0076105834949795,0.0311350000556558,eigsh,0.1293039000593125,0.0001805000938475,0.5440275999717414,0.6735201000701636,1.0000000000000002,0.4999917663579836,1.6323222001083195,5.140625,0.7115574999479577,11.62665843963623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,21460508,5000,3,16.0,55780,337464,0.01349856,0.8387126999441534,0.1200975000392645,0,0.0,33.468,59.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8948,0.0005461999490553,0.0062626394031309,0.0315460000419989,,0.2184504000470042,0.0004100000951439,0.6163564000744373,0.835227100062184,0.9999977182730444,0.4822296345542164,1.7940270002000034,6.265625,0.8755717999301851,30.580565452575684,,,,0.0072421999648213,0.1416503000073135,0.0390618999954313,0.0190943001070991,0.0100264999782666,eigsh,0.0006524000782519,,,,,,,,,,,,,,,,,,,,,
12,2,21460508,5000,3,16.0,55780,337464,0.01349856,0.8387126999441534,0.1200975000392645,0,0.0,33.468,59.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8906,0.0009850400521304,0.0075515381553935,0.0327839999226853,,0.1727075000526383,0.0002925998996943,0.5843823000323027,0.7573898000409827,1.058428200279348,0.6442751653798705,1.7161925999680534,5.671875,0.7974113000091165,15.005409240722656,,,,,,,,,,,0.0102113999892026,eigsh,0.1622990999603644,171232.0,120009.0,0.7,236524.0,,,,,,,,,,,,,,
12,2,21460508,5000,3,16.0,55780,337464,0.01349856,0.8992382079999999,0.12025074999999674,0,0.0,33.468,59.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.892,0.0011862324438078277,0.007498166961778318,0.018310249999984762,,0.28085041600002114,0.0003131249999910324,0.9085447080000222,1.189713291000004,0.9999979790067985,0.48227521155443304,2.209197207000031,11.046197000000006,1.2115073749999965,27.28921127319336,480.2734375,480.27734375,0.00390625,,,,,,,,,,,,,,,0.0004263330000071619,172.0,14.0,48.0,0.0,0.005708375000011756,0.139250541999985,0.09978649999999334,0.02176970799999367,0.013196582999995599,eigsh,0.0006504169999743681,1129395574.0,0.005708375000011756
12,3,21460509,5000,3,16.0,55950,338472,0.01353888,0.8785562999546528,0.1072596000740304,0,0.0,33.57,61.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8918,0.0007645931232054,0.0064496181460204,0.0320876999758183,eigsh,0.1217697999672964,0.0001717000268399,0.5761933999601752,0.6981424000114202,1.0,0.4994803591209434,1.6839507999829948,6.109375,0.7369193999329582,11.66126537322998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,21460509,5000,3,16.0,55950,338472,0.01353888,0.8785562999546528,0.1072596000740304,0,0.0,33.57,61.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8884,0.0008830739358485,0.0067244482690095,0.0357248000800609,,0.2149640000425279,0.0004003000212833,0.4924057000316679,0.7077798000536859,0.9999980914033436,0.4822910940010692,1.6935859001241624,5.34375,0.7503163999645039,30.592249870300293,,,,0.0082861999981105,0.1381541000446304,0.0381054000463336,0.0200118999928236,0.0092763999709859,eigsh,0.0004301998997107,,,,,,,,,,,,,,,,,,,,,
12,3,21460509,5000,3,16.0,55950,338472,0.01353888,0.8785562999546528,0.1072596000740304,0,0.0,33.57,61.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.893,0.0003362786716687,0.0058120378677766,0.0365191000746563,,0.1711096999933943,0.0003142999485135,0.5606074000243098,0.7320383000187576,1.0567673110383615,0.6442728439554732,1.7178472999949008,5.71875,0.7760785999707878,15.03145694732666,,,,,,,,,,,0.0107440000865608,eigsh,0.1602551001124084,171736.0,120102.0,0.7,236705.0,,,,,,,,,,,,,,
12,3,21460509,5000,3,16.0,55950,338472,0.01353888,0.8981850000000122,0.12159070900000302,0,0.0,33.57,61.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8942,0.0004599847640832033,0.0059464327815894795,0.018440875000010237,,0.2744658329999936,0.0005814580000276237,0.8798542090000012,1.154910292000011,0.9999978266398941,0.48242179135199414,2.1746772090000377,10.71326300000004,1.1768337080000038,27.302532196044922,480.27734375,480.27734375,0.0,,,,,,,,,,,,,,,0.0003974999999911688,172.0,13.0,47.0,0.0,0.0055170419999797105,0.13837791699998547,0.09420945799999458,0.021792167000000973,0.013456207999979597,eigsh,0.000622958999997536,4202473110.0,0.0055170419999797105
12,4,21460510,5000,3,16.0,55773,337386,0.01349544,0.834541599964723,0.1041698999470099,0,0.0,33.4638,55.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8868,0.0021287857534905,0.0093259841694407,0.0300797999370843,eigsh,0.1288722000317648,0.0001261999132111,0.5098139999900013,0.6388183999806643,0.9999999999999996,0.4995772488280517,1.5775238998467105,5.453125,0.6742448000004515,11.623980522155762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4,21460510,5000,3,16.0,55773,337386,0.01349544,0.834541599964723,0.1041698999470099,0,0.0,33.4638,55.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8916,0.0013812290968286,0.0078901976239514,0.0308874000329524,,0.2137133000651374,0.0003675000043585,0.5228603000286967,0.7369507000548765,0.9999985959719376,0.4822366224139163,1.6756526000099257,5.96875,0.7749538999050856,30.579672813415527,,,,0.00801530003082,0.1402570999925956,0.0367334999609738,0.0176479000365361,0.0098853999515995,eigsh,0.000364699983038,,,,,,,,,,,,,,,,,,,,,
12,4,21460510,5000,3,16.0,55773,337386,0.01349544,0.834541599964723,0.1041698999470099,0,0.0,33.4638,55.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.887,0.0013212297642452,0.008458071258154,0.0300792000489309,,0.2173344000475481,0.0001536000054329,0.496675799950026,0.7141708000563085,1.06027137112711,0.6449742392192204,1.65287529991474,5.671875,0.7514207999920473,14.997840881347656,,,,,,,,,,,0.0120043000206351,eigsh,0.2051656999392435,171193.0,119936.0,0.7,236342.0,,,,,,,,,,,,,,
12,4,21460510,5000,3,16.0,55773,337386,0.01349544,0.9097065000000271,0.1327733749999993,0,0.0,33.4638,55.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8964,0.0002044541659219539,0.005421941403769297,0.0188412080000262,,0.2793552090000162,0.0002890000000093096,0.9531434170000068,1.2327925419999985,0.9999978729685076,0.48250900755771164,2.2752675010000587,11.718582000000083,1.2557804160000217,27.288352966308594,480.27734375,480.36328125,0.0859375,,,,,,,,,,,,,,,0.00042979200000559104,172.0,16.0,43.0,0.0,0.006065708000022596,0.13768333299998403,0.10069216699997696,0.02059845900001278,0.013364584000015611,eigsh,0.00047112500001844637,2553575558.0,0.006065708000022596
12,5,21460511,5000,3,16.0,56446,341312,0.01365248,0.8401739998953417,0.1076049000257626,0,0.0,33.8676,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.886,0.0025200473241588,0.0103593099156302,0.0300042000599205,eigsh,0.1465531999710947,0.0001297999406233,0.5449522000271827,0.6916414999868721,0.9999999999999998,0.4983371094060231,1.639414099860005,5.828125,0.7271702999714762,11.758769035339355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,21460511,5000,3,16.0,56446,341312,0.01365248,0.8401739998953417,0.1076049000257626,0,0.0,33.8676,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.89,0.0016561953884405,0.0086268461380304,0.0297691999003291,,0.2159998000133782,0.0004063999513164,0.5352993999840692,0.7517142000142485,0.9999979000025506,0.481258174818356,1.6994844998698682,5.734375,0.788466600002721,30.624850273132324,,,,0.0075433999300003,0.139397400082089,0.0392009000061079,0.0189831999596208,0.0096938000060617,eigsh,0.0004423999926075,,,,,,,,,,,,,,,,,,,,,
12,5,21460511,5000,3,16.0,56446,341312,0.01365248,0.8401739998953417,0.1076049000257626,0,0.0,33.8676,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.893,0.000730656743153,0.0069559813346923,0.0305518999230116,,0.2187872000504285,0.0003455999540165,0.5266313999891281,0.745771300047636,1.055865499351321,0.6423569286919534,1.6935430999146774,6.109375,0.7835536000784487,15.155525207519531,,,,,,,,,,,0.0116814000066369,eigsh,0.2070186999626457,173156.0,121077.0,0.7,238680.0,,,,,,,,,,,,,,
12,5,21460511,5000,3,16.0,56446,341312,0.01365248,0.9063850419999824,0.12861058300001105,0,0.0,33.8676,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8962,0.0003755513515795583,0.005740832337604678,0.01865620799998169,,0.2680175840000061,0.00028712499999983265,0.9080115000000148,1.1763213330000042,0.9999982549938986,0.48101545903523385,2.211311834000014,11.07461699999999,1.1987192919999927,27.361316680908203,480.36328125,480.390625,0.02734375,,,,,,,,,,,,,,,0.00041566699999862067,172.0,16.0,44.0,0.0,0.006089792000011585,0.13639866599999095,0.0890327920000118,0.021059500000006892,0.014524542000003748,eigsh,0.0004414169999904516,727527730.0,0.006089792000011585
12,6,21460512,5000,3,16.0,56639,342418,0.01369672,0.8437955999979749,0.1021734999958425,0,0.0,33.9834,56.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8924,0.000962383703525,0.0070591541813714,0.0326875000027939,eigsh,0.1478148000314831,0.0001277999253943,0.5519735000561923,0.6999223000602797,1.0000000000000004,0.4984458847122097,1.645885200006887,6.5625,0.7384319000411779,11.796740531921388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,21460512,5000,3,16.0,56639,342418,0.01369672,0.8437955999979749,0.1021734999958425,0,0.0,33.9834,56.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8832,0.0021191297232468,0.0096670208159788,0.0338644000003114,,0.211746499990113,0.0005778999766334,0.5243225999874994,0.7366578000364825,0.99999756645255,0.481572206005965,1.6826160999480635,6.109375,0.7776931000407785,30.6372594833374,,,,0.0078638000413775,0.1357102000620216,0.0380728000309318,0.0183150999946519,0.0104492999380454,eigsh,0.0006259999936446,,,,,,,,,,,,,,,,,,,,,
12,6,21460512,5000,3,16.0,56639,342418,0.01369672,0.8437955999979749,0.1021734999958425,0,0.0,33.9834,56.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.891,0.0007518990852237,0.0066921920064512,0.0318290001014247,,0.188673899974674,0.000250200042501,0.5191084999823943,0.7080398000543937,1.0611192410550947,0.6442908283346667,1.6540016999933869,5.328125,0.7452691999496892,15.213337898254396,,,,,,,,,,,0.0090284999459981,eigsh,0.1794909000163898,173709.0,121634.0,0.7,239699.0,,,,,,,,,,,,,,
12,6,21460512,5000,3,16.0,56639,342418,0.01369672,0.9308752080000033,0.12818629200000942,0,0.0,33.9834,56.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8912,0.0007723595470623298,0.0066147025320729,0.018338666999994757,,0.26431862499998715,0.00027745799999934206,0.8352408330000003,1.0998417080000138,0.9999978493208707,0.4810314234589517,2.1588984159999995,10.487372999999934,1.121581500000019,27.380123138427734,480.44140625,480.44140625,0.0,,,,,,,,,,,,,,,0.0003875419999985752,172.0,13.0,48.0,0.0,0.005333083000010674,0.13278537499999743,0.09038966699998241,0.020222375000003012,0.014747708000015791,eigsh,0.00040837500000634464,2713396899.0,0.005333083000010674
12,7,21460513,5000,3,16.0,56301,340402,0.01361608,0.8193449999671429,0.1033370000077411,0,0.0,33.7806,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8864,0.0021423596625526,0.0096804899798766,0.0337808000622317,eigsh,0.1242823000065982,0.0001569000305607,0.6650943999411538,0.7895399000262842,1.0,0.4989154306925328,1.712215599953197,6.875,0.828569500008598,11.727482795715332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7,21460513,5000,3,16.0,56301,340402,0.01361608,0.8193449999671429,0.1033370000077411,0,0.0,33.7806,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8878,0.0011702410773214,0.0073099894012442,0.0303943998878821,,0.2109026999678462,0.0003977000014856,0.5633709999965504,0.7746794000267982,0.9999976807762232,0.4811298671849595,1.6973533999407664,6.234375,0.8107421000022441,30.614144325256348,,,,0.0067791000474244,0.1374254999682307,0.036632299888879,0.0182055999757722,0.0107207000255584,eigsh,0.0004064999520778,,,,,,,,,,,,,,,,,,,,,
12,7,21460513,5000,3,16.0,56301,340402,0.01361608,0.8193449999671429,0.1033370000077411,0,0.0,33.7806,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.898,0.0001255860450847,0.005153848771611,0.0297544000204652,,0.1668784999055788,0.0002763000084087,0.5421097000362352,0.7092716000042856,1.0576013969644644,0.6440502014397145,1.6319464999251068,5.53125,0.7461813999107108,15.120707511901855,,,,,,,,,,,0.0119751000311225,eigsh,0.1546654000412672,172701.0,120847.0,0.7,238182.0,,,,,,,,,,,,,,
12,7,21460513,5000,3,16.0,56301,340402,0.01361608,0.9124303330000032,0.12712829200000897,0,0.0,33.7806,58.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8944,0.0004297468250237594,0.005875621007152898,0.018715458000002627,,0.2801250830000015,0.00036195800001337375,0.7987469589999989,1.0792395829999748,0.9999982113186567,0.48183753690729036,2.118792625000026,9.88754599999993,1.1016298749999862,27.34450912475586,480.44140625,480.53515625,0.09375,,,,,,,,,,,,,,,0.0004575000000102136,172.0,14.0,42.0,0.0,0.005570415999983425,0.1388025409999898,0.0981008329999895,0.021643624999995836,0.014882917000022644,eigsh,0.0005965830000036476,1688175880.0,0.005570415999983425
12,8,21460514,5000,3,16.0,56048,339010,0.0135604,0.8173887000884861,0.1030033999122679,0,0.0,33.6288,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8896,0.0013871322531841,0.0079574670906067,0.0297109999228268,eigsh,0.1299974999856203,0.0001822999911382,0.5748362999875098,0.7050222000107169,1.0,0.4995793149572979,1.6254081999650225,6.484375,0.7404203000478446,11.679736137390137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,21460514,5000,3,16.0,56048,339010,0.0135604,0.8173887000884861,0.1030033999122679,0,0.0,33.6288,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8876,0.0012962664276994,0.0076096686581829,0.0300972000695765,,0.2158367000520229,0.0003847000189125,0.5372955000493675,0.7535242000594735,0.9999979623823302,0.4822026886974173,1.673909000121057,6.0625,0.7908228000160307,30.59825801849365,,,,0.0080647999420762,0.1364657999947667,0.0415381999919191,0.0183744999812915,0.0101632999721914,eigsh,0.0004202000563964,,,,,,,,,,,,,,,,,,,,,
12,8,21460514,5000,3,16.0,56048,339010,0.0135604,0.8173887000884861,0.1030033999122679,0,0.0,33.6288,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8966,0.0001939600254673,0.005482979728239,0.0326633999357,,0.1564716000575572,0.0002549999626353,0.4683949999744072,0.625128100044094,1.0564585358379446,0.6440041517093085,1.5455136999953538,5.375,0.6648224000819027,15.059420585632324,,,,,,,,,,,0.012629700009711,eigsh,0.1436369000002741,172005.0,120356.0,0.7,237206.0,,,,,,,,,,,,,,
12,8,21460514,5000,3,16.0,56048,339010,0.0135604,0.8972409160000154,0.1270609580000155,0,0.0,33.6288,54.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8918,0.00070231692669506,0.006485000717494324,0.019812250000001086,,0.2726246660000129,0.00030716699998833974,0.8738847079999914,1.146822125,0.9999977526601448,0.482361217064738,2.1711184150000236,10.536245000000008,1.170342957999992,27.31912612915039,480.53515625,480.55859375,0.0234375,,,,,,,,,,,,,,,0.0003826250000145137,172.0,16.0,41.0,0.0,0.00534349999998085,0.13611391700001718,0.09574512499997923,0.021329957999995486,0.01317104199998198,eigsh,0.0004840409999928852,4202359600.0,0.00534349999998085
12,9,21460515,5000,3,16.0,56565,342006,0.01368024,0.8282437999732792,0.1042620000662282,0,0.0,33.939,60.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.89,0.0011109423194525,0.0072774348139371,0.0336332999868318,eigsh,0.1168265999294817,0.000150499981828,0.521532200044021,0.6385162000078708,0.9999999999999992,0.4985049880061185,1.5710150999948382,5.9375,0.6779399999650195,11.78259563446045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9,21460515,5000,3,16.0,56565,342006,0.01368024,0.8282437999732792,0.1042620000662282,0,0.0,33.939,60.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8896,0.0011018301490856,0.007261032035799,0.0328266000142321,,0.2162123000016436,0.000383700011298,0.5659716000081971,0.7825771999778226,0.9999980451377368,0.4811470390054492,1.7150734000606462,6.515625,0.8233926000539213,30.632941246032715,,,,0.0094754999736323,0.1386187999742105,0.0377142999786883,0.0197887000394985,0.0094512000214308,eigsh,0.0003789000911638,,,,,,,,,,,,,,,,,,,,,
12,9,21460515,5000,3,16.0,56565,342006,0.01368024,0.8282437999732792,0.1042620000662282,0,0.0,33.939,60.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8924,0.0007721748373876,0.0074354971134591,0.0299716000445187,,0.1832110000541433,0.000133299967274,0.4746598999481648,0.6580105000175536,1.05896168952035,0.6438125714427988,1.5905100000090897,5.40625,0.6950493999756873,15.200403213500977,,,,,,,,,,,0.0102017000317573,eigsh,0.1728517999872565,173503.0,121544.0,0.7,239569.0,,,,,,,,,,,,,,
12,9,21460515,5000,3,16.0,56565,342006,0.01368024,0.925502583999986,0.13298054200001275,0,0.0,33.939,60.0,56243.012710400006,11.24860254208,33.74580762624,0.0068986897019259795,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8902,0.0013563167610460638,0.007841896990271912,0.018662833000007595,,0.28702141599998754,0.00033308300001522184,0.9362549580000064,1.2236151250000091,0.9999977120214814,0.4810599483287421,2.282092583000008,11.500558999999953,1.2462803330000156,27.376976013183594,480.55859375,481.08984375,0.53125,,,,,,,,,,,,,,,0.0004872499999919455,172.0,16.0,46.0,0.0,0.007262917000019797,0.14749470900000006,0.09531116599998768,0.021779834000000164,0.014010874999996759,eigsh,0.0005921249999971678,3274950866.0,0.007262917000019797
