method,rep,r,ell,k,q,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,eigen_decomposition_wall_sec,dataset,alpha,tau_label,tau_value,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
Gaussian RP,2,20,38,18,1,0.01803769999241922,0.3323221000027843,0.3503597999952035,0.07800002183092905,0.16717670108008922,0.23100704137080086,0.002769300001091324,0.00487299999804236,0.007562300001154654,0.0016455000004498288,0.00037960000918246806,0.0003502000035950914,0.017579900013515726,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,20,38,18,1,0.024186199996620417,0.2971229999966454,0.3213091999932658,0.15299885587653878,0.2928529743431101,0.31811278207988186,,,,,,,0.023843400020268746,lastfm-asia,0.5,0,0.0,0.000512500002514571,0.004946300003211945,0.010351300006732345,0.006091900009778328,0.0014306000084616244,0.0002842999965650961,0.00022649999300483614,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,3,20,38,18,1,0.016124699992360547,0.35713279999617953,0.3732574999885401,0.07675628337658688,0.16815302880707944,0.23455757815716355,0.0023166000028140843,0.003988300013588741,0.007153999991714954,0.0016857000009622425,0.00035009998828172684,0.0002783000090857968,0.015773000006447546,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,20,38,18,1,0.026264100000844337,0.30513610001071356,0.3314002000115579,0.12541875676264763,0.2559745683981249,0.3166320934843962,,,,,,,0.025885600014589727,lastfm-asia,0.5,0,0.0,0.0003794000076595694,0.0046685999986948445,0.011028000008082017,0.007127599994419143,0.0020589000050676987,0.0003282999969087541,0.0002948000037577003,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,4,20,38,18,1,0.016323000003467314,0.34601560000737663,0.36233860001084395,0.06586899224995185,0.1524620774947605,0.21415589734107598,0.0023142999998526648,0.003794699994614348,0.0076351999887265265,0.0014765999949304387,0.00036439999530557543,0.00027370000316295773,0.01585889997659251,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,20,38,18,1,0.024085199998808093,0.3885484000056749,0.412633600004483,0.141088255617642,0.2690191746581017,0.2873346800310068,,,,,,,0.023734300033538602,lastfm-asia,0.5,0,0.0,0.0003502999898046255,0.003982000009273179,0.009906400009640492,0.00717320000694599,0.0017343000072287396,0.0003482000029180199,0.00023990000772755593,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,5,20,38,18,1,0.019654400006402284,0.5020876000053249,0.5217420000117272,0.0966472624475605,0.18727028154929834,0.2602005980259723,0.002536799991503358,0.00472040000022389,0.00881249998928979,0.0024591999972471967,0.000367900007404387,0.0003426999901421368,0.01923949997581076,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,20,38,18,1,0.027481099998112768,0.39784449999569915,0.4253255999938119,0.15251713726015803,0.30463872837545347,0.3138020304513897,,,,,,,0.027021699977922253,lastfm-asia,0.5,0,0.0,0.0005945000011706725,0.004580099994200282,0.011029399989638478,0.007536099990829825,0.0024428000033367425,0.0005008000007364899,0.00033799999800976366,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,6,20,38,18,1,0.020297800001571886,0.4141455000062706,0.4344433000078425,0.08076898296811172,0.1723219105779502,0.24392584159157232,0.00287880000541918,0.0057419000077061355,0.007870900008128956,0.0025828999932855368,0.0003986999945482239,0.0003318999952170998,0.01980510000430513,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,20,38,18,1,0.026169899996602908,0.3404117000027327,0.3665815999993356,0.12762718396596348,0.26937899408489574,0.2956724441188891,,,,,,,0.02570739999646321,lastfm-asia,0.5,0,0.0,0.0005015000060666353,0.00434549999772571,0.010896299994783476,0.0073588999948697165,0.0019440000032773241,0.0003515999997034669,0.0003096000000368804,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,7,20,38,18,1,0.018895799992606044,0.4115217000071425,0.43041749999974854,0.07946217443881562,0.1747935054354488,0.23273162924369326,0.002691899993806146,0.005002800011425279,0.007443099995725788,0.0026399000053061172,0.0003971999976783991,0.0003146999952150509,0.01848959999915678,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,20,38,18,1,0.02498659999400843,0.3440219000040088,0.3690084999980172,0.14838531999477955,0.2942001446871293,0.2909083960603648,,,,,,,0.024651900021126494,lastfm-asia,0.5,0,0.0,0.0004710000066552311,0.004304200003389269,0.010430900001665577,0.006761500000720844,0.0021029000054113567,0.0003288000007160008,0.00025260000256821513,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,8,20,38,18,1,0.018747499998426065,0.41352719999849796,0.43227469999692403,0.06407183325373002,0.1433072056968159,0.2114016703853439,0.002515300002414733,0.004830699996091425,0.007787299997289665,0.002437999995891005,0.0004081999941263348,0.00031909999961499125,0.018298599985428154,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,20,38,18,1,0.023622299995622598,0.3753398999979254,0.398962199993548,0.13291232279219437,0.2605140270349558,0.2948313443056556,,,,,,,0.023294799990253523,lastfm-asia,0.5,0,0.0,0.0006537000008393079,0.0035432000004220754,0.01005480000458192,0.006970799993723631,0.0015103999903658405,0.0003222999948775396,0.00023960000544320792,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,9,20,38,18,1,0.019022899999981746,0.41432380001060665,0.4333467000105884,0.10046918447849675,0.19069779573586979,0.25809204786846723,0.002679899989743717,0.005391600003349595,0.0073702999943634495,0.002449499996146187,0.0003819999983534217,0.00031599999056197703,0.018589299972518347,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,20,38,18,1,0.026685699995141476,0.35135040000022855,0.37803609999537,0.16420236116101158,0.30975039521817843,0.33014689866281705,,,,,,,0.026228599992464297,lastfm-asia,0.5,0,0.0,0.0004907999973511323,0.003964899995480664,0.010571599996183068,0.008269199999631383,0.002199599999585189,0.0004059000057168305,0.0003265999985160306,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,10,20,38,18,1,0.01608940000005532,0.38410699999076314,0.40019639999081846,0.09149167857108301,0.17602639518604182,0.23975989080058005,0.0022836999996798113,0.0034149999992223457,0.007218500002636574,0.002149199994164519,0.00031630000739824027,0.0002663000050233677,0.015649000008124858,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,20,38,18,1,0.024386100005358458,0.37375479999172967,0.3981408999970881,0.14784827975526343,0.295133424412711,0.3160892914088867,,,,,,,0.023942300002090633,lastfm-asia,0.5,0,0.0,0.0004697999975178391,0.004402899998240173,0.009526800000458024,0.006586000003153458,0.00233430000662338,0.00036890000046696514,0.0002535999956307933,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,1,40,58,18,1,0.02985009999247268,0.359489599999506,0.3893396999919787,0.09362539201492136,0.18644554471822494,0.2608100588344896,0.004026599999633618,0.006412999995518476,0.014845400000922382,0.002813699989928864,0.0007197999948402867,0.00038409999979194254,0.02920259998063557,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,1,40,58,18,1,0.04156759999750648,0.3770775000011781,0.4186450999986846,0.20944212703252885,0.3468164086177395,0.34206386078629714,,,,,,,0.040833099992596544,lastfm-asia,0.5,0,0.0,0.0005891999899176881,0.005417799999122508,0.017806299991207197,0.013530000011087395,0.002504100004443899,0.0006694999901810661,0.00031620000663679093,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,2,40,58,18,1,0.03295829999842681,0.44767169999249745,0.48062999999092426,0.088939022148567,0.1871226974207094,0.2735845219699462,0.004287900010240264,0.007647699996596202,0.01551909999398049,0.003135499995551072,0.0007617999945068732,0.0005972999933874235,0.031949299984262325,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,40,58,18,1,0.05011690000537783,0.31705979999969713,0.36717670000507496,0.2084472104390727,0.36647971862153617,0.3705415536708947,,,,,,,0.04914429999189451,lastfm-asia,0.5,0,0.0,0.0005097999965073541,0.005604999998467974,0.02205159999721218,0.016389199998229742,0.003446700007771142,0.0007551999879069626,0.0003868000057991594,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,3,40,58,18,1,0.03684080000675749,0.4360836999985622,0.4729245000053197,0.11754896733273307,0.21423929290491106,0.28909550181387655,0.004591799995978363,0.008103700005449355,0.017101799996453337,0.004712899986770935,0.0007467999967047945,0.0004862999921897426,0.03574329997354653,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,40,58,18,1,0.04692860000068322,0.3964891999930842,0.4434177999937674,0.20600043418956868,0.3477446237262272,0.3350055962283398,,,,,,,0.046029599994653836,lastfm-asia,0.5,0,0.0,0.0004712999943876639,0.005590300002950244,0.020215600001392886,0.015247599993017502,0.003385899995919317,0.0006587000098079443,0.00046019999717827886,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,4,40,58,18,1,0.03721870000299532,0.399560299993027,0.4367789999960223,0.09506489417628684,0.19229909794118225,0.24971668950048587,0.0042741999932331964,0.008616699997219257,0.018507699991459958,0.003536899996106513,0.0007688000041525811,0.0004810999962501228,0.03618539997842163,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,40,58,18,1,0.0467443999950774,0.302847799990559,0.3495921999856364,0.200946411036207,0.3502185331627603,0.3761780552774218,,,,,,,0.04581279997364618,lastfm-asia,0.5,0,0.0,0.00047199999971780926,0.0058237999910488725,0.020451299991691485,0.014392799988854676,0.003641500006779097,0.0006165000086184591,0.00041489998693577945,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,5,40,58,18,1,0.035986000002594665,0.387615099985851,0.42360109998844564,0.13541554326448027,0.22387342483198708,0.30144778175110276,0.00437670000246726,0.008251000006566755,0.017489699996076524,0.00370919999841135,0.0006625000096391886,0.0004552000027615577,0.034944300015922636,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,40,58,18,1,0.04643899999791756,0.3129610000032699,0.35940000000118744,0.21160251026300259,0.35989545185356264,0.3687907253460667,,,,,,,0.04545619997952599,lastfm-asia,0.5,0,0.0,0.0003409000055398792,0.004241999995429069,0.02087359999131877,0.015931400004774332,0.0030054999951971695,0.0006335999933071434,0.00042919999395962805,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,6,40,58,18,1,0.031340999994426966,0.40201790000719484,0.4333589000016218,0.09720214732311623,0.19301673627464752,0.2411120214904972,0.003669500001706183,0.006774199995561503,0.015536100007011555,0.0030728999990969896,0.0007613000052515417,0.0004631000047083944,0.030277100013336167,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,40,58,18,1,0.04893449999508448,0.3417228000034811,0.3906572999985656,0.227252550126985,0.37958741789025613,0.3833764787852517,,,,,,,0.04793159998371266,lastfm-asia,0.5,0,0.0,0.0005362999945646152,0.006030499993357807,0.020943900002748705,0.015097299998160452,0.004252400001860224,0.0006782999989809468,0.00039289999403990805,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,7,40,58,18,1,0.034188100005849265,0.35097089999180753,0.3851589999976568,0.10064544633346245,0.1917877642228673,0.2538403193520614,0.004278500011423603,0.0074475000001257285,0.016483900006278418,0.0037201000086497515,0.0007005999941611663,0.0005187000060686842,0.03314930002670735,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,40,58,18,1,0.04839389999688137,0.3607006999955047,0.40909459999238607,0.20320991583688022,0.353086859489597,0.3513051077984659,,,,,,,0.04743389997747727,lastfm-asia,0.5,0,0.0,0.00046490000386256725,0.005495899997185916,0.020715199992991984,0.015826100003323518,0.003810799986240454,0.0006886000046506524,0.0004323999892221764,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,8,40,58,18,1,0.03450399999564979,0.4095567000040319,0.4440606999996817,0.11941915572632547,0.21326143132922773,0.28369582997933457,0.004474100001971237,0.008545600008801557,0.016413199991802685,0.0029878999921493232,0.000698099989676848,0.00035620000562630594,0.03347509999002796,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,40,58,18,1,0.04772060000686906,0.3043794999975944,0.35210010000446346,0.19191959144062704,0.3400516229092219,0.33256828176023895,,,,,,,0.04681089999212418,lastfm-asia,0.5,0,0.0,0.0004743999888887629,0.004856900006416254,0.021708000000216998,0.015518699990934692,0.0031365000031655654,0.0006708000000799075,0.0004456000024219975,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,9,40,58,18,1,0.03426210000179708,0.5124006000114605,0.5466627000132576,0.09421159366256564,0.19361927273736118,0.2537052763236819,0.003633800006355159,0.008162099999026395,0.01588859999901615,0.004269600001862273,0.000710000007529743,0.0004862999921897426,0.03315040000597946,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,40,58,18,1,0.05037110000557732,0.36318599998776335,0.41355709999334067,0.19575236365941254,0.3464133617263044,0.35950609909425446,,,,,,,0.04938049998600036,lastfm-asia,0.5,0,0.0,0.0005909000028623268,0.006034699996234849,0.022307299994281493,0.016205199994146824,0.003078199995798059,0.0007514000026276335,0.00041280000004917383,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,10,40,58,18,1,0.03644850000273436,0.3767778999899747,0.41322639999270905,0.08793880554138844,0.182260250059458,0.24443710461818302,0.004691200010711327,0.008812100000795908,0.017289400013396516,0.0034079000033671036,0.0006961000035516918,0.00042979999852832407,0.03532650003035087,lastfm-asia,0.5,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,40,58,18,1,0.04461280000396073,0.30893559999822173,0.35354840000218246,0.18611860807749311,0.33327953980112146,0.3570414736081594,,,,,,,0.04358299999148585,lastfm-asia,0.5,0,0.0,0.000337799996486865,0.004225900003802963,0.019388200002140366,0.015077300005941652,0.0035022999945795164,0.0006348999886540696,0.0004165999998804182,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,1,5,23,18,1,0.013280099999974482,0.38135899999178946,0.39463909999176394,0.13931059257012526,0.2626990916051589,0.3070760919959764,0.0019328999915160239,0.003959299996495247,0.004871199998888187,0.0016439000028185546,0.00011719999019987881,0.000342100000125356,0.012866599980043247,lastfm-asia,0.5,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,1,5,23,18,1,0.016586600002483465,0.3339994999987539,0.35058610000123736,0.123555805223765,0.2688279678190901,0.3053623897648837,,,,,,,0.016226599997025914,lastfm-asia,0.5,mean,7.2943336831059815,0.00047420000191777945,0.003784900007303804,0.006257999993977137,0.0040092999988701195,0.0012199000047985464,9.299999510403723e-05,0.00038729999505449086,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,2,5,23,18,1,0.011511299991980195,0.41136110000661574,0.42287239999859594,0.12519334014106476,0.25089118772249364,0.30831230140290844,0.0017034999909810722,0.0031805000035092235,0.004419000004418194,0.0014667999930679798,0.00011779999476857483,0.00025189999723806977,0.011139499983983114,lastfm-asia,0.5,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,2,5,23,18,1,0.017660900004557334,0.34980219999852125,0.3674631000030786,0.13229213383953622,0.26957602000655456,0.2869487918288833,,,,,,,0.017254400008823723,lastfm-asia,0.5,mean,7.2943336831059815,0.0004673000075854361,0.003693499995279126,0.006339200001093559,0.004626599999028258,0.001728600007481873,9.979998867493123e-05,0.00029940000968053937,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,3,5,23,18,1,0.01110619999235496,0.3604384000063874,0.37154459999874234,0.12293891917194034,0.2591842254667066,0.27313553748350927,0.0017053000046871603,0.0030353000038303435,0.004065799992531538,0.0014637999993283302,0.00011449999874457717,0.00033819999953266233,0.010722899998654611,lastfm-asia,0.5,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,3,5,23,18,1,0.01690279999456834,0.3606842000008328,0.37758699999540113,0.10641590751527405,0.23859411500881234,0.2861812708784452,,,,,,,0.01650530000915751,lastfm-asia,0.5,mean,7.2943336831059815,0.0004951000009896234,0.003916900008334778,0.006277099993894808,0.004033500008517876,0.0013913000002503395,0.00014039999223314226,0.00025100000493694097,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,4,5,23,18,1,0.01099350000731647,0.36387629999080673,0.3748697999981232,0.13474772252721715,0.26692371262323,0.3037744114163202,0.0015143000055104494,0.002807500000926666,0.004359800004749559,0.0012607000098796561,0.00012710000737570226,0.0003029999934369698,0.010372400021879002,lastfm-asia,0.5,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,4,5,23,18,1,0.018202599996584468,0.33979030000045896,0.3579928999970434,0.1237538839539642,0.262253059809767,0.26583178066009583,,,,,,,0.01782600001024548,lastfm-asia,0.5,mean,7.2943336831059815,0.0004896000027656555,0.0037691000034101307,0.007272800008649938,0.004551000005449168,0.0013461000053212047,0.00013049998960923404,0.0002668999950401485,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
