model,n,rep,method,error_P,error_Theta,error_B,time_sec
1,800,11,Random Projection,11.275298476450386,0.0,0.002037089407750464,0.022828291999999806
1,800,11,Random Sampling,14.439932722502197,0.0,0.0022950032897576522,0.05000529099999795
1,800,11,Non-random,18.199822305783005,0.0,0.002022901571106517,0.26180887499999983
1,800,12,Random Projection,10.917610969126203,0.0,0.004113467240471347,0.02429816599999768
1,800,12,Random Sampling,14.593402664439582,0.0,0.005388066705677652,0.047793874999999986
1,800,12,Non-random,18.8569660753458,0.0,0.0038015234600422276,0.26447424999999924
1,800,13,Random Projection,11.829747593210707,0.0,0.004582497488467507,0.025720875000001087
1,800,13,Random Sampling,13.592538481591099,0.0,0.003700407674505579,0.047088750000000346
1,800,13,Non-random,18.823946174700357,0.0,0.004443720756042657,0.264641417
1,800,14,Random Projection,12.24966024990146,0.0,0.002848181199415656,0.02860924999999881
1,800,14,Random Sampling,15.491669930267072,0.0,0.002612549184950741,0.06143187500000025
1,800,14,Non-random,18.47745189510777,0.0,0.0037641769410964032,0.2849341249999995
1,800,15,Random Projection,10.9739413226235,0.0,0.002864165197503196,0.02416600000000102
1,800,15,Random Sampling,14.30082048358337,0.0,0.0029173631175317544,0.055262041999998956
1,800,15,Non-random,17.47863157354948,0.0,0.0022795681886403907,0.2767630839999988
1,800,16,Random Projection,11.95376397619048,0.0,0.004445599372767506,0.02627404200000072
1,800,16,Random Sampling,14.472939005556539,0.0,0.0074955234360569445,0.05723033299999969
1,800,16,Non-random,19.123605058831927,0.0,0.003914153526336922,0.26951291700000013
1,800,17,Random Projection,11.468545853294,0.0,0.0019172401585385163,0.043673790999999795
1,800,17,Random Sampling,14.780186479985687,0.0,0.0033751276429656585,0.08268829100000019
1,800,17,Non-random,18.47287542927735,0.0,0.0018978617178807555,0.27356183300000225
1,800,18,Random Projection,12.638080865529432,0.0,0.0033241213445014683,0.023568292000000213
1,800,18,Random Sampling,15.109991813356373,0.007504716848300527,0.006790939171364724,0.05776891600000056
1,800,18,Non-random,17.933974475731784,0.0,0.002202897287920891,0.2658159170000012
1,800,19,Random Projection,11.608018706657539,0.0,0.003816594511817706,0.022485332999998775
1,800,19,Random Sampling,14.775391162160805,0.0,0.0035817468127759544,0.05097416699999968
1,800,19,Non-random,18.773455033141648,0.0,0.00420073509859295,0.27162316700000133
