experiment,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
density_background_fixed_gap,5,1,2026550705,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337213,7191232,0.19975644444444443,9.635983541957103,1.9508815000299364,sparse,0,0.0,668.6065,773.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Non-random eigsh,non_random,0.09733333333333338,0.7799151147726027,0.7356556731101285,0.005148625001311302,0.4351457500597462,9.874999523162842e-05,0.15626470791175961,0.5915105839958414,1.0,0.3729754602488132,0.6425023330375552,12.178374249953777,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,5,1,2026550705,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337213,7191232,0.19975644444444443,9.635983541957103,1.9508815000299364,sparse,0,0.0,668.6065,773.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8160000000000001,0.0004643755979504168,0.001829096159843486,0.0032354589784517884,0.23856829095166177,0.0001289580250158906,0.3283773750299588,0.5670755420578644,0.8955942250598075,0.34061330682832835,0.6208997080102563,12.153939665993676,0.0009075420675799251,0.15840637497603893,0.003732499899342656,0.07495358400046825,0.000392707996070385,8.716608863323927e-05,,,,,,,,,,,,,,,
density_background_fixed_gap,5,1,2026550705,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337213,7191232,0.19975644444444443,9.635983541957103,1.9508815000299364,sparse,0,0.0,668.6065,773.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Random sampling,random_sampling,0.825,-2.018008074727054e-05,0.0021446456325508166,0.0030700829811394215,0.7047503750072792,7.445900700986385e-05,0.3856615830445662,1.0904882500180975,1.4143481737313535,1.150501613724854,1.1443234160542488,12.677351459045894,,,,,,,0.11509154201485217,3598616.0,1080844.0,0.3,,,,,,,,,,,
density_background_fixed_gap,5,1,2026550705,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337213,7191232,0.19975644444444443,9.635983541957103,1.9508815000299364,sparse,0,0.0,668.6065,773.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8163333333333334,0.00038952772252590854,0.0016914174952466956,0.003876583999954164,0.20210808294359595,0.0006087919464334846,0.27905133401509374,0.48177029204089195,0.8455750000458522,0.3408249876261151,0.5339539579581469,12.068633250892162,,,,,,,,,,,0.00019720802083611488,36.0,144.0,194.0,0.0,0.016657750005833805,0.10372591705527157,0.004311708966270089,0.07629595906473696,0.0004558749496936798,0.0001865830272436142
density_background_fixed_gap,5,2,2026550706,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335646,7183436,0.19953988888888888,9.378548042033799,2.4240317499497905,sparse,0,0.0,667.823,764.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Non-random eigsh,non_random,0.09033333333333338,0.7948573694869595,0.7507568561518689,0.0031735410448163748,0.5477003330597654,7.804203778505325e-05,0.09364641702268273,0.6414258750155568,1.0000000000000002,0.37315986962919745,0.7031969589879736,12.444004584103823,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,5,2,2026550706,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335646,7183436,0.19953988888888888,9.378548042033799,2.4240317499497905,sparse,0,0.0,667.823,764.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8153333333333334,0.0005703618384497305,0.001962827094400962,0.005342917051166296,0.2638273340417072,0.0004508750280365348,0.4178870830219239,0.6821672499645501,0.8609678502537402,0.3408390574331782,0.7484281250508502,12.484745084075257,0.00141820905264467,0.19079179200343788,0.007108042016625404,0.06011308298911899,0.0004718339769169688,0.00030987500213086605,,,,,,,,,,,,,,,
density_background_fixed_gap,5,2,2026550706,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335646,7183436,0.19953988888888888,9.378548042033799,2.4240317499497905,sparse,0,0.0,667.823,764.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Random sampling,random_sampling,0.8193333333333334,2.8415144272867665e-05,0.001853727673490636,0.004053374985232949,0.7940389169380069,7.820804603397846e-05,0.2947109160013497,1.0888298329664394,1.4173515690770926,1.1508241176963463,1.2005855840397999,12.89140783296898,,,,,,,0.13656654104124755,3594718.0,1077831.0,0.3,,,,,,,,,,,
density_background_fixed_gap,5,2,2026550706,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335646,7183436,0.19953988888888888,9.378548042033799,2.4240317499497905,sparse,0,0.0,667.823,764.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8195,6.672950571883168e-05,0.0012277843890381463,0.004353333031758666,0.24201108294073492,0.00030033395159989595,0.2530626659281552,0.49537579098250717,0.8400063476866426,0.3408389949463033,0.5678874159930274,12.29795387480408,,,,,,,,,,,0.0005473329219967127,36.0,139.0,192.0,0.0,0.02043224999215454,0.1103349580662325,0.008484874968416989,0.10069737490266562,0.0010934170568361878,0.00022266700398176908
density_background_fixed_gap,5,3,2026550707,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337234,7191182,0.19975505555555556,9.890191916027106,2.2469196669990197,sparse,0,0.0,668.617,772.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Non-random eigsh,non_random,0.08483333333333332,0.8067095571949869,0.7631722650744378,0.00471150001976639,0.49588204198516905,0.00011304102372378111,0.1264366670511663,0.6224329579854384,0.9999999999999996,0.37329247061544746,0.6756361249135807,12.759543333086185,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,5,3,2026550707,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337234,7191182,0.19975505555555556,9.890191916027106,2.2469196669990197,sparse,0,0.0,668.617,772.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8201666666666667,9.237950995056053e-05,0.001305577227503427,0.0036136669805273414,0.3816285830689594,0.0004479170311242342,0.44029879197478294,0.8223775839433074,0.8902439533770361,0.3408317442597893,0.9235357919242233,12.959486875100993,0.0015295830089598894,0.24943404202349484,0.009477042010985315,0.1180154160829261,0.0010306249605491757,0.00198470801115036,,,,,,,,,,,,,,,
density_background_fixed_gap,5,3,2026550707,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337234,7191182,0.19975505555555556,9.890191916027106,2.2469196669990197,sparse,0,0.0,668.617,772.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Random sampling,random_sampling,0.8178333333333333,0.00018883887144873857,0.0025470410221469348,0.00291162496432662,0.7631725409300998,7.958291098475456e-05,0.24581670900806785,1.009070707950741,1.4110614020035728,1.150301310885646,1.0971240000799298,13.146180415875278,,,,,,,0.15880112501326948,3598591.0,1078797.0,0.3,,,,,,,,,,,
density_background_fixed_gap,5,3,2026550707,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1337234,7191182,0.19975505555555556,9.890191916027106,2.2469196669990197,sparse,0,0.0,668.617,772.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8208333333333333,-0.00010088617264737529,0.0010272198734075212,0.004832957987673581,0.22910633392166346,0.0006223330274224281,0.26299195794854313,0.4927220829995349,0.915351578283114,0.3407855463966545,0.5579423339804634,12.629832207923755,,,,,,,,,,,0.00022983306553214788,36.0,147.0,199.0,0.0,0.018473000032827258,0.11712654191069305,0.004920542007312179,0.08748079196084291,0.00045779196079820395,9.724998380988836e-05
density_background_fixed_gap,5,4,2026550708,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1336083,7184936,0.19958155555555557,9.514251040993258,2.1177322920411825,sparse,0,0.0,668.0415,769.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Non-random eigsh,non_random,0.10783333333333334,0.7581898735230764,0.7144902555407833,0.005401708069257438,0.5105599999660626,9.049999061971903e-05,0.08090683293994516,0.5915587090421468,0.9999999999999996,0.373030563200067,0.6540622500469908,12.223540665931068,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,5,4,2026550708,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1336083,7184936,0.19958155555555557,9.514251040993258,2.1177322920411825,sparse,0,0.0,668.0415,769.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8195,0.00013859911235320472,0.0013746575546418052,0.0033537920098751783,0.27140991704072803,0.00028612499590963125,0.3712870000163093,0.6429846249520779,0.9049288207574872,0.3406606021792016,0.7320715839741752,12.274966375087388,0.0010041670175269246,0.18873029202222824,0.004056666977703571,0.07600670901592821,0.0010271669598296285,0.00010854203719645739,,,,,,,,,,,,,,,
density_background_fixed_gap,5,4,2026550708,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1336083,7184936,0.19958155555555557,9.514251040993258,2.1177322920411825,sparse,0,0.0,668.0415,769.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Random sampling,random_sampling,0.8228333333333333,3.6078859138227536e-05,0.0022980407827900657,0.005119833047501743,0.7078939579660073,0.00018429209012538195,0.24338179104961455,0.951462542056106,1.4162151006365546,1.1506616155873945,1.0074166250415146,12.583443374140188,,,,,,,0.13335558294784278,3595468.0,1080122.0,0.3,,,,,,,,,,,
density_background_fixed_gap,5,4,2026550708,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1336083,7184936,0.19958155555555557,9.514251040993258,2.1177322920411825,sparse,0,0.0,668.0415,769.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.817,0.000317756718884437,0.0015781313618121432,0.03343683306593448,0.22057662496808916,0.0003214169992133975,0.2345442499499768,0.45544395805336535,0.8824177408735501,0.34076177517354944,0.5237457919865847,12.08742562495172,,,,,,,,,,,0.0004525840049609542,36.0,128.0,190.0,0.0,0.01905724999960512,0.10781437496189028,0.003741375054232776,0.08844891702756286,0.0005420410307124257,0.00010841700714081526
density_background_fixed_gap,5,5,2026550709,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335576,7182718,0.19951994444444446,9.648683917010203,2.06196775007993,sparse,0,0.0,667.788,763.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Non-random eigsh,non_random,0.08766666666666667,0.8005675007433919,0.758042055544899,0.00511825003195554,0.4367622500285506,7.679197005927563e-05,0.07654766598716378,0.5133882499067113,0.9999999999999996,0.3728663706681311,0.5766500419704244,12.224038375075907,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,5,5,2026550709,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335576,7182718,0.19951994444444446,9.648683917010203,2.06196775007993,sparse,0,0.0,667.788,763.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.81,0.0011804833751059758,0.0028204746149183236,0.003283499972894788,0.2701780420029536,0.0002888749586418271,0.39600758301094174,0.6664760829880834,0.8603624438829001,0.34064224801431037,0.7384067920502275,12.37712616706267,0.0008753750007599592,0.18648758297786117,0.006244625081308186,0.0752758749295026,0.0010060409549623728,0.00010924995876848698,,,,,,,,,,,,,,,
density_background_fixed_gap,5,5,2026550709,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335576,7182718,0.19951994444444446,9.648683917010203,2.06196775007993,sparse,0,0.0,667.788,763.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,Random sampling,random_sampling,0.8178333333333333,7.743619849160662e-05,0.002014353003127672,0.0029466249980032444,0.8801835000049323,7.737497799098492e-05,0.2709414589917287,1.1512040420202538,1.4128101716499846,1.1504176388090341,1.212483457988128,12.861854001064785,,,,,,,0.11847425007726997,3594359.0,1077909.0,0.3,,,,,,,,,,,
density_background_fixed_gap,5,5,2026550709,6000,6,3,64.0,52.0,20.0,32.0,9.244444444444445e-05,3.555555555555555e-05,1335576,7182718,0.19951994444444446,9.648683917010203,2.06196775007993,sparse,0,0.0,667.788,763.0,1336078.407111111,222.67973451851853,668.0392035555556,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8165,0.0007271194129757325,0.0021403232621159756,0.0040886669885367155,0.2042317499872297,0.0002738330513238907,0.2275400839280337,0.4320472090039402,0.9033445412906682,0.3408391362271326,0.4888353750575334,12.14269733405672,,,,,,,,,,,0.00022325001191347837,36.0,146.0,194.0,0.0,0.01734958402812481,0.10711358289700001,0.004805292002856731,0.07369195797946304,0.0008216669084504247,0.00012441608123481274
