K,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
2,19,Non-random,0.20194850000552833,0.026451600017026067,0.10640589985996485,,,,,,,,,0.20194850000552833,0.20194649999029934,2.00001522898674e-06,0.33480599988251925,,,,,,,0.16528690000995994,0.03512599994428456,0.0015336000360548496
2,20,Random Projection,0.04016639990732074,0.023384000174701214,0.09619900002144277,0.0001205001026391983,0.0026361001655459404,0.0003082000184804201,0.00039439997635781765,0.0007974000182002783,8.779997006058693e-05,1.309998333454132e-05,0.03580290009267628,0.04016639990732074,0.040160400327295065,5.999580025672913e-06,0.15974940010346472,,,,,,,,,
2,20,Random Sampling,0.0741401999257505,0.023384000174701214,0.1016625000629574,,,,,,,,,0.0741401999257505,0.0741310000885278,9.19983722269535e-06,0.19918670016340911,0.006197999930009246,0.014687300194054842,0.00624060002155602,0.001059599919244647,0.006908300099894404,0.03903719992376864,,,
2,20,Non-random,0.31463650008663535,0.023384000174701214,0.11013030004687607,,,,,,,,,0.31463650008663535,0.3146343999542296,2.100132405757904e-06,0.44815080030821264,,,,,,,0.2783009000122547,0.03479259996674955,0.0015408999752253294
3,1,Random Projection,0.04098480008542538,0.02129889978095889,0.10201980010606349,0.00013349996879696846,0.002624700078740716,0.00032819993793964386,0.0003714000340551138,0.0007742999587208033,7.700012065470219e-05,1.559988595545292e-05,0.036653799936175346,0.04098480008542538,0.04097849992103875,6.300164386630058e-06,0.16430349997244775,,,,,,,,,
3,1,Random Sampling,0.08074939996004105,0.02129889978095889,0.10437819990329444,,,,,,,,,0.08074939996004105,0.08074110024608672,8.29971395432949e-06,0.20642649964429438,0.005302200093865395,0.0164385000243783,0.008033100049942732,0.0007452000863850117,0.006658300058916211,0.04356379993259907,,,
3,1,Non-random,0.2418752999510616,0.02129889978095889,0.10696200001984835,,,,,,,,,0.2418752999510616,0.24187289993278682,2.400018274784088e-06,0.37013619975186884,,,,,,,0.195359299890697,0.04495640005916357,0.0015571999829262495
3,2,Random Projection,0.041674799984321,0.022021600045263767,0.15809949999675155,0.00015030009672045708,0.0020103000570088625,0.00035149999894201756,0.000341000035405159,0.000689599895849824,7.79998954385519e-05,1.5999889001250267e-05,0.038030599942430854,0.041674799984321,0.041667299810796976,7.500173524022102e-06,0.2217959000263363,,,,,,,,,
3,2,Random Sampling,0.08193690003827214,0.022021600045263767,0.09908509999513626,,,,,,,,,0.08193690003827214,0.0819278999697417,9.00006853044033e-06,0.20304360007867217,0.007821899838745594,0.01720119989477098,0.008266800083220005,0.000980400014668703,0.007534699980169535,0.040122900158166885,,,
3,2,Non-random,0.21488930005580187,0.022021600045263767,0.10929109994322062,,,,,,,,,0.21488930005580187,0.21488750004209578,1.800013706088066e-06,0.34620200004428625,,,,,,,0.1764467000029981,0.0370533000677824,0.0013874999713152647
3,3,Random Projection,0.046334599843248725,0.021640599938109517,0.10348760010674596,0.00015999982133507729,0.0025349000934511423,0.00033279997296631336,0.00044679990969598293,0.0007353001274168491,8.330005221068859e-05,1.6200123354792595e-05,0.04201829992234707,0.046334599843248725,0.046327600022777915,6.9998204708099365e-06,0.1714627998881042,,,,,,,,,
3,3,Random Sampling,0.07492429995909333,0.021640599938109517,0.09712210018187761,,,,,,,,,0.07492429995909333,0.07491749990731478,6.800051778554916e-06,0.19368700007908046,0.005011599976569414,0.015512000070884824,0.007416300009936094,0.0008037998341023922,0.006218499969691038,0.039955300046131015,,,
3,3,Non-random,0.20625740010291338,0.021640599938109517,0.1582124000415206,,,,,,,,,0.20625740010291338,0.20625419984571636,3.200257197022438e-06,0.3861104000825435,,,,,,,0.1621648999862373,0.04237609985284507,0.001713200006633997
3,4,Random Projection,0.09325449983589351,0.026004200102761388,0.1059349998831749,0.00012860004790127277,0.002613699994981289,0.0003377001266926527,0.049664400052279234,0.001032999949529767,0.0002372001763433218,2.400018274784088e-05,0.039205600041896105,0.09325449983589351,0.09324420057237148,1.0299263522028923e-05,0.2251936998218298,,,,,,,,,
3,4,Random Sampling,0.07197399996221066,0.026004200102761388,0.09726330009289086,,,,,,,,,0.07197399996221066,0.07196579966694117,8.200295269489288e-06,0.1952415001578629,0.005797300022095442,0.014325200114399195,0.007338499883189797,0.0007038998883217573,0.005942899966612458,0.037857999792322516,,,
3,4,Non-random,0.22210989985615015,0.026004200102761388,0.10687660006806254,,,,,,,,,0.22210989985615015,0.22210780018940568,2.0996667444705963e-06,0.3549907000269741,,,,,,,0.18250290001742542,0.03792350017465651,0.0016813999973237514
3,5,Random Projection,0.0443875000346452,0.021375100128352642,0.10629069991409779,0.00014679995365440845,0.002262299880385399,0.0003442000597715378,0.0022956999018788338,0.0008370999712496996,0.00010629999451339245,1.6200123354792595e-05,0.03837159997783601,0.0443875000346452,0.044380199862644076,7.300172001123428e-06,0.17205330007709563,,,,,,,,,
3,5,Random Sampling,0.07678880007006228,0.021375100128352642,0.11578019987791777,,,,,,,,,0.07678880007006228,0.07678030012175441,8.499948307871819e-06,0.2139441000763327,0.00537690008059144,0.014971900032833219,0.007827300112694502,0.0007010998670011759,0.006185899954289198,0.04171720007434487,,,
3,5,Non-random,0.28250830015167594,0.021375100128352642,0.1052367000374943,,,,,,,,,0.28250830015167594,0.2825064000207931,1.90013088285923e-06,0.4091201003175229,,,,,,,0.24263340001925826,0.0383028001524508,0.0015701998490840197
3,6,Random Projection,0.050653599901124835,0.021826100070029497,0.097012999933213,0.00013509998098015785,0.0026137998793274164,0.0003442000597715378,0.009397099958732724,0.0007972000166773796,0.0001021998468786478,1.6200123354792595e-05,0.037240799982100725,0.050653599901124835,0.05064659984782338,7.00005330145359e-06,0.16949269990436733,,,,,,,,,
3,6,Random Sampling,0.07425089995376766,0.021826100070029497,0.10664360015653074,,,,,,,,,0.07425089995376766,0.07424329989589751,7.6000578701496124e-06,0.2027206001803279,0.005440599983558059,0.015203400049358606,0.007721400121226907,0.0007769998628646135,0.0063900998793542385,0.038710799999535084,,,
3,6,Non-random,0.1984041000250727,0.021826100070029497,0.16627570008859038,,,,,,,,,0.1984041000250727,0.19840220012702048,1.8998980522155762e-06,0.3865059001836926,,,,,,,0.15933399996720254,0.037801100173965096,0.0012670999858528376
3,7,Random Projection,0.04672119999304414,0.02612950000911951,0.15366750000976026,0.00012580002658069134,0.0024715999606996775,0.0004142001271247864,0.0031519001349806786,0.0008940000552684069,0.000112100038677454,1.729978248476982e-05,0.03952660015784204,0.04672119999304414,0.046713500283658504,7.699709385633469e-06,0.2265182000119239,,,,,,,,,
3,7,Random Sampling,0.07351649994961917,0.02612950000911951,0.09819709998555481,,,,,,,,,0.07351649994961917,0.07350980024784803,6.6997017711400986e-06,0.1978430999442935,0.005116800079122186,0.015905699925497174,0.007359000155702233,0.0008010000456124544,0.005912200082093477,0.03841509995982051,,,
3,7,Non-random,0.21105739986523986,0.02612950000911951,0.1056953000370413,,,,,,,,,0.21105739986523986,0.21105499984696507,2.400018274784088e-06,0.3428821999114007,,,,,,,0.1713633998297155,0.03806539997458458,0.0016262000426650047
3,8,Random Projection,0.04639229993335903,0.022509999806061387,0.09699849993921816,0.00014230003580451012,0.0021047000773251057,0.00037569995038211346,0.002234899904578924,0.0009742998518049717,0.00010560010559856892,1.5300000086426735e-05,0.04043370019644499,0.04639229993335903,0.04638650012202561,5.7998113334178925e-06,0.16590079967863858,,,,,,,,,
3,8,Random Sampling,0.07486809999682009,0.022509999806061387,0.17883970006369054,,,,,,,,,0.07486809999682009,0.07486020005308092,7.899943739175797e-06,0.276217799866572,0.005651499843224883,0.015630299923941493,0.007665800163522363,0.0007340000011026859,0.006479399977251887,0.038699200144037604,,,
3,8,Non-random,0.30171129992231727,0.022509999806061387,0.1081260999199003,,,,,,,,,0.30171129992231727,0.30170930037274957,1.9995495676994324e-06,0.43234739964827895,,,,,,,0.26310790004208684,0.03702440019696951,0.0015770001336932182
