K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
2,8,20460514,5000,3,8.0,79802,477200,0.019088,1.1230211249999975,0.1833180419999998,0,0.0,47.8812,76.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.01740208400000043,0.03476050000000086,0.00011616699999805746,0.046079875000000214,0.08096366700000246,0.9999999999999999,0.7843869436439875,1.3872957089999964,0.8794409999999999,0.10369633299999848,16.42487335205078,407.8828125,408.01171875,0.12890625,,,,,,,,,,,,,,,,,,,,,,,
2,8,20460514,5000,3,8.0,79802,477200,0.019088,1.1230211249999975,0.1833180419999998,0,0.0,47.8812,76.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.016867500000000035,0.3366904589999997,0.00023770800000022518,0.04090104099999792,0.3778341249999997,0.9999990142295541,0.7843331577382249,1.6841683749999952,3.9209069999999997,0.3994602500000006,30.60486125946045,408.01171875,414.203125,6.19140625,0.010160875000000402,0.20566179099999715,0.08554191700000047,0.026110334000001956,0.008857834000000508,0.00030612500000160026,,,,,,,,,,,,,,,,,
2,8,20460514,5000,3,8.0,79802,477200,0.019088,1.1230211249999975,0.1833180419999998,0,0.0,47.8812,76.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.017060916999998454,0.08076275000000166,0.00012608399999791686,0.046154875000002704,0.12704941700000205,1.0588126095180945,0.8614629393821754,1.4333828759999996,1.4407469999999876,0.1498650409999982,21.137011528015137,414.203125,414.20703125,0.00390625,,,,,,,0.017709582999998474,0.06302454100000077,241100.0,168852.0,0.7,334159.0,,,,,,,,,,,
2,8,20460514,5000,3,8.0,79802,477200,0.019088,1.1230211249999975,0.1833180419999998,0,0.0,47.8812,76.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.01688941699999802,0.3086418749999993,0.00020712499999930856,0.040762332999999984,0.34961629100000025,0.9999990351879073,0.7843294865526128,1.6559504999999959,3.7128250000000094,0.37058233300000154,24.503633499145508,414.20703125,414.234375,0.02734375,,,,,,,,,,,,,0.0006064999999999543,162.0,16.0,51.0,0.0,0.006268208000001607,0.17945612500000152,0.08784416700000008,0.02586949999999888,0.008376334000001151,0.00017329199999949196
2,9,20460515,5000,3,8.0,79859,477614,0.01910456,1.1077995409999986,0.18187287499999982,0,0.0,47.9154,73.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.017172500000000923,0.03525195799999992,0.00012258399999964809,0.043627790999998695,0.07900979100000072,1.0,0.7839602271707853,1.3686747489999966,0.9646479999999968,0.10055249999999916,16.4390869140625,414.234375,414.234375,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,9,20460515,5000,3,8.0,79859,477614,0.01910456,1.1077995409999986,0.18187287499999982,0,0.0,47.9154,73.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.017076792000001006,0.3447166250000002,0.0002479579999992154,0.0427933340000024,0.38776341599999853,0.9999990656160127,0.7839143445641958,1.6774303330000002,4.053602999999995,0.4091282079999985,30.609599113464355,414.234375,420.44921875,6.21484375,0.010398208000001574,0.20608608299999887,0.09139437500000014,0.026707916999999526,0.00975000000000037,0.00031991699999878165,,,,,,,,,,,,,,,,,
2,9,20460515,5000,3,8.0,79859,477614,0.01910456,1.1077995409999986,0.18187287499999982,0,0.0,47.9154,73.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.01688895799999912,0.05173891600000147,9.98340000002429e-05,0.04332041700000033,0.09516349999999818,1.0510244718527946,0.85239388209612,1.3848315830000004,1.207053000000002,0.11618129100000019,21.14021873474121,420.44921875,420.44921875,0.0,,,,,,,0.017729207999998664,0.03398687500000008,241307.0,168740.0,0.7,334044.0,,,,,,,,,,,
2,9,20460515,5000,3,8.0,79859,477614,0.01910456,1.1077995409999986,0.18187287499999982,0,0.0,47.9154,73.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.017187041999999764,0.3042286670000003,0.0002193750000003547,0.03983566699999841,0.3442883750000014,0.999998888275324,0.7839195030153703,1.6339561249999974,3.784768000000014,0.3655658750000015,24.508371353149414,420.44921875,420.44921875,0.0,,,,,,,,,,,,,0.0006265419999991195,162.0,17.0,50.0,0.0,0.006224833000000984,0.17969275000000096,0.0836411659999996,0.02590379099999751,0.007888833000002649,0.00019845799999984592
2,10,20460516,5000,3,8.0,80039,478654,0.01914616,1.131280541999999,0.1855269160000006,0,0.0,48.0234,77.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.019117000000001383,0.03407608299999865,0.0001254579999994121,0.043325415999998285,0.07753424999999936,1.0000000000000002,0.786692303939771,1.3943344149999959,0.9512809999999945,0.10112904100000009,16.47479248046875,424.55078125,424.55078125,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,10,20460516,5000,3,8.0,80039,478654,0.01914616,1.131280541999999,0.1855269160000006,0,0.0,48.0234,77.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.016580332999996727,0.340580291000002,0.0003586250000005009,0.0427884590000005,0.38373424999999983,0.9999989632732886,0.7866288145922243,1.7005348330000025,4.042472000000004,0.4049034589999998,30.621500968933105,424.55078125,437.12890625,12.578125,0.009343665999999473,0.21255049999999898,0.08377029100000044,0.026105416000000048,0.00850091699999922,0.00024554199999826665,,,,,,,,,,,,,,,,,
2,10,20460516,5000,3,8.0,80039,478654,0.01914616,1.131280541999999,0.1855269160000006,0,0.0,48.0234,77.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.01672754099999807,0.051541625000002256,9.666600000102221e-05,0.0438547079999978,0.09549762499999659,1.060244436363486,0.8626389465167051,1.4123004570000006,1.1892310000000066,0.1163526250000011,21.220714569091797,437.12890625,437.17578125,0.046875,,,,,,,0.017706374999999497,0.03381095800000011,241827.0,169645.0,0.7,335736.0,,,,,,,,,,,
2,10,20460516,5000,3,8.0,80039,478654,0.01914616,1.131280541999999,0.1855269160000006,0,0.0,48.0234,77.0,79920.01920000001,15.984003840000002,47.952011520000006,0.2498499699939988,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.01677187499999988,0.3057935409999999,0.00021354200000089918,0.041772832999999565,0.3477844579999996,0.999998760044379,0.7866445696214047,1.664587374,3.8601910000000146,0.36862800000000107,24.520273208618164,437.17578125,437.734375,0.55859375,,,,,,,,,,,,,0.0006040829999989228,162.0,17.0,45.0,0.0,0.006208916999998593,0.17895491599999858,0.08520654199999811,0.025998291000000506,0.00857520799999989,0.0001966250000009495
3,1,20560507,5000,3,8.0,50231,303784,0.01215136,0.7543499589999989,0.11371441600000054,0,0.0,30.1386,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0002,0.999399999976,0.9984674336385791,0.018317125000002932,0.05622079199999774,0.0001316670000015563,0.05964812499999894,0.11600733299999888,1.0,0.6672646120806289,0.9840649589999977,1.3662860000000023,0.13752816600000273,10.471107482910156,437.734375,437.8125,0.078125,,,,,,,,,,,,,,,,,,,,,,,
3,1,20560507,5000,3,8.0,50231,303784,0.01215136,0.7543499589999989,0.11371441600000054,0,0.0,30.1386,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0012,0.9964036034571487,0.9916576255300417,0.01685879199999718,0.28111637499999986,0.00023741700000101673,0.0590275420000026,0.34038583299999914,0.9999976857694923,0.6656540757822779,1.208445709000003,3.789272000000011,0.3602279579999994,28.777819633483887,437.8125,450.3359375,12.5234375,0.009433250000000726,0.15423595799999745,0.08845733300000092,0.019709708000000603,0.009014332999999652,0.0002193750000003547,,,,,,,,,,,,,,,,,
3,1,20560507,5000,3,8.0,50231,303784,0.01215136,0.7543499589999989,0.11371441600000054,0,0.0,30.1386,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.006,0.9820847299955261,0.963862554026981,0.017066041999999726,0.06866841600000129,0.00011508299999718474,0.06328320800000142,0.1320712499999992,1.0597430233474259,0.7627359826660718,1.0001310819999993,1.5753909999999962,0.1520125830000012,13.51197624206543,450.3359375,450.50390625,0.16796875,,,,,,,0.011437416999999783,0.05720695800000186,154392.0,108015.0,0.7,212510.0,,,,,,,,,,,
3,1,20560507,5000,3,8.0,50231,303784,0.01215136,0.7543499589999989,0.11371441600000054,0,0.0,30.1386,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.001,0.9970010810328207,0.9925897572265608,0.017136791000002205,0.26222066700000113,0.00023600000000101318,0.05957429200000064,0.32203616700000026,0.9999970391753484,0.6655299230435964,1.1900953340000022,3.5780499999999904,0.34203325000000007,22.638444900512695,450.50390625,450.6796875,0.17578125,,,,,,,,,,,,,0.0006055410000023187,163.0,19.0,46.0,0.0,0.0035566250000016453,0.13569099999999779,0.09396791700000051,0.019552666999999246,0.008450249999999215,0.0003545000000002574
3,2,20560508,5000,3,8.0,49992,302306,0.01209224,0.7392150409999978,0.11319445899999891,0,0.0,29.9952,55.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0004,0.998800180384414,0.9969349211745164,0.017458459000003757,0.05573041699999948,0.00014079200000338687,0.058819833000001154,0.11469783300000103,0.9999999999999992,0.6701393393302963,0.9671005420000007,1.3466889999999978,0.13524233300000077,10.420364379882812,450.6796875,450.6796875,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,2,20560508,5000,3,8.0,49992,302306,0.01209224,0.7392150409999978,0.11319445899999891,0,0.0,29.9952,55.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0014,0.9958018045874661,0.9901245088990102,0.01689724999999953,0.2734947910000045,0.0002227080000025694,0.05487487500000299,0.32859708299999824,0.9999969336619556,0.6684513285215372,1.1810018740000068,3.6634670000000256,0.34845058300000176,28.760905265808105,450.6796875,450.6796875,0.0,0.009467166000000304,0.1498061249999978,0.08725583400000403,0.019267249999998626,0.007477833999999461,0.00018525000000124692,,,,,,,,,,,,,,,,,
3,2,20560508,5000,3,8.0,49992,302306,0.01209224,0.7392150409999978,0.11319445899999891,0,0.0,29.9952,55.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.004,0.9880304439176907,0.9739436326198097,0.016740375000004803,0.06879179100000243,0.00010808300000064719,0.06644462500000259,0.13534954099999652,1.0592703271734631,0.7603495770089185,0.9877539990000024,1.6049649999999929,0.15497125000000267,13.456056594848633,450.6796875,450.6796875,0.0,,,,,,,0.011411375000001556,0.057356124999998315,153653.0,107618.0,0.7,211739.0,,,,,,,,,,,
3,2,20560508,5000,3,8.0,49992,302306,0.01209224,0.7392150409999978,0.11319445899999891,0,0.0,29.9952,55.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.001,0.9970018034820842,0.9929373811756004,0.017074000000000922,0.25231595799999695,0.00038329099999856453,0.055680707999997026,0.30838587499999903,0.9999970905403172,0.6686458176071881,1.1607894569999893,3.457929000000007,0.3283117080000011,22.621530532836914,450.6796875,450.69140625,0.01171875,,,,,,,,,,,,,0.0006086250000052473,163.0,19.0,49.0,0.0,0.0035645829999992884,0.1288646249999985,0.09060358400000013,0.019907125000003134,0.008491791000004412,0.00020966700000002447
3,3,20560509,5000,3,8.0,50845,307398,0.01229592,0.7686696670000046,0.11419570900000053,0,0.0,30.507,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.017420583000003376,0.05443170900000638,0.00013283399999863832,0.06024891699999557,0.11482079200000328,0.9999999999999991,0.6711056167607198,0.9976788360000057,1.3576910000000169,0.13533458399999887,10.595184326171875,450.69140625,450.69140625,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,3,20560509,5000,3,8.0,50845,307398,0.01229592,0.7686696670000046,0.11419570900000053,0,0.0,30.507,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0004,0.998799999952,0.9969348672771586,0.018384832999998935,0.2809102920000015,0.00023933299999612245,0.05903670900000435,0.34019100000000435,0.9999973397280708,0.6696315833080498,1.2230517100000071,3.7702670000000182,0.36159695900000344,28.819178581237793,450.69140625,450.69140625,0.0,0.009331833000004508,0.15604937500000204,0.08567291700000368,0.01981708400000315,0.009793209000001468,0.00020583300000254212,,,,,,,,,,,,,,,,,
3,3,20560509,5000,3,8.0,50845,307398,0.01229592,0.7686696670000046,0.11419570900000053,0,0.0,30.507,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0034,0.9898230488126099,0.9773274936963611,0.01693283299999848,0.07161520800000432,0.0001666660000054776,0.062224083000003816,0.13401141700000352,1.0588146511879235,0.7645694541418356,1.0168713330000188,1.625756999999993,0.15385987500000198,13.677257537841797,450.69140625,450.6953125,0.00390625,,,,,,,0.011572749999999132,0.06000800000000339,156199.0,109370.0,0.7,215231.0,,,,,,,,,,,
3,3,20560509,5000,3,8.0,50845,307398,0.01229592,0.7686696670000046,0.11419570900000053,0,0.0,30.507,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0006,0.9982005402522053,0.995402464606113,0.017151874999996153,0.2535334579999997,0.00038604200000236233,0.05445399999999978,0.3083795000000009,0.9999969736265082,0.6696073373401593,1.191238876000007,3.4588030000000174,0.3283990839999973,22.6798038482666,450.6953125,450.703125,0.0078125,,,,,,,,,,,,,0.0006080830000030346,163.0,18.0,45.0,0.0,0.0036879580000004353,0.12980883300000556,0.0900643750000043,0.020001957999994602,0.009014500000006365,0.0002666250000018522
3,4,20560510,5000,3,8.0,50284,304032,0.01216128,0.7853838750000008,0.13329162500000535,0,0.0,30.1704,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0006,0.9982003607207199,0.9956546715661859,0.01807141700000159,0.061255457999997986,0.0002211250000030418,0.08029562499999798,0.14178454099999982,0.9999999999999997,0.6688265610174091,1.0604477080000052,1.3150520000000085,0.16357541600000047,10.479621887207031,450.71875,450.7265625,0.0078125,,,,,,,,,,,,,,,,,,,,,,,
3,4,20560510,5000,3,8.0,50284,304032,0.01216128,0.7853838750000008,0.13329162500000535,0,0.0,30.1704,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0004,0.998799999952,0.9969348672771591,0.017691583999997818,0.28492375000000436,0.0003788750000026653,0.05753887499999877,0.34284749999999775,0.9999977246194148,0.6672896979113822,1.261517000000012,3.6572699999999827,0.3636353750000012,28.78065776824951,450.7265625,450.7265625,0.0,0.009494875000001457,0.1520441250000033,0.09157716600000043,0.021876750000004108,0.009478708999999697,0.0003693330000018591,,,,,,,,,,,,,,,,,
3,4,20560510,5000,3,8.0,50284,304032,0.01216128,0.7853838750000008,0.13329162500000535,0,0.0,30.1704,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0058,0.982670475136366,0.964506377151666,0.016921791000001463,0.07154733400000168,0.00011045899999828634,0.06857570900000098,0.14023795800000016,1.0567447783121553,0.7587968775656071,1.0589090020000071,1.6299270000000092,0.16021154099999535,13.530777931213379,450.7265625,450.7265625,0.0,,,,,,,0.011536042000003022,0.05998620900000162,154516.0,108202.0,0.7,212919.0,,,,,,,,,,,
3,4,20560510,5000,3,8.0,50284,304032,0.01216128,0.7853838750000008,0.13329162500000535,0,0.0,30.1704,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0012,0.9964023410085868,0.9910575744161888,0.017587209000005544,0.2651831250000001,0.00024312500000434056,0.05788274999999743,0.3233139999999963,0.999997454275673,0.6670177490871715,1.241984500000008,3.4903389999999774,0.34390320900000404,22.64128303527832,450.7265625,450.7265625,0.0,,,,,,,,,,,,,0.0006197090000057415,163.0,18.0,55.0,0.0,0.0035753749999969386,0.14091095900000283,0.09084204200000556,0.019977457999999615,0.008995667000000651,0.00020879099999859818
3,5,20560511,5000,3,8.0,49997,302364,0.01209456,0.745543167000001,0.11342541700000197,0,0.0,29.9982,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0008,0.997601080624432,0.9943745870662383,0.017213832999999568,0.05721450000000061,0.00013033399999784478,0.0568656660000002,0.11421779199999804,1.0000000000000004,0.6676208458212086,0.9731790840000016,1.3174180000000035,0.13472841700000515,10.422355651855469,450.734375,450.734375,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,5,20560511,5000,3,8.0,49997,302364,0.01209456,0.745543167000001,0.11342541700000197,0,0.0,29.9982,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0008,0.9976001812734939,0.9941220493004859,0.017321041999998954,0.28292179199999623,0.00023466600000432436,0.05915566700000596,0.34231741700000384,0.9999968949285023,0.6658816623447329,1.2012807090000095,3.725986999999975,0.3626369170000032,28.761569023132324,450.734375,450.734375,0.0,0.0093846250000027,0.15807566699999853,0.08524454199999809,0.021074833000000126,0.00889179100000348,0.0002010410000039542,,,,,,,,,,,,,,,,,
3,5,20560511,5000,3,8.0,49997,302364,0.01209456,0.745543167000001,0.11342541700000197,0,0.0,29.9982,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0038,0.9886288520550396,0.9758400726199404,0.017124166999998636,0.09524554200000068,0.00011841599999939945,0.06463541699999809,0.16000391600000086,1.0586208020651053,0.7602395371968781,1.0189679590000011,1.8759429999999782,0.18007183299999951,13.470088958740234,450.734375,450.734375,0.0,,,,,,,0.011424791999999684,0.08379670800000127,153682.0,107794.0,0.7,212099.0,,,,,,,,,,,
3,5,20560511,5000,3,8.0,49997,302364,0.01209456,0.745543167000001,0.11342541700000197,0,0.0,29.9982,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.001,0.9970010810328207,0.9925897572265605,0.01710791699999703,0.2595847919999983,0.00022891599999752543,0.06036075000000096,0.32017904099999583,0.9999969869060213,0.6660188495162792,1.1791430419999998,3.5317850000000135,0.3402079579999935,22.622194290161133,450.734375,450.734375,0.0,,,,,,,,,,,,,0.0006181250000025784,163.0,17.0,46.0,0.0,0.0035487920000036866,0.13939912500000418,0.08857387500000158,0.019657500000000994,0.007559665999998799,0.0001797919999972919
3,6,20560512,5000,3,8.0,50130,303224,0.01212896,0.7521903330000015,0.11706087499999995,0,0.0,30.078,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0002,0.999399819940018,0.9984673789514549,0.01706349999999901,0.05747508299999993,0.0001439589999989721,0.05998195899999814,0.11760820900000368,1.0,0.6699268754585355,0.9868522089999985,1.346539999999976,0.13780654199999987,10.451881408691406,450.76171875,450.76171875,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,6,20560512,5000,3,8.0,50130,303224,0.01212896,0.7521903330000015,0.11706087499999995,0,0.0,30.078,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0006,0.998200360072072,0.9954024101881654,0.017582875000002218,0.28819691599999686,0.00023587500000132877,0.05954866699999428,0.34798679100000385,0.9999973438623776,0.6681989663776235,1.217232665999994,3.757795999999985,0.3686391250000014,28.771410942077637,450.76171875,450.76171875,0.0,0.009538125000005948,0.16123233299999384,0.08895458300000314,0.019988916999999162,0.008222249999995768,0.00021183300000160443,,,,,,,,,,,,,,,,,
3,6,20560512,5000,3,8.0,50130,303224,0.01212896,0.7521903330000015,0.11706087499999995,0,0.0,30.078,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0044,0.9868416095499905,0.9725898358682536,0.016940957999999284,0.07109504099999953,0.00010608299999859128,0.06402983299999931,0.13523558400000013,1.0548574275692164,0.7600220943153138,1.0044821649999989,1.6149130000000014,0.15520645899999863,13.475056648254395,450.76171875,450.76171875,0.0,,,,,,,0.011436750000001439,0.05963700000000216,154112.0,107622.0,0.7,211776.0,,,,,,,,,,,
3,6,20560512,5000,3,8.0,50130,303224,0.01212896,0.7521903330000015,0.11706087499999995,0,0.0,30.078,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0008,0.997601080624432,0.9941223244661187,0.016993541999994477,0.2586359159999958,0.0003560409999963099,0.05442754199999911,0.3134252090000018,0.9999973930963894,0.6685200698718291,1.1826707069999927,3.4249790000000075,0.333375249999996,22.632036209106445,450.76171875,450.76953125,0.0078125,,,,,,,,,,,,,0.0006415829999966149,163.0,14.0,46.0,0.0,0.0036894580000037536,0.13630908300000044,0.08782183299999957,0.020137666000003662,0.009749042000002817,0.00021541599999608252
3,7,20560513,5000,3,8.0,50219,303756,0.01215024,0.7494092499999994,0.11618237500000106,0,0.0,30.1314,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0004,0.998800180384414,0.9969349211745167,0.018267459000000486,0.05703608299999985,0.0001298329999954717,0.05993379099999885,0.11710641700000224,0.9999999999999989,0.6694262853498364,0.9826913319999946,1.350137999999987,0.138441291999996,10.470146179199219,450.76953125,450.76953125,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,7,20560513,5000,3,8.0,50219,303756,0.01215024,0.7494092499999994,0.11618237500000106,0,0.0,30.1314,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0004,0.998800180384414,0.9969349211745167,0.0171387080000045,0.2787903749999998,0.00023300000000148202,0.0596375000000009,0.33866579200000047,0.9999969628077574,0.6676382034357138,1.2042525000000026,3.6995370000000207,0.3589529159999998,28.777499198913574,450.76953125,457.33984375,6.5703125,0.009650166000000127,0.15187654100000003,0.08855512499999918,0.020480458000001533,0.007993583000001081,0.00018937500000504315,,,,,,,,,,,,,,,,,
3,7,20560513,5000,3,8.0,50219,303756,0.01215024,0.7494092499999994,0.11618237500000106,0,0.0,30.1314,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0054,0.9838573049273298,0.9663286754527454,0.017402791999998612,0.07062495899999988,0.00018845900000030724,0.06504212499999795,0.13586175000000367,1.0583762220883715,0.7609957199526567,1.0014471679999986,1.5880810000000167,0.15620562499999835,13.522829055786133,457.33984375,457.33984375,0.0,,,,,,,0.01157437499999503,0.05901137500000431,154378.0,108173.0,0.7,212841.0,,,,,,,,,,,
3,7,20560513,5000,3,8.0,50219,303756,0.01215024,0.7494092499999994,0.11618237500000106,0,0.0,30.1314,53.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0008,0.9976003617778857,0.9941221030711908,0.017130040999994378,0.2576420420000005,0.00039670900000032816,0.05835916600000246,0.31640391700000237,0.9999972751931195,0.667644840665882,1.1819895420000037,3.4069080000000156,0.336446500000001,22.638124465942383,457.33984375,457.34375,0.00390625,,,,,,,,,,,,,0.000605417000002717,163.0,17.0,43.0,0.0,0.0035570420000041736,0.13085462499999778,0.09255179200000185,0.01985379199999926,0.009912874999997712,0.00023533299999911605
3,8,20560514,5000,3,8.0,50036,302552,0.01210208,0.7641840419999966,0.11603316699999766,0,0.0,30.0216,54.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.001,0.9970010806725185,0.9923374952715333,0.017371458999996037,0.05676366600000193,0.000129624999999578,0.05868208300000077,0.11558304100000072,0.9999999999999993,0.6689863573817917,0.9957925829999965,1.335538999999983,0.1360876669999982,10.428810119628906,457.34375,457.34375,0.0,,,,,,,,,,,,,,,,,,,,,,,
