n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec
1000,6,SIGN,0.07440666598267853,0.015354624949395657,0.1175876660272479,5.94588927924633e-05,13,2,0.00383758288808167,0.010839707916602492,0.0025359580758959055,0.0003508329391479492,1.945788972079754e-05,0.05675524985417724,0.07440666598267853,0.07439824845641851,8.417526260018349e-06,0.2073489569593221
1000,7,SIGN,0.07177829183638096,0.018826707964763045,0.10835954220965505,5.9750163927674294e-05,13,2,0.009765750030055642,0.005868416978046298,0.0035465830005705357,0.0001071668229997158,1.0750023648142815e-05,0.05241145798936486,0.07177829183638096,0.07176987500861287,8.416827768087387e-06,0.19896454201079905
1000,8,SIGN,0.051179541973397136,0.011729166144505143,0.12786691589280963,6.174994632601738e-05,13,2,0.005661125062033534,0.0034036668948829174,0.0039276250172406435,5.5416952818632126e-05,7.5409188866615295e-06,0.03805737500078976,0.051179541973397136,0.05117449979297817,5.042180418968201e-06,0.1907756240107119
1000,9,SIGN,0.06518987496383488,0.016422874992713332,0.12650483287870884,5.99580816924572e-05,13,2,0.004886583890765905,0.0049190830904990435,0.003595875110477209,8.933409117162228e-05,1.7124926671385765e-05,0.05161391687579453,0.06518987496383488,0.06518187606707215,7.998896762728691e-06,0.20811758283525705
1000,10,SIGN,0.057836541905999184,0.01925704092718661,0.09580333298072219,5.7416968047618866e-05,13,2,0.014138832921162248,0.008927875198423862,0.0061079589650034904,0.00010095816105604172,1.7249956727027893e-05,0.02847954211756587,0.057836541905999184,0.05782983428798616,6.70761801302433e-06,0.17289691581390798
1000,11,SIGN,0.049347333144396544,0.016117833089083433,0.11823495803400874,6.120908074080944e-05,13,2,0.0018441251013427973,0.007763958070427179,0.0011117500253021717,6.349990144371986e-05,7.750000804662704e-06,0.038490042090415955,0.049347333144396544,0.049342334270477295,4.998873919248581e-06,0.18370012426748872
1000,12,SIGN,0.0777468339074403,0.013465499971061945,0.11800408293493092,5.3459079936146736e-05,13,2,0.011340291937813163,0.017155084060505033,0.013782750116661191,0.0004681670106947422,2.091587521135807e-05,0.03491987497545779,0.0777468339074403,0.07774054305627942,6.2908511608839035e-06,0.20921641681343317
1000,13,SIGN,0.06786741688847542,0.017415500013157725,0.10057787504047155,5.674990825355053e-05,13,2,0.005006792023777962,0.0031400409061461687,0.005671582883223891,7.30419997125864e-05,8.125090971589088e-06,0.05390683305449784,0.06786741688847542,0.06786316586658359,4.251021891832352e-06,0.1858607919421047
1000,14,SIGN,0.079036874929443,0.01929904194548726,0.0982429999858141,6.479187868535519e-05,13,2,0.005585625069215894,0.004119000164791942,0.000778416870161891,5.7582976296544075e-05,8.167000487446785e-06,0.06841683317907155,0.079036874929443,0.07903041713871062,6.457790732383728e-06,0.19657891686074436
1000,15,SIGN,0.0690443329513073,0.016583583084866405,0.15030154213309288,6.379187107086182e-05,13,2,0.007890749955549836,0.006259583868086338,0.0012066247873008251,9.200000204145908e-05,1.750001683831215e-05,0.05350870895199478,0.0690443329513073,0.06903895945288241,5.373498424887657e-06,0.23592945816926658
1000,16,SIGN,0.04762145900167525,0.016958791995421052,0.12053770804777741,0.00010520778596401215,13,2,0.010091499891132116,0.0023787501268088818,0.00445483298972249,0.0001336249988526106,1.1665979400277138e-05,0.030438875081017613,0.04762145900167525,0.047614456852898,7.002148777246475e-06,0.18511795904487371
1000,17,SIGN,0.07902858313173056,0.011796582955867052,0.13108458300121129,5.479087121784687e-05,13,2,0.006597750121727586,0.006439791992306709,0.0007129169534891844,5.6625111028552055e-05,7.541850209236145e-06,0.06515437504276633,0.07902858313173056,0.07902379194274545,4.791188985109329e-06,0.2219097490888089
1000,18,SIGN,0.06639795820228755,0.02166850003413856,0.1805848751682788,7.212487980723381e-05,13,2,0.011317082913592458,0.007814334006980062,0.0007918330375105143,6.583309732377529e-05,9.292038157582283e-06,0.04632029216736555,0.06639795820228755,0.06639079214073718,7.1660615503787994e-06,0.26865133340470493
1000,19,SIGN,0.06673200009390712,0.016390415839850903,0.11605520802550018,6.020907312631607e-05,13,2,0.003484915941953659,0.007206583162769675,0.002850916003808379,6.783311255276203e-05,8.124858140945435e-06,0.053046791115775704,0.06673200009390712,0.06672537326812744,6.626825779676437e-06,0.1991776239592582
1000,20,SIGN,0.05676500010304153,0.01701070787385106,0.12345441686920822,0.00010629184544086456,13,2,0.005544458050280809,0.005479124840348959,0.005412375088781118,0.00010091718286275864,1.7707934603095055e-05,0.04009716701693833,0.05676500010304153,0.056758041959255934,6.958143785595894e-06,0.1972301248461008
1200,1,SIGN,0.10154529195278883,0.024130708072334528,0.18488374981097877,8.462509140372276e-05,13,2,0.012372832978144288,0.0105084169190377,0.0023695831187069416,6.495881825685501e-05,1.0249903425574303e-05,0.07612699992023408,0.10154529195278883,0.10153766674920917,7.62520357966423e-06,0.31055974983610213
1200,2,SIGN,0.08326120907440782,0.02047162503004074,0.17467062501236796,6.824987940490246e-05,13,2,0.009026375133544207,0.007910124957561493,0.0010108330752700567,9.50000248849392e-05,2.0249979570508003e-05,0.06512341694906354,0.08326120907440782,0.08325424999929965,6.959075108170509e-06,0.2784034591168165
1200,3,SIGN,0.07887179194949567,0.02241862495429814,0.18156333290971816,6.716581992805004e-05,13,2,0.010332792066037655,0.004992417059838772,0.0010340409353375435,6.24579843133688e-05,9.542098268866539e-06,0.06236783298663795,0.07887179194949567,0.0788662489503622,5.542999133467674e-06,0.28285374981351197
1200,4,SIGN,0.0609440840780735,0.022541915997862816,0.2040419999975711,6.870785728096962e-05,13,2,0.006017500068992376,0.009003750048577785,0.002850417047739029,0.0001076660118997097,2.1582935005426407e-05,0.04286554199643433,0.0609440840780735,0.06093516596592963,8.918112143874168e-06,0.28752800007350743
1200,5,SIGN,0.07332879095338285,0.02303029107861221,0.18328558304347098,0.00013016699813306332,13,2,0.011478291125968099,0.010210915934294462,0.0027904578018933535,0.00010012486018240452,2.0750099793076515e-05,0.048591166036203504,0.07332879095338285,0.07332187285646796,6.918096914887428e-06,0.27964466507546604
1200,6,SIGN,0.07123883394524455,0.028144374955445528,0.1753190418239683,7.345806807279587e-05,13,2,0.005740791093558073,0.006521916948258877,0.0006095420103520155,5.962490104138851e-05,8.95792618393898e-06,0.05821758299134672,0.07123883394524455,0.0712318739388138,6.960006430745125e-06,0.27470225072465837
1200,7,SIGN,0.07563624996691942,0.024554916890338063,0.16531712491996586,9.058392606675625e-05,13,2,0.005884875077754259,0.006587042007595301,0.0015275829937309027,0.00011124997399747372,2.2208085283637047e-05,0.0614039171487093,0.07563624996691942,0.07562745921313763,8.790753781795502e-06,0.26550829177722335
1200,8,SIGN,0.07783337496221066,0.02260345802642405,0.17942358297295868,6.766687147319317e-05,13,2,0.006868292111903429,0.008431290974840522,0.0013004159554839134,6.395787931978703e-05,9.499955922365189e-06,0.06108679203316569,0.07783337496221066,0.0778279157821089,5.459180101752281e-06,0.2798604159615934
1200,9,SIGN,0.0654282090254128,0.019012833014130592,0.12354320799931884,7.158308289945126e-05,13,2,0.005329957930371165,0.005859208991751075,0.0027662499342113733,6.095808930695057e-05,8.916947990655899e-06,0.05132583389058709,0.0654282090254128,0.06542270886711776,5.500158295035362e-06,0.20798425003886223
1200,10,SIGN,0.056399749824777246,0.019764124881476164,0.15875533293001354,6.816699169576168e-05,13,2,0.007150291930884123,0.006212583975866437,0.0026701248716562986,9.82498750090599e-05,2.1625077351927757e-05,0.0401719999499619,0.056399749824777246,0.05639304267242551,6.707152351737022e-06,0.23491920763626695
1200,11,SIGN,0.08789741597138345,0.016846915939822793,0.17460966599173844,7.083313539624214e-05,13,2,0.01374720805324614,0.008642666973173618,0.0011393341701477766,0.0007055001333355904,1.3457844033837318e-05,0.06357087497599423,0.08789741597138345,0.08788987528532743,7.540686056017876e-06,0.2793539979029447
1200,12,SIGN,0.1009696670807898,0.024982375092804432,0.18244262505322695,0.00017120898701250553,13,2,0.009806166868656874,0.010285457829013467,0.001488707959651947,0.0001507920678704977,2.2208085283637047e-05,0.07903470797464252,0.1009696670807898,0.10095924977213144,1.0417308658361435e-05,0.3083946672268212
1200,13,SIGN,0.08072974998503923,0.01699266699142754,0.20311562507413328,6.679189391434193e-05,13,2,0.0038699579890817404,0.007826457964256406,0.0007069159764796495,9.879190474748611e-05,2.0042061805725098e-05,0.06813504197634757,0.08072974998503923,0.08072399976663291,5.750218406319618e-06,0.30083804205060005
1200,14,SIGN,0.0671896249987185,0.024908291874453425,0.20642620814032853,8.666608482599258e-05,13,2,0.005394625011831522,0.006687083980068564,0.002647165907546878,8.537503890693188e-05,1.0708114132285118e-05,0.052269249921664596,0.0671896249987185,0.06718087405897677,8.75093974173069e-06,0.29852412501350045
1200,15,SIGN,0.046788624953478575,0.021570000099018216,0.22469100006856024,7.037492468953133e-05,13,2,0.007306375075131655,0.01041675009764731,0.001221250044181943,0.00012970808893442154,2.1750107407569885e-05,0.027614791877567768,0.046788624953478575,0.0467810002155602,7.624737918376923e-06,0.29304962512105703
1200,16,SIGN,0.06653466587886214,0.02277120901271701,0.19932916713878512,8.099991828203201e-05,13,2,0.011908916989341378,0.005059707909822464,0.0025422079488635063,0.00015304191038012505,2.4625100195407867e-05,0.04675637511536479,0.06653466587886214,0.0665258748922497,8.790986612439156e-06,0.2886350420303643
1200,17,SIGN,0.08246774994768202,0.017423374811187387,0.18805100000463426,0.0006712081376463175,13,2,0.006533375009894371,0.004422874888405204,0.003884041914716363,0.00010191602632403374,2.037500962615013e-05,0.06682658405043185,0.08246774994768202,0.08246037503704429,7.3749106377363205e-06,0.28794212476350367
1200,18,SIGN,0.06998762488365173,0.023541250033304095,0.18600408406928182,7.645809091627598e-05,13,2,0.007942666998133063,0.007434500148519874,0.001009583007544279,7.28340819478035e-05,9.958865121006966e-06,0.05343308299779892,0.06998762488365173,0.06997908418998122,8.540693670511246e-06,0.27953295898623765
1200,19,SIGN,0.07291025016456842,0.022808582987636328,0.14321391587145627,7.245899178087711e-05,13,2,0.005176750011742115,0.0055230839643627405,0.0013788749929517508,7.508299313485622e-05,9.708106517791748e-06,0.06066554086282849,0.07291025016456842,0.07290149992331862,8.750241249799728e-06,0.23893274902366102
1200,20,SIGN,0.08650483400560915,0.02092645806260407,0.21034250012598932,6.929109804332256e-05,13,2,0.005472665885463357,0.007874249946326017,0.0006604171358048916,9.033293463289738e-05,8.95909033715725e-06,0.0723213329911232,0.08650483400560915,0.08649724908173084,7.584923878312111e-06,0.31777379219420254
